Dialog_ID,Type,Actor,Text,Label
hit:3412_conv:6824,utterance,listener,That's sweet.  What kinds of things would he do to make you feel better?,questioning
hit:3412_conv:6824,utterance,speaker,He made sure I took my medicine,grateful
hit:3412_conv:6824,utterance,listener,When I was a kid my dad would put my medication on a small plate guarded by a green army man.,terrified
hit:1963_conv:3927,situation,none,There was a time when my parents went out of town and I needed a place to stay for the weekend. My friend Bill offered me to stay at his place and his family were also okay with it.,trusting
hit:1963_conv:3927,utterance,speaker,"A while ago, I needed a place to stay for the weekend while my parents took a trip. I was lucky enough that my friend offered me to stay at his home with his family for the duration.",grateful
hit:1963_conv:3927,utterance,listener,That's cool I guess...do your parents not trust you in their own house? lol,questioning
hit:1963_conv:3927,utterance,speaker,"They do, my cooking skills were just lacking and my friend was aware of the situation and very helpful. I find it hard to ask for assistance at times but I'm comfortable with Bill because I've known him for years.",trusting
hit:1963_conv:3927,utterance,listener,Gotcha. Well glad it worked out for ya,neutral
hit:1395_conv:2791,situation,none,I trusted my mom to watch my pets when I was in the hospital.,trusting
hit:1395_conv:2791,utterance,speaker,I had a bad surgery and I could not go home and take care of my animals and my mom did it all for me everyday.,caring
hit:1395_conv:2791,utterance,listener,Are you better now?,questioning
hit:1395_conv:2791,utterance,speaker,"Yes, it was 7 months ago but it was a long road. I am glad I had someone to help in an emergency.",grateful
hit:1395_conv:2791,utterance,listener,That's so nice to have someone to depend on.,acknowledging
hit:11135_conv:22271,situation,none,once upon a time my car was break down in middle of the high way at night 2 pm there is no one else to help me. on the time i was workshiped god suddenly one car was came infront of me and help me to lift my car .,trusting
hit:11135_conv:22271,utterance,speaker,"So, what happens next?",questioning
hit:11135_conv:22271,utterance,listener,So i safely reached home.,content
hit:11135_conv:22271,utterance,speaker,Where did you go? I missed something.,questioning
hit:652_conv:1304,situation,none,I remember my mom and I always having a trusting relationship.,trusting
hit:652_conv:1304,utterance,speaker,Me and my mom have always had a trusting relationship.,trusting
hit:652_conv:1304,utterance,listener,"That's good to hear, it's always great to have a good relationship with your parents!",acknowledging
hit:652_conv:1304,utterance,speaker,"Yeah, it's nice having someone that always has your back. No matter what.",acknowledging
hit:652_conv:1304,utterance,listener,"Yeah, unconditional love is something that is hard to come by.",agreeing
hit:10038_conv:20077,situation,none,I lent my co-worker $200 today so she can pay her rent. I'm hoping she'll stick to her word and pay me back!,trusting
hit:10038_conv:20077,utterance,speaker,I lent my co-worker $200 today so she could pay her rent.,caring
hit:10038_conv:20077,utterance,listener,"That's so nice of you. I have been in that place, where I needed help, and was incredibly grateful to those who helped. How did it make you feel?",grateful
hit:10038_conv:20077,utterance,speaker,"I was happy to be in the position to be able to lend her the money. I'm really hoping she pays me back, though! Money's always a bit tight for me too!",trusting
hit:10038_conv:20077,utterance,listener,I understand! I just got back to that point of being financially stable. I'm happy to help where I can but it is tough,agreeing
hit:4523_conv:9047,situation,none,I really can depend on my parents. They were there for me during college.,trusting
hit:4523_conv:9047,utterance,speaker,I can really rely on my parents. They were there for me whenever I needed them during college.,trusting
hit:4523_conv:9047,utterance,listener,That's a wonderful thing to hear!  Did you get through college?,questioning
hit:4523_conv:9047,utterance,speaker,"Yes! I just graduated, so I know my parents are proud of me!",confident
hit:4523_conv:9047,utterance,listener,I bet they are!  You should take them out to dinner to celebrate!,acknowledging
hit:4523_conv:9047,utterance,speaker,That's a good idea! Thanks!,acknowledging
hit:4523_conv:9047,utterance,listener,You're welcome and congrats on graduating!  That's such a great accomplishment!,wishing
hit:9504_conv:19008,situation,none,i knew i shouldnt have trusted my brother with my dog,trusting
hit:9504_conv:19008,utterance,speaker,i knew i shouldnt have trusted my brother with my dog,trusting
hit:9504_conv:19008,utterance,listener,What happened did he hurt your dog?,questioning
hit:9504_conv:19008,utterance,speaker,he got out of the back yard and ran away,neutral
hit:9504_conv:19008,utterance,listener,Wow ave you put up signs for lost dog hopefully someone will bring him back home to you.,consoling
hit:1741_conv:3483,situation,none,My daughter and I talk about everything. I hope this lasts forever.,trusting
hit:1741_conv:3483,utterance,speaker,MY daughter and I talk about everything. We are close.,trusting
hit:1741_conv:3483,utterance,listener,You are  lucky to be able to have that kind of relationship.,neutral
hit:1741_conv:3483,utterance,speaker,I hope it lasts she is still a teen.,encouraging
hit:1741_conv:3483,utterance,listener,You have a strong foundation. Even if she wavers she will return.,faithful
hit:1741_conv:3483,utterance,speaker,She is special. I think she will stay this way.,faithful
hit:1104_conv:2208,situation,none,Recently my daughter and I had a conversation about extending her curfew.,trusting
hit:1104_conv:2208,utterance,speaker,My daughter and I had a conversation recently about extending her curfew. I need to believe that she is going to act responsibly.,trusting
hit:1104_conv:2208,utterance,listener,Was there something that she had done in the past that made you think she wouldn't?,questioning
hit:1104_conv:2208,utterance,speaker,"There isn't but you know, kids can be kids, and might make a mistake they wouldn't have before.",neutral
hit:1104_conv:2208,utterance,listener,"Maybe if you start off with a small extension, you can see how it works before you go with a longer one, kind of like increasing a credit card's limit.",suggesting
hit:3553_conv:7106,situation,none,"I am trusting of my girlfriend, we have been dating almost 3 years not",trusting
hit:3553_conv:7106,utterance,speaker,"I am trusting of my girlfriend, we have been dating almost 3 years now",trusting
hit:3553_conv:7106,utterance,listener,that's good that you trust her! It's hard to have a relationship if you don't have trust,neutral
hit:3553_conv:7106,utterance,speaker,"Exactly, with my younger generation, it is tough to find loyalty sometimes",agreeing
hit:3553_conv:7106,utterance,listener,i agree! I've been married for 5 years and i can't imagine being with anyone else but my wife,agreeing
hit:3553_conv:7106,utterance,speaker,"Good for you, I wish to have the same some day!",wishing
hit:12203_conv:24407,situation,none,I just bough a brand new car. I let my brother drive it even though he isn't a good driver.,trusting
hit:12203_conv:24407,utterance,speaker,"I just bought a brand new car,",excited
hit:12203_conv:24407,utterance,listener,How exciting! What kind of car is it?,questioning
hit:12203_conv:24407,utterance,speaker,It is a Honda Accord. I let my brother drive even though he is not that good of a driver.,trusting
hit:12203_conv:24407,utterance,listener,Oh sounds nice. Hopefully he doesn't have any accidents in it.,encouraging
hit:4586_conv:9172,situation,none,I don't feel that people are very trust worthy.,trusting
hit:4586_conv:9172,utterance,speaker,I don't feel that people are very trust worthy.,trusting
hit:4586_conv:9172,utterance,listener,Why?,questioning
hit:4586_conv:9172,utterance,speaker,"I feel that people are always looking out for their own interests and even when they trying to help you, they are in it for their own gain.",trusting
hit:4586_conv:9172,utterance,listener,I understand. I have the feeling. Most people are now looking only for their interests.,agreeing
hit:4374_conv:8748,situation,none,I had no fear that my sky diving instructor had my life in his hands,trusting
hit:4374_conv:8748,utterance,speaker,"My sky diving instructor was strapped to my back,  and I had not a care in the world.",trusting
hit:4374_conv:8748,utterance,listener,Do you feel their weight?,questioning
hit:4374_conv:8748,utterance,speaker,"yes, we were flying through the air.  But i felt very safe.",neutral
hit:4374_conv:8748,utterance,listener,Sounds exciting. Will you do it again?,questioning
hit:10322_conv:20644,situation,none,I trusted my vet when my dog got really sick and things turned out well,trusting
hit:10322_conv:20644,utterance,speaker,Once my dog got really sick. It was scary but I decided to completely trust my vet and he's still healthy today.,trusting
hit:10322_conv:20644,utterance,listener,I am glad! You must have a very good veterinarian,acknowledging
hit:10322_conv:20644,utterance,speaker,Definitely. I moved and it's been hard to find a replacement.,agreeing
hit:10322_conv:20644,utterance,listener,Well I'm glad that you found someone worthy!,neutral
hit:11667_conv:23335,situation,none,I lvoe my family and i expect they will never intentionally harm me.,trusting
hit:11667_conv:23335,utterance,speaker,My family is awesome. I believe they will never hurt me.,trusting
hit:11667_conv:23335,utterance,listener,Glad to hear it. You are lucky to have such an amazing family.,acknowledging
hit:11667_conv:23335,utterance,speaker,Thanks! and i know. I feel spoiled sometimes.,agreeing
hit:11667_conv:23335,utterance,listener,That is the best thing to have in life. Not much else matters in my opinion.,content
hit:11667_conv:23335,utterance,speaker,Agreed! Much better than materials.,agreeing
hit:11612_conv:23224,situation,none,My nephew took me riding with him after he got his drivers license. I had to believe that he would keep us safe.,trusting
hit:11612_conv:23224,utterance,speaker,My nephew took me riding with him after he got his drivers license. I had to believe that he would keep us safe.,trusting
hit:11612_conv:23224,utterance,listener,Did he live up to the belief?,questioning
hit:11612_conv:23224,utterance,speaker,It was a bit scary but we survived.,neutral
hit:11612_conv:23224,utterance,listener,That's great!  I'm sure he appreciated that you trusted him.,acknowledging
hit:10587_conv:21175,situation,none,I talked with a coworker yesterday and told them a secret. I told it to them in confidence. They kept it.,trusting
hit:10587_conv:21175,utterance,speaker,I was talking with one of my coworkers yesterday and told them a secret.,trusting
hit:10587_conv:21175,utterance,listener,do you think that they would tell the secret?,questioning
hit:10587_conv:21175,utterance,speaker,"No, they actually didn't tell it.",neutral
hit:10587_conv:21175,utterance,listener,that was nice of the coworker to not tell anyone the secret.,neutral
hit:11718_conv:23437,situation,none,I let my brother take care of my dog when I went on vacation.,trusting
hit:11718_conv:23437,utterance,speaker,I let my brother take care of my dog when I went on vacation. He is the only person who I would let take care of my dog.,trusting
hit:11718_conv:23437,utterance,listener,Did he do a good job?,questioning
hit:11718_conv:23437,utterance,speaker,Yes he did. I think my trust paid off because my dog came back healthy and happy.,trusting
hit:11718_conv:23437,utterance,listener,"Thank god, bet you're pleased about that aren't you?",questioning
hit:11907_conv:23814,situation,none,in my partner can always rely on her,trusting
hit:11907_conv:23814,utterance,speaker,"ever just look at the sky and wonder ""god i am a lucky man""",grateful
hit:11907_conv:23814,utterance,listener,yep almost everyday because of my fiancee. what about you?,questioning
hit:11907_conv:23814,utterance,speaker,yeah you stole the words out of my mouths actually!,neutral
hit:11907_conv:23814,utterance,listener,"i know, there's nothing like true love .",agreeing
hit:6927_conv:13855,situation,none,Loaned my friend 3k to fix his car.,trusting
hit:6927_conv:13855,utterance,speaker,Loaned my friend 3k to fix his car.,trusting
hit:6927_conv:13855,utterance,listener,Did he get it fixeD?,questioning
hit:6927_conv:13855,utterance,speaker,"Yep, he did. Luckily, he doesn't have to buy a totally new car.",neutral
hit:6927_conv:13855,utterance,listener,Yeah that's good.  You're a good friend.  Good on you lad!,acknowledging
hit:1193_conv:2386,situation,none,i was upset to see my dog gone when i returned home,annoyed
hit:1193_conv:2386,utterance,speaker,i was upset to see my dog gone when i returned home,annoyed
hit:1193_conv:2386,utterance,listener,I am sorry to hear that.  Have you tried looking for him.,sympathizing
hit:1193_conv:2386,utterance,speaker,if he wants to be with us he will find his way back home,hopeful
hit:1193_conv:2386,utterance,listener,What kind of dog do you have?,questioning
hit:2903_conv:5806,situation,none,I have a total trust in our current gouvernment.,trusting
hit:2903_conv:5806,utterance,speaker,I have a total trust in our current gouvernment. I think that they handled very well the tax war that Trump has started,trusting
hit:2903_conv:5806,utterance,listener,I agree with you. I think everything will be fine in the end.,agreeing
hit:2903_conv:5806,utterance,speaker,"Yes, I think so",agreeing
hit:2903_conv:5806,utterance,listener,It's good to see that you have a positive attitude about it like me.,trusting
hit:11487_conv:22975,situation,none,My friend had a secret they were nervous about. They told me about it and I haven't told anyone yet.,trusting
hit:11487_conv:22975,utterance,speaker,My friend just told me their secret,surprised
hit:11487_conv:22975,utterance,listener,Is it a good one?,questioning
hit:11487_conv:22975,utterance,speaker,"Yes,  a really juicy one",agreeing
hit:11487_conv:22975,utterance,listener,Tell me.  I want to hear it.,questioning
hit:11487_conv:22975,utterance,speaker,"Nah, I promised not to tell it to anyone",faithful
hit:11487_conv:22975,utterance,listener,That's no fair.  Your friend will never know.,jealous
hit:11066_conv:22133,situation,none,My checking account was closed due to unforeseen circumstances and I needed to move a lot of money fast without anytime to open up an account. My best friend offered to put the money in their extra account and it would be safe until I was ready to move it.,trusting
hit:11066_conv:22133,utterance,speaker,I had to close my checking account. I have to move a lot money and my friend said I could put it her account and get it when I need it. What do you think?,trusting
hit:11066_conv:22133,utterance,listener,I dont think I would do that. seems a little odd to me,suggesting
hit:11066_conv:22133,utterance,speaker,"We have been friends for so long and she is already well off, so she doesn't need it, and I feel like I should show her what Our friendship means to me.",sentimental
hit:11066_conv:22133,utterance,listener,Still that seems a little strange to do,acknowledging
