Dialog_ID,Type,Actor,Text,Label
hit:9918_conv:19836,utterance,speaker,I don't like people who cut in line,annoyed
hit:9918_conv:19836,utterance,listener,"Me either, so rude! It happens too often.",agreeing
hit:9918_conv:19836,utterance,speaker,"it's like they think your time is worthless, I don't understand it",neutral
hit:9918_conv:19836,utterance,listener,Yeah people who do that have zero self awareness. :/,agreeing
hit:4101_conv:8203,situation,none,My cat decided to scratch my face as I was trying to give him a bath. Obviously he wasn't too fond of it,annoyed
hit:4101_conv:8203,utterance,speaker,My cat decided to scratch my face as I was trying to give him a bath,annoyed
hit:4101_conv:8203,utterance,listener,"Oh, I've been there! I looked like a person who cut when I used to give a lot of cat baths! Did you clean it right away? (cat scratch fever)",questioning
hit:4101_conv:8203,utterance,speaker,I did. I was afraid it might have something in it as he tends to run around outside a lot. That's all I need lol,afraid
hit:4101_conv:8203,utterance,listener,"It isn't too bad, mild cold symptoms usually for a few days, I hope its ok! Do you cut his nails or put nail caps on? Good for bath time.",consoling
hit:10732_conv:21464,situation,none,my brother wouldn't leave me alone and I think I'm going to punch him!,annoyed
hit:10732_conv:21464,utterance,speaker,"god, I am going to SMACK my brother right now!!!!",angry
hit:10732_conv:21464,utterance,listener,Why? Did he do something terrible?,questioning
hit:10732_conv:21464,utterance,speaker,"he's just so obnoxious! I was trying to get w my girlfriend and he kept coming into the room to interrupt us, on purpose!",annoyed
hit:10732_conv:21464,utterance,listener,"Wow, he is super rude! Beat him up!",angry
hit:10732_conv:21464,utterance,speaker,"alright, if you insist. be right back",agreeing
hit:4485_conv:8970,situation,none,I cant watch movies with thick accents,annoyed
hit:4485_conv:8970,utterance,speaker,Thick accents give me issues when watching amovie,annoyed
hit:4485_conv:8970,utterance,listener,Oh.  How come?,questioning
hit:4485_conv:8970,utterance,speaker,I cant watch unless I can rewind. I watch so many movies I feel like i can get it. but i always fail,embarrassed
hit:4485_conv:8970,utterance,listener,Maybe try turning on the closed caption?,suggesting
hit:4485_conv:8970,utterance,speaker,I do that at home lol,annoyed
hit:4485_conv:8970,utterance,listener,Oh lol.  Well good luck in the future my good friend!,wishing
hit:4699_conv:9399,situation,none,My neighbors kept me up all night with their music. I am so tired,annoyed
hit:4699_conv:9399,utterance,speaker,My neighbors kept me up all night,annoyed
hit:4699_conv:9399,utterance,listener,Where they too loud?,questioning
hit:4699_conv:9399,utterance,speaker,YES. Who has a party on a Monday?,surprised
hit:4699_conv:9399,utterance,listener,usually people who work weekends. It's pretty rude they were so inconsiderate.,neutral
hit:4699_conv:9399,utterance,speaker,They just moved in too. I hope it was just a housewarming and not a regular occurence,surprised
hit:4699_conv:9399,utterance,listener,I'll keep my fingers crossed for you!,hopeful
hit:4699_conv:9399,utterance,speaker,Thanks lol,acknowledging
hit:4582_conv:9164,situation,none,I keep disconnecting from my internet,annoyed
hit:4582_conv:9164,utterance,speaker,I keep disconnecting from my internet,annoyed
hit:4582_conv:9164,utterance,listener,I hate it when that happens. Where you doing anything important when it happened?,questioning
hit:4582_conv:9164,utterance,speaker,yep i was making money and i kept losing stuff,neutral
hit:4582_conv:9164,utterance,listener,Making money doing what? I hope you got it all sorted out though.,consoling
hit:424_conv:848,situation,none,"I ordered a burger ,but was  served a pizza .I got home,about to it ,and boom! Got the shocker!",devastated
hit:424_conv:848,utterance,speaker,"I was about to eat ,opened the pack and it was a pizza ,you could have imagined!",surprised
hit:424_conv:848,utterance,listener,Serious? Don't you like pizza?,questioning
hit:424_conv:848,utterance,speaker,"It was not a question of like,but what I ordered.That was a careless service I must say",neutral
hit:424_conv:848,utterance,listener,So bad from the vendor,disappointed
hit:424_conv:848,utterance,speaker,"Yeah,I heart beat increased,I blood rose..it was like I should ..uhmmnn. You can guess !",acknowledging
hit:9003_conv:18006,situation,none,I wanted some popcorn with my movie the other day so I put some in the microwave without thinking about how old it could be. I guess it was really old and it had literally exploded all over my microwave. I cant figure out how to clean it up.,annoyed
hit:9003_conv:18006,utterance,speaker,I wanted some popcorn with my movie the other day so I put some in the microwave without thinking about how old it could be. I guess it was really old and it had literally exploded all over my microwave. I cant figure out how to clean it up.,annoyed
hit:9003_conv:18006,utterance,listener,oh my goodness that is horrid. i'd think with hot water and degreaser.,acknowledging
hit:9003_conv:18006,utterance,speaker,Degreaser!!! I didnt think of that! Thank you lol,sympathizing
hit:9003_conv:18006,utterance,listener,haha. you are very welsome. that's what happens after years of dirty microwave cleaning.,acknowledging
hit:5078_conv:10156,situation,none,Someone took my parking place today. I didn't have a place to park my car.,angry
hit:5078_conv:10156,utterance,speaker,When I got home today I realized someone had parked in my parking spot.,annoyed
hit:5078_conv:10156,utterance,listener,I hate when that happens,angry
hit:5078_conv:10156,utterance,speaker,"I do too, and I had nowhere to park my car so I had to walk a long way.",agreeing
hit:5078_conv:10156,utterance,listener,Was this at home or at work?,questioning
hit:6161_conv:12322,situation,none,Traffic was difficult tonight. It was very irritating,annoyed
hit:6161_conv:12322,utterance,speaker,Traffic was hard tonight. It was so irritating,annoyed
hit:6161_conv:12322,utterance,listener,I completely understand.  I get pretty aggravated myself driving home from work everynight.,agreeing
hit:6161_conv:12322,utterance,speaker,"Yeah I try not to, but its hard",neutral
hit:6161_conv:12322,utterance,listener,It takes me almost an hour to get home through traffic.,annoyed
hit:6112_conv:12224,situation,none,I was pretty ansy in traffic today. It was so irritating,annoyed
hit:6112_conv:12224,utterance,speaker,I was pretty irritated in traffic this morning.,annoyed
hit:6112_conv:12224,utterance,listener,Was traffic particulary bad this morning?,questioning
hit:6112_conv:12224,utterance,speaker,It was real bad,neutral
hit:6112_conv:12224,utterance,listener,"Ugh, I hate when traffic is like that!  We live near Atlanta and it's always so bad.",annoyed
hit:7922_conv:15844,situation,none,"I'm annoyed with my new neighbors, it seems like they never go to sleep and make so much noise.",annoyed
hit:7922_conv:15844,utterance,speaker,"I'm annoyed with my new neighbors, it seems like they never go to sleep and make so much noise.",annoyed
hit:7922_conv:15844,utterance,listener,"Please call the police,its called noise abuse",angry
hit:7922_conv:15844,utterance,speaker,That's what I plan on doing tonight if it happens again.  It's so rude of them.,angry
hit:7922_conv:15844,utterance,listener,Thats what you have to put up with with the wrong neighbors,angry
hit:1185_conv:2370,situation,none,I was upset when i saw my dog had gotten out,angry
hit:1185_conv:2370,utterance,speaker,I was upset when i saw my dog had gotten out,angry
hit:1185_conv:2370,utterance,listener,How'd he get out?,questioning
hit:1185_conv:2370,utterance,speaker,kids left the gate open i guess,neutral
hit:1185_conv:2370,utterance,listener,"Oh man, I hope you weren't too hard on the kids.",consoling
hit:5500_conv:11001,situation,none,MY neighbors have been movinguch noise! for weeks. They make so m,annoyed
hit:5500_conv:11001,utterance,speaker,MY new neighbors have been making so much noise moving in,annoyed
hit:5500_conv:11001,utterance,listener,Have you complained?,questioning
hit:5500_conv:11001,utterance,speaker,Not yet. They have been moving in for weeks and only at night. Its horrible,afraid
hit:5500_conv:11001,utterance,listener,"That sounds rough, sorry to hear about that!",acknowledging
hit:5500_conv:11001,utterance,speaker,it is,acknowledging
hit:3751_conv:7502,situation,none,I made a new friend today. Then I was told that they are not very nice.,annoyed
hit:3751_conv:7502,utterance,speaker,I just made a new friend.,excited
hit:3751_conv:7502,utterance,listener,really? How did you meet them?,questioning
hit:3751_conv:7502,utterance,speaker,I met them at the store. But there is more..,neutral
hit:3751_conv:7502,utterance,listener,I hope they aren't like a crazy stalker or anything.  Be careful!,consoling
hit:3751_conv:7502,utterance,speaker,"Exactly, that is what I heard from my older and more trusted friend!",agreeing
hit:651_conv:1302,situation,none,My nanny came late making me late for an important meeting.,annoyed
hit:651_conv:1302,utterance,speaker,The day of one of the most important meetings of my life and my nanny decides to come in an hour late and was not even a tad remorseful!,ashamed
hit:651_conv:1302,utterance,listener,Thats horrible. I mean if you have a job at least make the effort to get there on time.,acknowledging
hit:651_conv:1302,utterance,speaker,Exactly! The worst part is that I got into so much trouble with my boss and we almost lost the client.,agreeing
hit:651_conv:1302,utterance,listener,Sorry to hear that. I guess your boss must have been feeling the same as you were about the nanny.,sympathizing
hit:651_conv:1302,utterance,speaker,"Yes I guess he was, but the difference is I was calling in and updating them on where I was. I had to call her and she had the nerve to have an attitude too.",neutral
hit:7441_conv:14883,situation,none,My new neighbors have had so many guests already. At all times of the night,annoyed
hit:7441_conv:14883,utterance,speaker,I have new neighbors,excited
hit:7441_conv:14883,utterance,listener,"Oh nice, have you met them yet?",questioning
hit:7441_conv:14883,utterance,speaker,No. We share a stairwell and there have been so many people going up and down at night. I don't want to meet them.,afraid
hit:7441_conv:14883,utterance,listener,"Sounds scary, I hope they aren't involved in drugs or crime.",consoling
hit:7441_conv:14883,utterance,speaker,I hope not. I am leaving when my lease is up,afraid
hit:6824_conv:13649,situation,none,Someone used some racial slurs today and it really made me angry. I freeze with anger when that happens,furious
hit:6824_conv:13649,utterance,speaker,Someone used some racial slurs today and it really made me angry. I freeze with anger when that happens,furious
hit:6824_conv:13649,utterance,listener,OMG! I don't blame you. I would be extremely upset also.,acknowledging
hit:6824_conv:13649,utterance,speaker,I know right? I swear..my blood boils at ANY kind of injustice or cruelty.,angry
hit:6824_conv:13649,utterance,listener,Mine does also! It seems like it just keeps getting worse and worse.,agreeing
hit:6824_conv:13649,utterance,speaker,So true! Especially since you know who got in office...A big bully!,agreeing
hit:6824_conv:13649,utterance,listener,YES! I hate it. I can't wait till this dark time in our history is over. Hopefully a few people end up in jail!,afraid
hit:1353_conv:2706,situation,none,I went to the gym the other day and I forgot my workout shoes. I had to drive all the way home in rush hour to get them.,annoyed
hit:1353_conv:2706,utterance,speaker,So I got all the way to the gym the other day and realized I did not pack my gym shoes. I had to drive home in rush hour to go get them. I was ticked.,annoyed
hit:1353_conv:2706,utterance,listener,"Dang, I would have been so upset too.",acknowledging
hit:1353_conv:2706,utterance,speaker,I would have just stayed home but I was meeting friends after on the same side of town. I had to cut my workout short. Not ideal.,disappointed
hit:1353_conv:2706,utterance,listener,It would have sucked more if it was raining. Hopefully you have some good vibes come your way.,consoling
hit:10896_conv:21793,situation,none,"My brother asked to borrow my car lst week and I let him. he took it and when he brought it back I noticed that their was a small dent and blue paint on the passernger side door.When I asked him about he acted as if he had no idea where it came from, I wanted to kick him in his but if you know what I mean.",annoyed
hit:10896_conv:21793,utterance,speaker,Have you ever let some one borrow you car?,trusting
hit:10896_conv:21793,utterance,listener,"Yeah, my cousin actually borrowed my car to take his driving test",trusting
hit:10896_conv:21793,utterance,speaker,I let my brother borrow mine and he brought it back and it looked like it had been wrecked and i got real upset with him.,guilty
hit:10896_conv:21793,utterance,listener,I don't blame you!  He should have been more responsible.,agreeing
hit:10896_conv:21793,utterance,speaker,4,prepared
hit:10896_conv:21793,utterance,listener,What?,questioning
hit:10804_conv:21609,situation,none,i hate when people tell me what to do,annoyed
hit:10804_conv:21609,utterance,speaker,i hate when people tell me what to do,annoyed
hit:10804_conv:21609,utterance,listener,"Do you hate when anybody tells you what to do, or just figures of authority?",questioning
hit:10804_conv:21609,utterance,speaker,i don't think anyone should have the power or the right to tell you what's good for you if you didn't ask for help.,neutral
hit:10804_conv:21609,utterance,listener,"would you feel better if it was in the form of advise, instead of point blank telling you to do something?",questioning
hit:5758_conv:11516,situation,none,when somone wont stop talking,annoyed
hit:5758_conv:11516,utterance,speaker,i hate when someone doesnt take the hint to stop rambling,annoyed
hit:5758_conv:11516,utterance,listener,Oh me too. Social cues seem to get lost so easily on people these days.,agreeing
hit:5758_conv:11516,utterance,speaker,EXACTLY! thank you,agreeing
hit:5758_conv:11516,utterance,listener,My pleasure. It needs to be said.,content
hit:3827_conv:7655,situation,none,when mosquitos are eating me alive,annoyed
hit:3827_conv:7655,utterance,speaker,"it finally rained today , and i know whats coming next mosquitos they litterally will eat you alive in texas",agreeing
hit:3827_conv:7655,utterance,listener,Oh god. Mosquitos. Have you heard about scientists trying to make them extinct?,sad
hit:3827_conv:7655,utterance,speaker,"i did not hear about that , but that sounds really interesting hopefully its for the better",consoling
hit:3827_conv:7655,utterance,listener,"I don't see any negative aspect to it, but maybe there tis.",suggesting
hit:1648_conv:3296,situation,none,"There is a thunderstorm going on right now, and my neighbors dogs that I'm dog-sitting keep barking every time it thunders! They're really starting to get on my nerves. Not sure how much longer I can stand it.",annoyed
hit:1648_conv:3296,utterance,speaker,"There is a thunderstorm going on right now, and my neighbors dogs that I'm dog-sitting keep barking every time it thunders! They're really starting to get on my nerves. Not sure how much longer I can stand it.",annoyed
hit:1648_conv:3296,utterance,listener,My dog does that too. I think it's the loud noises that scare them.,afraid
hit:1648_conv:3296,utterance,speaker,"Yeah, I get that. You just figure they'd realize after the 17th boom of thunder that they'd think, ""Okay, maybe it's not something to worry about."" Oh well, I'm probably just expecting too much from them.",suggesting
hit:1648_conv:3296,utterance,listener,"Lol, if only we can understand dogs and listen to what they are saying. That would be hilarious.",acknowledging
hit:97_conv:194,situation,none,my wife keeps giving our son a stick and he keeps hurting himslef.,annoyed
hit:97_conv:194,utterance,speaker,it annoys me that my wife keeps giving our son a stick even though he hurts himself every single time,annoyed
hit:97_conv:194,utterance,listener,Why don't you say something?,questioning
hit:97_conv:194,utterance,speaker,"i did, she calls me a helicopter parent and just laughs at me",neutral
hit:97_conv:194,utterance,listener,That isn't nice.,acknowledging
hit:4506_conv:9012,situation,none,Someone stole my dog!,furious
hit:4506_conv:9012,utterance,speaker,Someone stole my dog from my house!,furious
hit:4506_conv:9012,utterance,listener,wth thats crazy,acknowledging
hit:4506_conv:9012,utterance,speaker,"Yes, they came in and took her from me.",devastated
hit:4506_conv:9012,utterance,listener,you should john wick them,suggesting
hit:5322_conv:10645,situation,none,I got stuck behind a slow car on my way to work this morning. It made me late.,annoyed
hit:5322_conv:10645,utterance,speaker,I couldn't believe the slowpoke I got stuck behind in traffic this morning!,annoyed
hit:5322_conv:10645,utterance,listener,"Oh man, that sounds like a pain.",acknowledging
hit:5322_conv:10645,utterance,speaker,It was so aggravating! It made me late to work.,annoyed
hit:5322_conv:10645,utterance,listener,"That's not good. You didn't get in trouble for that, did you?",questioning
hit:12104_conv:24209,situation,none,"I went to the movie with a friend, apparently he saw the movie before and keeps chatting and telling me what's going to happen in the movie.",annoyed
hit:12104_conv:24209,utterance,speaker,"I went to the movie with a friend, apparently he saw the movie before and kept chatting and telling me what's going to happen next in the movie.",annoyed
hit:12104_conv:24209,utterance,listener,"i hate when someone does that, it can be so annoying :)",acknowledging
hit:12104_conv:24209,utterance,speaker,Yes it is geez! If I knew I would have never go with him.,neutral
hit:12104_conv:24209,utterance,listener,"no need to go that far, just make sure your friend has not seen the movie before and go out and enjoy it.",neutral
hit:12104_conv:24209,utterance,speaker,Okay next time I will ask before going out with him.,trusting
hit:9881_conv:19763,situation,none,I've been getting really bad headaches recently,annoyed
hit:9881_conv:19763,utterance,speaker,I've been getting really bad headaches recently,annoyed
hit:9881_conv:19763,utterance,listener,"Headaches really suck, I'm so sorry to hear that. Any idea why you've been getting bad ones?",sympathizing
hit:9881_conv:19763,utterance,speaker,"No clue, maybe it's the lack of sleep? Or maybe I've been in front of my computer for too long",suggesting
hit:9881_conv:19763,utterance,listener,"It could be. Also may be related to dehydration, and eye strain related to visual problems. Try and drink more water and have your eyes checked to be sure!",suggesting
hit:7111_conv:14223,situation,none,I got cut off in traffic today,annoyed
hit:7111_conv:14223,utterance,speaker,I got cut off in traffic today,annoyed
hit:7111_conv:14223,utterance,listener,Did anyone get hurt?,questioning
hit:7111_conv:14223,utterance,speaker,no but i was so mad,neutral
hit:7111_conv:14223,utterance,listener,Did you yell at the other person?,questioning
hit:2613_conv:5226,situation,none,This lady in line behind me in Target wouldn't shut up. She was on her bluetooth screaming to the person she was talking to.,annoyed
hit:2613_conv:5226,utterance,speaker,This lady behind me in Target was driving me insane. I can't believe it.,furious
hit:2613_conv:5226,utterance,listener,What was she doing?,questioning
hit:2613_conv:5226,utterance,speaker,She was on her bluetooth screaming to the person she was talking to. So rude.,angry
hit:2613_conv:5226,utterance,listener,There is a lot of that type of behavior now. It's like people have lost their minds.,annoyed
hit:6698_conv:13396,situation,none,I can't get my printer to work properly. It's driving me crazy.,annoyed
hit:6698_conv:13396,utterance,speaker,This printer is driving me crazy!,annoyed
hit:6698_conv:13396,utterance,listener,I'm sorry to hear that. Have you called IT?,sympathizing
hit:6698_conv:13396,utterance,speaker,They're about as useless as my printer. This stupid thing never acts right.,annoyed
