Dialog_ID,Type,Actor,Text,Label
hit:11833_conv:23667,situation,none,My girlfriend left me for another man. It was on christmas.,lonely
hit:11833_conv:23667,utterance,speaker,Just got dumped by my Girlfriend.,lonely
hit:11833_conv:23667,utterance,listener,Ouch! I am sorry to hear that!,sympathizing
hit:11833_conv:23667,utterance,speaker,"On christmas too, how could you do that to someone?",questioning
hit:11833_conv:23667,utterance,listener,"That's just evil, no matter what the circumstances may be. I'd never do that.",faithful
hit:3194_conv:6388,situation,none,Went to the skating rink alone yesterday. Wasn't too grand.,lonely
hit:3194_conv:6388,utterance,speaker,I went to the skating rink all by myself yesterday.,lonely
hit:3194_conv:6388,utterance,listener,"That sounds like it could be fun, or was it sad?",questioning
hit:3194_conv:6388,utterance,speaker,It was kinda a bad time. All my friends ditched me.,lonely
hit:3194_conv:6388,utterance,listener,Oh no! Well those aren't such good friends.,neutral
hit:5941_conv:11882,situation,none,I have been traveling for over a month now solo. The new place I am in is empty and I have no one to talk to. I miss my friends.,lonely
hit:5941_conv:11882,utterance,speaker,I just arrived in a new country after traveling for two months. There arent many people in the new place I am staying. I am starting miss my friends and home.,lonely
hit:5941_conv:11882,utterance,listener,What country? If you don't mind sharing...I'm in South Texas and loving it :),questioning
hit:5941_conv:11882,utterance,speaker,I just got to Vietnam. When I was in Thailand I met so many people. Now I just cant stop thinking of home.,nostalgic
hit:5941_conv:11882,utterance,listener,I'm sure you'll meet some cool people if you find a good Pho restaurant!,confident
hit:3919_conv:7838,situation,none,"I had to go to a work conference last week.  I didn't know anyone there, and I really don't like to travel without my family.  It was hard.",lonely
hit:3919_conv:7838,utterance,speaker,"I had to go to a work conference last week.  I didn't know anyone there, and I really don't like to travel without my family.  It was hard.",lonely
hit:3919_conv:7838,utterance,listener,"That does sound tough, did it go well at least?",questioning
hit:3919_conv:7838,utterance,speaker,"It went fine.  Work conferences are always pretty boring, but I survived.  Going on vacation with the family next month so I have that to look forward to.",joyful
hit:3919_conv:7838,utterance,listener,"That's good, at least you have something fun to look forward to now.",acknowledging
hit:11896_conv:23792,situation,none,in my room no one here,lonely
hit:11896_conv:23792,utterance,speaker,"i am so alone, no one is here and i wan't to speak with my fiance",lonely
hit:11896_conv:23792,utterance,listener,Is there no way to get in touch with anyone?,questioning
hit:11896_conv:23792,utterance,speaker,"i just want this next week to be over, i have a holiday planned, but until then i shall remain forever alone in this room",lonely
hit:11896_conv:23792,utterance,listener,Why are you alone in a room? Do you need me to come over?,lonely
hit:3137_conv:6274,situation,none,I miss my ex even though we have been broken up two years.,lonely
hit:3137_conv:6274,utterance,speaker,I miss my ex,lonely
hit:3137_conv:6274,utterance,listener,That's understandable. What happened?,questioning
hit:3137_conv:6274,utterance,speaker,we broke up a long time ago but we used to be friends before.,neutral
hit:3137_conv:6274,utterance,listener,That's hard. Are they in a new relationship? I hope it wasn't a bad breakup?,questioning
hit:3137_conv:6274,utterance,speaker,"IT was bad, I have no idea what he is doing now",neutral
hit:3137_conv:6274,utterance,listener,"That's hard! If he was bad to you, I hope you are able to get over it, if not, you can always reach out :)",consoling
hit:2709_conv:5418,situation,none,I started a new school and did not know anyone in my class,lonely
hit:2709_conv:5418,utterance,speaker,My parents decided to send me to a new school out of the area,apprehensive
hit:2709_conv:5418,utterance,listener,a better school?,questioning
hit:2709_conv:5418,utterance,speaker,"They thought it was a better school, and it probably was, but I didn't feel like it was at the time",neutral
hit:2709_conv:5418,utterance,listener,oh that stinks,acknowledging
hit:2709_conv:5418,utterance,speaker,I remember after the first day wondering if I would ever have any friends there,apprehensive
hit:5547_conv:11094,situation,none,"I watch my son when I'm not at work, usually for a day or two in a row.",lonely
hit:5547_conv:11094,utterance,speaker,"I watch my son when I'm not at work, usually for a day or two in a row.",lonely
hit:5547_conv:11094,utterance,listener,That's cool.,acknowledging
hit:5547_conv:11094,utterance,speaker,Yeah sometimes I have to remind myself to spend time with other adults.  Every once in a while I find myself missing quality interaction.,agreeing
hit:5547_conv:11094,utterance,listener,I was told that recently. My ilfe revolves around my kids,proud
hit:5547_conv:11094,utterance,speaker,Yeah sometimes you find yourself missing your old life.,acknowledging
hit:5547_conv:11094,utterance,listener,I know exactly whaat you're saying,agreeing
hit:3804_conv:7608,situation,none,"I started a new job recently, but don't really know anyone there yet, so I am a bit bummed.",lonely
hit:3804_conv:7608,utterance,speaker,I feel a little bummed out since starting my new job recently.,sad
hit:3804_conv:7608,utterance,listener,how come? i thought new jobs were supposed to be exciting?,questioning
hit:3804_conv:7608,utterance,speaker,"The job is, but I am feeling a bit isolated since I don't know anyone there yet.",lonely
hit:3804_conv:7608,utterance,listener,we are all the new kid for a moment. soon it will feel like you fit right in. just give yourself some time.,neutral
hit:4058_conv:8117,situation,none,My partner left the city to go visit her parents. Now I do not have anybody to talk to for another week,lonely
hit:4058_conv:8117,utterance,speaker,My partner decided to visit her parents for a week who live out of city. Now i do not have anybody to talk to and feel lonely,lonely
hit:4058_conv:8117,utterance,listener,Hey bro. or sis......you are talking to me now.....hope it helps some.,consoling
hit:4058_conv:8117,utterance,speaker,"Maybe, but i need emotional attachment to someone i am talking and that i cannot take from you unfortunately",suggesting
hit:4058_conv:8117,utterance,listener,Just concentrate on the here and now......Your partner will be back soon.,hopeful
hit:5653_conv:11307,situation,none,I don't have much with my girlfriends anymore. They always do couples tings and I'm single,lonely
hit:5653_conv:11307,utterance,speaker,I used to go out with my girlfriends all the time,nostalgic
hit:5653_conv:11307,utterance,listener,That sounds like fun. Do you not go out with them anymore?,questioning
hit:5653_conv:11307,utterance,speaker,They all do couples things now. I am single.,lonely
hit:5653_conv:11307,utterance,listener,Hey being single isn't that bad! You'll find your soulmate one day when the time is right.,consoling
hit:5653_conv:11307,utterance,speaker,I know but I still miss my friends lol,agreeing
hit:6402_conv:12804,situation,none,I just moved to a new country. I know no one.,lonely
hit:6402_conv:12804,utterance,speaker,I just moved to a new country. I know no one.,lonely
hit:6402_conv:12804,utterance,listener,do you feel confortable in the new contry? maybe you should download an app to meat people,suggesting
hit:6402_conv:12804,utterance,speaker,"I feel ok, I am busy working so not a lot of time to meet new people.",content
hit:6402_conv:12804,utterance,listener,i can understand my work does not allow me to do much as well,acknowledging
hit:8723_conv:17447,situation,none,I was transferred to a new city. I did not know what to do on the weekends. I didn't have any friends or family. All my co-workers were married and lived in the suburbs.,lonely
hit:8723_conv:17447,utterance,speaker,I'm in a new city and don't know what to do.,afraid
hit:8723_conv:17447,utterance,listener,That could be kind of scary. Have you tried to meet anyone that might could show you around and then maybe you would not be so lonely?,suggesting
hit:8723_conv:17447,utterance,speaker,All of my co-workers are married and live in the suburbs.,jealous
hit:8723_conv:17447,utterance,listener,"Well, maybe try meeting some new friends? Someone a little closer, perhaps?",suggesting
hit:8723_conv:17447,utterance,speaker,"I will try, but I'm such a shy person. Thanks for your advice.",neutral
hit:916_conv:1832,situation,none,"When I went to Texas for some office work. I was alone for almost two months. In that period of my life, I felt a lot lonely. No, one was there with me, not even my friends.",lonely
hit:916_conv:1832,utterance,speaker,"Have you ever felt lonely in your life? I felt once, when I went to Texas.",lonely
hit:916_conv:1832,utterance,listener,I suppose I have. Why did you go to Texas?,questioning
hit:916_conv:1832,utterance,speaker,My boss sent me there! On a work trip,surprised
hit:916_conv:1832,utterance,listener,Oh no! Were you all by yourself?,questioning
hit:7259_conv:14519,situation,none,I woke up too early. Everyone else is sleeping.,lonely
hit:7259_conv:14519,utterance,speaker,I woke up too early. Everyone else is sleeping,lonely
hit:7259_conv:14519,utterance,listener,Go back to sleep!,consoling
hit:7259_conv:14519,utterance,speaker,I tried but can't. I'm going to give it another shot though!,hopeful
hit:7259_conv:14519,utterance,listener,"I agree, just a read a boring book and you will be snoozing in no time",agreeing
hit:420_conv:840,situation,none,"I felt lonely when I was in my senior year of college, studying all of the time and single.",lonely
hit:420_conv:840,utterance,speaker,"Hey, I used to fill lonely in college - my senior year. I was studying all of the time and single.",lonely
hit:420_conv:840,utterance,listener,I am sorry to hear that. Are you doing better now?,sympathizing
hit:420_conv:840,utterance,speaker,"Yes, that was some time ago. I'm mostly too busy to fill lonely, and around people a lot.",lonely
hit:420_conv:840,utterance,listener,I like keeping busy too. It really helps me stay sane!,acknowledging
hit:420_conv:840,utterance,speaker,"Yes, so what are the things on your schedule typically?",questioning
hit:8779_conv:17558,situation,none,Everyone went back to college.,lonely
hit:8779_conv:17558,utterance,speaker,"Everyone went back to college, I'll need to find new people to hang out with but I don't have the energy.",lonely
hit:8779_conv:17558,utterance,listener,Maybe you should see about signing up to some sort of social group?,suggesting
hit:8779_conv:17558,utterance,speaker,That could be an option but I'll miss my actual friends a lot.,neutral
hit:8779_conv:17558,utterance,listener,"Yeah but, a lot of them won't come back. Once they graduate they'll move off and start their lives.",neutral
hit:8800_conv:17600,situation,none,My husband left me.,lonely
hit:8800_conv:17600,utterance,speaker,"My husband left me, I have no one.",lonely
hit:8800_conv:17600,utterance,listener,How terrible! I'm so sorry that happened. How long ago was it?,sympathizing
hit:8800_conv:17600,utterance,speaker,"2 weeks ago, I don't even have anyone to talk to. It's the worst.",lonely
hit:8800_conv:17600,utterance,listener,Have you tried to find a counselor? That might help you to get through it.,suggesting
hit:4311_conv:8623,situation,none,My dog just passed away and he was the only friend I had.,lonely
hit:4311_conv:8623,utterance,speaker,My dog just passed away and he was the only friend I had.,lonely
hit:4311_conv:8623,utterance,listener,I am so so sorry to hear that.,sympathizing
hit:4311_conv:8623,utterance,speaker,"Yeah, it has been hard these last few days.  He had cancer, but he went pretty fast at the end.",neutral
hit:4311_conv:8623,utterance,listener,I know this is so hard for you but he is in no more pain and I am sure he is watching over you,faithful
hit:9598_conv:19197,situation,none,"Boy is it hard to be alone sometimes, this past weekend I feel like I went through every emotion.",lonely
hit:9598_conv:19197,utterance,speaker,"It is hard to be alone sometimes, this past weekend I feel like I went through every emotion.",lonely
hit:9598_conv:19197,utterance,listener,I know how you feel. What helped me was getting a bicycle and get out in the sun for some exercise.,agreeing
hit:9598_conv:19197,utterance,speaker,I like to go outside sometimes but I try to keep my mind busy so I don't get more upset. I have a partner..kind of..but he is away getting help and everyday I just don't know everyday how it will go or how long it will take. It's hard!,sad
hit:9598_conv:19197,utterance,listener,I feel you. Well it sounds like you keep yourself busy with a hobby at least.,acknowledging
hit:9598_conv:19197,utterance,speaker,WORK is my hobby! lol and business. Good hobby right now :),content
hit:1376_conv:2753,situation,none,"I was at a basketball game, although there were so many people. My partner could not make it so it was not fun",lonely
hit:1376_conv:2753,utterance,speaker,"i wish he could make it, i was just there alone with no one to enjoy the basketball game with",lonely
hit:1376_conv:2753,utterance,listener,who are we talking about?,questioning
hit:1376_conv:2753,utterance,speaker,"it was me , went to a game alone . got tix for my friend but he could not make it",lonely
hit:1376_conv:2753,utterance,listener,"Oh, I am sorry to hear that!",sympathizing
hit:7203_conv:14406,situation,none,No one wants to each lunch with me.,lonely
hit:7203_conv:14406,utterance,speaker,No one wants to each lunch with me at work.,lonely
hit:7203_conv:14406,utterance,listener,Why don't they eat lunch with you?,questioning
hit:7203_conv:14406,utterance,speaker,Because I think they find me boring. I feel so lonely and unmotivated to work hard because of that.,lonely
hit:7203_conv:14406,utterance,listener,I'm sorry to hear that.,sympathizing
hit:9822_conv:19645,situation,none,My girlfriend dumped me for another guy. It was on christmas.,lonely
hit:9822_conv:19645,utterance,speaker,Just got dumped by the girl.,sad
hit:9822_conv:19645,utterance,listener,Thats too bad,acknowledging
hit:9822_conv:19645,utterance,speaker,"It was on christmas no less, tragic really.",neutral
hit:9822_conv:19645,utterance,listener,wow. thats kind of cruel,acknowledging
hit:1570_conv:3140,situation,none,My house will be empty soon. Kids are almost grown.,lonely
hit:1570_conv:3140,utterance,speaker,MY nest will be empty soon. I don't know what I'm going to do.,lonely
hit:1570_conv:3140,utterance,listener,New hobby. Maybe surfing or hiking.,suggesting
hit:1570_conv:3140,utterance,speaker,I'm too old for that. I think I'll buy a bunch of jugsaw puzzles.,nostalgic
hit:1570_conv:3140,utterance,listener,Your never to old. I thought my father to surf at 67 years old. Your die sitting in front of a puzzle. How about Yoga or painting class?,sad
hit:1570_conv:3140,utterance,speaker,Yoga? oh lord. Painting sounds fun though,acknowledging
hit:1570_conv:3140,utterance,listener,Yoga is low impact. They have classes for all ages and levels. It will be a reason to get up and help you stay healthy longer.,prepared
hit:1570_conv:3140,utterance,speaker,I think I'll look into it. Seriously.,hopeful
hit:11865_conv:23731,situation,none,Didn't do anything this weekend but stay at home by myself,lonely
hit:11865_conv:23731,utterance,speaker,This weekend is so boring so far,content
hit:11865_conv:23731,utterance,listener,yeah? nothing interesting happend whatsoever? why not make it exciting yourself?,questioning
hit:11865_conv:23731,utterance,speaker,Just nothing to do and no one to do it with.  I'm just sitting around at home.,lonely
hit:11865_conv:23731,utterance,listener,"damn, any plans for next week?",questioning
hit:11865_conv:23731,utterance,speaker,Nothing yet.  Maybe I'll call a friend or something.,suggesting
hit:6345_conv:12690,situation,none,I went to the bowling alley all by myself last night. It was quite lonesome.,lonely
hit:6345_conv:12690,utterance,speaker,I went to the bowling alley all by myself last night.,lonely
hit:6345_conv:12690,utterance,listener,Did you have fun at least?,questioning
hit:6345_conv:12690,utterance,speaker,I did not. My friends ditched me. What a terrible nigt.,lonely
hit:6345_conv:12690,utterance,listener,Oh I'm sorry to hear that,sympathizing
hit:4880_conv:9761,situation,none,when my family went on a cruise without me,lonely
hit:4880_conv:9761,utterance,speaker,My family went on a cruise without me. I couldnt get the time off work. :/,lonely
hit:4880_conv:9761,utterance,listener,Are you sad and all alone now?,lonely
hit:4880_conv:9761,utterance,speaker,Yeah I am and it sucks.,agreeing
hit:4880_conv:9761,utterance,listener,Maybe you can find a new friend!,suggesting
hit:8473_conv:16946,situation,none,My girlfriend dumped me just before Christmas. I got her a gift too.,lonely
hit:8473_conv:16946,utterance,speaker,"She actually left me the night before christmas, what a joke!",surprised
hit:8473_conv:16946,utterance,listener,Are you serious? You dont deserve that.,furious
hit:8473_conv:16946,utterance,speaker,"I am, she didn't even take her gift I got her either.",furious
hit:8473_conv:16946,utterance,listener,Thats rough. Im sure you will be better in the long run.,neutral
hit:8473_conv:16946,utterance,speaker,I hope so but right now it doesn't feel good at all.,encouraging
hit:10833_conv:21667,situation,none,I feel alone most of the time and I kinda enjoy it,lonely
hit:10833_conv:21667,utterance,speaker,I feel alone most of the time and I kinda enjoy it,lonely
hit:10833_conv:21667,utterance,listener,"Is it because you are surrounded by people most of the time? I get that way sometimes too, so I can relate.",questioning
hit:10833_conv:21667,utterance,speaker,"At work I am, so when I get home I am perfectly fine being alone",content
hit:10833_conv:21667,utterance,listener,"It is good that you enjoy your alone time. Sometimes we just need a little ""me-time"".",grateful
hit:11242_conv:22484,situation,none,My boyfriend and I did a lot around the house last weekend. It was nice he didn't have to work. Come monday morning I was really gonna miss him. Now I can't wait til this weekend so we can have more time together.,lonely
hit:11242_conv:22484,utterance,speaker,My boyfriend and I did a lot around the house last weekend. It was nice he didn't have to work. Come monday morning I knew I was really gonna miss him.,lonely
hit:11242_conv:22484,utterance,listener,That's so nice! He sounds like a keeper!,acknowledging
hit:11242_conv:22484,utterance,speaker,Yes he is. I'm glad he is so understanding about my clingyness. I don't work so I'm alone alot.,grateful
hit:11242_conv:22484,utterance,listener,I'm glad you guys found each other. He sounds like a nice guy.,acknowledging
hit:81_conv:162,situation,none,"Just moved here for work, and I don't know anyone. My coworkers have families of their own.",lonely
hit:81_conv:162,utterance,speaker,"Just moved here for work, and I don't know anyone. My coworkers have families of their own.",lonely
hit:81_conv:162,utterance,listener,That's sucks. You just have to warm up to people.,acknowledging
hit:81_conv:162,utterance,speaker,Yea. It's going to take some time. It's just tough going through it right now.,neutral
hit:81_conv:162,utterance,listener,I would be so scared to move to a new place. I commend you. It'll get better,wishing
hit:4532_conv:9065,situation,none,Some days I feel so alone as if I'm the only person on this earth.,lonely
hit:4532_conv:9065,utterance,speaker,Some days I feel so alone as if I'm the only person on this earth,lonely
hit:4532_conv:9065,utterance,listener,"I know what you mean, that has happened to me before and it is an awful feeling.",agreeing
hit:4532_conv:9065,utterance,speaker,I don't know if its depression or something else.,apprehensive
hit:4532_conv:9065,utterance,listener,"It probably isn't, I really hope it isn't too.",consoling
hit:1307_conv:2614,situation,none,I went to the bowling alley yesterday all alone because my friends ditched me.,lonely
hit:1307_conv:2614,utterance,speaker,I went to the bowling alley yesterday all alone - my friends ditched me.,lonely
hit:1307_conv:2614,utterance,listener,"That sucks, did you still have fun?",questioning
hit:1307_conv:2614,utterance,speaker,"No, not really. I went anyway, because I wanted to have a good time. It was rather lonely.",lonely
hit:1307_conv:2614,utterance,listener,What did you bowl?,questioning
hit:9956_conv:19913,situation,none,I went to the bowling alley all by my lonesome to day. It was terrible.,lonely
hit:9956_conv:19913,utterance,speaker,I went to the bowling alley all by myself because my friends ditched me. It was pretty darn awful.,lonely
hit:9956_conv:19913,utterance,listener,Did you have fun there by yourself at least?,questioning
hit:9956_conv:19913,utterance,speaker,"I tried too, but I felt bad seeing everyone else in large groups having a blast. That should've have been me yesterday!",jealous
hit:9956_conv:19913,utterance,listener,You should have joined one of the other groupls and pretended to belong.  See who would've said something first.,jealous
hit:6868_conv:13736,situation,none,I saw a man on the street and he looked so sad. He had no one and I kept on walking by to leave him alone.,lonely
hit:6868_conv:13736,utterance,speaker,I saw a man on the street and he looked so sad. He had no one and I kept on walking by to leave him alone.,lonely
hit:6868_conv:13736,utterance,listener,That sounds so sad.  I hope he was ok,acknowledging
hit:6868_conv:13736,utterance,speaker,I don't really know. He just seemed so discheviled and alone.,lonely
hit:6868_conv:13736,utterance,listener,You have to be careful though.  Sometimes people can be really dangerous when they have nothing to lose,afraid
hit:4248_conv:8496,situation,none,i had a bad day and tried calling two different people and couldn't get anyone,lonely
hit:4248_conv:8496,utterance,speaker,i had a bad day and tried calling 2 different people and couldn't get anyone,lonely
hit:4248_conv:8496,utterance,listener,"Oh I'm so sorry, I'm here if you want to talk",sympathizing
hit:4248_conv:8496,utterance,speaker,thank you. i was able to talk to them later but at the moment i just wanted to vent so bad and couldn't,neutral
hit:4248_conv:8496,utterance,listener,Aw that's terrible :(,acknowledging
hit:4248_conv:8496,utterance,speaker,it's ok. i appreciate your kindness,sympathizing
hit:8114_conv:16229,situation,none,Felt a bit alone this weekend. But everytime I felt that way..I remembered the bad times and I didn't feel so bad about living alone.,lonely
hit:8114_conv:16229,utterance,speaker,Felt a bit alone this weekend,lonely
hit:8114_conv:16229,utterance,listener,"I'm sorry to hear that, sounds like family took a trip?",sympathizing
hit:8114_conv:16229,utterance,speaker,"No, my partner isn't here anymore. I live alone,...except for furkids :) But everytime I felt that way..I remembered the bad times and I didn't feel so bad about living alone.",lonely
hit:8114_conv:16229,utterance,listener,I'm glad the bad times have stopped and hope your furkids can help cheer you up. I feel lonely at times too it's only human.,consoling
hit:8114_conv:16229,utterance,speaker,True! Thank you! They do for sure. It's hard to be without a partner but truly it's better then being abused.,agreeing
hit:7221_conv:14442,situation,none,I had to eat dinner by myself.  I hate being by myself.,lonely
hit:7221_conv:14442,utterance,speaker,I had to eat dinner by myself.,lonely
hit:7221_conv:14442,utterance,listener,I hate eating dinner by myself.  What happened that you ended up eating dinner alone?,lonely
hit:7221_conv:14442,utterance,speaker,I thought many bad thoughts.  I hate being by myself.,lonely
hit:7221_conv:14442,utterance,listener,I dont like being alone much either.  What would cause you to have bad thought?  Were you scared?,questioning
hit:2655_conv:5311,situation,none,my first year of college i didnt have much contact with people,lonely
hit:2655_conv:5311,utterance,speaker,my first year of college i didnt have much contact with people which got old quick.,neutral
hit:2655_conv:5311,utterance,listener,You must felt really lonely because you need friends in college,lonely
hit:2655_conv:5311,utterance,speaker,yep it really did get quite lonesome at times.,neutral
hit:2655_conv:5311,utterance,listener,I bet it can. I had no friends in college either.,neutral
hit:1715_conv:3430,situation,none,"I haven't had a boyfriend since I got cheated on, five years ago. I feel alone",lonely
hit:1715_conv:3430,utterance,speaker,"Hi. I feel very alone, I haven't dated since I was cheated on...",lonely
hit:1715_conv:3430,utterance,listener,That is understandable.  You need to let it happen naturally. Be with your friends and find yourself,lonely
hit:1715_conv:3430,utterance,speaker,thank you I appreciate that. I just yearn for that company too you know.,acknowledging
hit:1715_conv:3430,utterance,listener,I understand.  It will happen for you if you keep an open mind and don't rush,agreeing
hit:7587_conv:15175,situation,none,"I am a loner, I am a lone wolf, I have no friends.",lonely
hit:7587_conv:15175,utterance,speaker,"I am a longer, I am a lone wolf, I have no friends.",lonely
hit:7587_conv:15175,utterance,listener,I'm sorry to hear that.,sympathizing
hit:7587_conv:15175,utterance,speaker,"I have tried to have friends, but it never works.",lonely
hit:7587_conv:15175,utterance,listener,Do you think there are any reasons for that?,questioning
hit:1678_conv:3357,situation,none,I moved to a new city and have no friends.,lonely
hit:1678_conv:3357,utterance,speaker,I moved to a new city and have no friends.,lonely
hit:1678_conv:3357,utterance,listener,That is a little daunting.  Have you considered joining some groups with like-minded individuals?,questioning
hit:1678_conv:3357,utterance,speaker,Yes but I do not know where to go.,neutral
hit:1678_conv:3357,utterance,listener,Check with your community center,apprehensive
hit:1173_conv:2347,situation,none,Once my wife went with her family to the beach and left me at home by myself.,lonely
hit:1173_conv:2347,utterance,speaker,"I hate being alone, but my wife and kids have gone on vacation with her family this summer.",lonely
hit:1173_conv:2347,utterance,listener,"Oh no really, that really sucks to hear. Why were you not able to go?",questioning
hit:1173_conv:2347,utterance,speaker,I had to stay home and work.,lonely
hit:1173_conv:2347,utterance,listener,"It is sad that you can not go, but you are making a good sacrifice to make sure your family will be able to survive. Also you could use the alone time to do stuff you are not able to do with them around!",neutral
hit:3356_conv:6712,situation,none,My boyfriend is out of town for work and I really miss him.  I'm so used to him being around I didn't realize how lonely I'd be without him here.,lonely
hit:3356_conv:6712,utterance,speaker,That sucks but they do say distance makes the heart grow fonder.,neutral
hit:3356_conv:6712,utterance,listener,"I'm not sure what you mean, but disntance does tend to make things more difficult",neutral
hit:3356_conv:6712,utterance,speaker,My boyfriend is out of town for work and I really miss him. I can't wait until he gets back.,lonely
hit:3356_conv:6712,utterance,listener,"That's hard, but he will be back! Try to take your mind off him by doing some fun activities",consoling
hit:7615_conv:15231,situation,none,i felt all alone the the other day,lonely
hit:7615_conv:15231,utterance,speaker,i felt all alone the other day,lonely
hit:7615_conv:15231,utterance,listener,I'm sorry to hear that. What did you do about it?,sympathizing
hit:7615_conv:15231,utterance,speaker,i went to walmart to walk around and spend some money,content
hit:7615_conv:15231,utterance,listener,That always makes me fee better.,acknowledging
hit:7386_conv:14772,situation,none,My friends left to dinner without me since I canceled last minute.,lonely
hit:7386_conv:14772,utterance,speaker,My friends left to dinner without me since I canceled last minute,lonely
hit:7386_conv:14772,utterance,listener,Why did you have to cancel?,questioning
hit:7386_conv:14772,utterance,speaker,"I had to work. If I said no to work, I'd just be putting a bullseye on my back.",disappointed
hit:7386_conv:14772,utterance,listener,I can understand that - unfortunately some times we have to do those annoying things in order to keep things level.,agreeing
hit:445_conv:891,situation,none,"After my recent break up, i feel so lonely and desperate. I can't stand it anymore",lonely
