Dialog_ID,Type,Actor,Text,Label
hit:5118_conv:10236,utterance,speaker,"Yep, he made a copy of everything so I have a complete set now.",neutral
hit:5118_conv:10236,utterance,listener,wow that was a good idea,acknowledging
hit:6809_conv:13618,situation,none,"My dad gave me an old coin that used to belong to his grandfather.  I don't think it's worth much money, but it means a lot to me.",sentimental
hit:6809_conv:13618,utterance,speaker,"My dad gave me an old coin that used to belong to his grandfather, who died when I was young.",sentimental
hit:6809_conv:13618,utterance,listener,Cool. What did it look like?,questioning
hit:6809_conv:13618,utterance,speaker,It's pretty old and worn.  I don't think it's worth much $$$ but it was meaningful anyway,neutral
hit:6809_conv:13618,utterance,listener,Are you going to display it?,questioning
hit:6809_conv:13618,utterance,speaker,I keep it in my jewelry box with my few other precious objects lol,sentimental
hit:6809_conv:13618,utterance,listener,Well that's nice. Maybe you can pass it don to your kids too,suggesting
hit:14_conv:28,situation,none,When I spend time with my father outside by the fire when we are camping.,sentimental
hit:14_conv:28,utterance,speaker,Hello,wishing
hit:14_conv:28,utterance,listener,Hello! I am in such a good mood since I got my new home.,joyful
hit:14_conv:28,utterance,speaker,Funny - we just built a house where we used to go camping when I was a kid.,nostalgic
hit:14_conv:28,utterance,listener,I have a ton of backyard space that we have plans for. Camping would be a fun one.,excited
hit:14_conv:28,utterance,speaker,That's wonderful. Do you have any plans to have a fire?,questioning
hit:14_conv:28,utterance,listener,I want to look in to getting a nice fire pit for the house.,hopeful
hit:7439_conv:14878,situation,none,I miss being a kid with no responsibility,nostalgic
hit:7439_conv:14878,utterance,speaker,Wh didn't anyone explain adulting to me,lonely
hit:7439_conv:14878,utterance,listener,What's your issue?,questioning
hit:7439_conv:14878,utterance,speaker,I am tired of paying bills lol,annoyed
hit:7439_conv:14878,utterance,listener,"That's rough, being an adult has it's perk though!",neutral
hit:7439_conv:14878,utterance,speaker,I don't know  I miss being a kid,nostalgic
hit:7439_conv:14878,utterance,listener,What do you miss most?,questioning
hit:7439_conv:14878,utterance,speaker,bring ignorant to responsibility lol,ashamed
hit:7439_conv:14878,utterance,listener,"That is the best to be fair, maybe some day when we grow old we can be ignorant again.",suggesting
hit:2995_conv:5990,situation,none,I miss my ex. I sometimes look at our old pics on facebook.,nostalgic
hit:2995_conv:5990,utterance,speaker,I miss my ex boyfriend.,lonely
hit:2995_conv:5990,utterance,listener,how long were u together,questioning
hit:2995_conv:5990,utterance,speaker,5 years. He s a jerk now though lol,neutral
hit:2995_conv:5990,utterance,listener,well then maybe you're better off lol,suggesting
hit:2995_conv:5990,utterance,speaker,I try to thin of it like that. He was really cute to,acknowledging
hit:4547_conv:9095,situation,none,"I went to my brother's birthday party, and I was remembering the good old days.",nostalgic
hit:4547_conv:9095,utterance,speaker,I was feeling nostalgic when I went to my brother's recent birthday party.,sentimental
hit:4547_conv:9095,utterance,listener,Oh that's always nice. What made you feel that?,questioning
hit:4547_conv:9095,utterance,speaker,"I was remembering when he was very little, and he would always have trouble blowing out the candles on his cake!",sentimental
hit:4547_conv:9095,utterance,listener,"Aw that's funny, I always love those kinds of heartwarming moments.",acknowledging
hit:357_conv:715,situation,none,I was flying in to LAX and the Sierra Nevada Mountains below me made me feel like I was coming home.,sentimental
hit:357_conv:715,utterance,speaker,"I flew back to California a few weeks ago, it was beautiful flying in over the mountains.",joyful
hit:357_conv:715,utterance,listener,It sounds beautiful and serene.,acknowledging
hit:357_conv:715,utterance,speaker,"It really is, I miss the Sierra Nevadas very much, have you ever been?",questioning
hit:357_conv:715,utterance,listener,No I haven't. But now I want to see.,neutral
hit:4536_conv:9073,situation,none,Romance movies bring me back to my youthful days.,nostalgic
hit:4536_conv:9073,utterance,speaker,Romance movies bring me back to my youthful days,nostalgic
hit:4536_conv:9073,utterance,listener,oh really why is that?,questioning
hit:4536_conv:9073,utterance,speaker,I think about about young love and how innocent and youthful I was then. Life always seemed to have more potential and hope.,nostalgic
hit:4536_conv:9073,utterance,listener,oh dang thats a real thinker,agreeing
hit:2654_conv:5308,situation,none,I recently came across a toy in a thrift tore that looked similar to one that I had when I was a kid. It really made me remember my childhood.,sentimental
hit:2654_conv:5308,utterance,speaker,I was doing some shopping in a thrift store recently and came across a toy similar to one I had when I was a kid. It really made me remember my childhood.,nostalgic
hit:2654_conv:5308,utterance,listener,Maybe you should buy it for keep sake,suggesting
hit:2654_conv:5308,utterance,speaker,I thought about it but I'd really have no use for it now.,neutral
hit:2654_conv:5308,utterance,listener,"oh ok, I understand",agreeing
hit:5660_conv:11320,situation,none,I saved the tickets to the first concert I ever went to. I still have them,sentimental
hit:5660_conv:11320,utterance,speaker,I saved the tickets from my first concert,sentimental
hit:5660_conv:11320,utterance,listener,"its funny what one saves , i saved a mickey mouse that was given to me while i was in the hospital things like 20 years old lol",neutral
hit:5660_conv:11320,utterance,speaker,The first thing I made in pottery class was supposed to be a mini cactus pot. I use it as an ashtray now lol,ashamed
hit:5660_conv:11320,utterance,listener,"good times , you got to hold on to the memories",neutral
hit:5660_conv:11320,utterance,speaker,That's so true. That ashtray is 16 years old,agreeing
hit:2094_conv:4188,situation,none,I love finding pictures of my kids as babies!,sentimental
hit:2094_conv:4188,utterance,speaker,You know what's great? Finding pictures of my kids as babies and going through those and remembering all the great times.,sentimental
hit:2094_conv:4188,utterance,listener,"Aww, did you find a lot?",questioning
hit:2094_conv:4188,utterance,speaker,"Sometimes I do, sometimes I don't! But the few I find always mean so much to me!",sentimental
hit:2094_conv:4188,utterance,listener,I love finding old videos too!,nostalgic
hit:5548_conv:11097,situation,none,I wore the same dress my mother wore at my wedding,sentimental
hit:5548_conv:11097,utterance,speaker,I wore the same dress my mother wore at her wedding to my own.,sentimental
hit:5548_conv:11097,utterance,listener,did you like that? i find reusing dresses very combinient,questioning
hit:5548_conv:11097,utterance,speaker,I loved having such a treasured piece of my mother with me.,sentimental
hit:5548_conv:11097,utterance,listener,"that is really nice, i still have my wedding dress",acknowledging
hit:10030_conv:20061,situation,none,I was watching an old movie and when it came to the sad part it made me cry.,sentimental
hit:10030_conv:20061,utterance,speaker,I was watching an old movie and when it came to the sad part it made me cry.,sentimental
hit:10030_conv:20061,utterance,listener,"Wow, you are sentimental i guess!!",acknowledging
hit:10030_conv:20061,utterance,speaker,Yes I am. My family always makes fun of me. I can cry at the drop of a hat.,sad
hit:10030_conv:20061,utterance,listener,you are who you are!!. Sentimental people are so kind hearted!!,neutral
hit:11775_conv:23550,situation,none,I found my old high school year book recently. Was such a trip down memory lane.,nostalgic
hit:11775_conv:23550,utterance,speaker,I recently came across my old high school year book.,sentimental
hit:11775_conv:23550,utterance,listener,Did it help you rewind the old times?,questioning
hit:11775_conv:23550,utterance,speaker,"Yes, definitely. Was a great trip down memory lane.",agreeing
hit:11775_conv:23550,utterance,listener,"I agree, thats why I always keep my old year books around when I feel like I need a break from the present.",agreeing
hit:8741_conv:17482,situation,none,going through my childrens old clothes,sentimental
hit:8741_conv:17482,utterance,speaker,I went thru my childrens old clothes the other day and its hard to believe they are grown up now.,sentimental
hit:8741_conv:17482,utterance,listener,"Oh I understand, mine is only 2 1/2 right now but I feel that way too when going through his preemie clothes. You probably feel it much more if they are grown though.",agreeing
hit:8741_conv:17482,utterance,speaker,I think we probably feel it about the same! It was a nice memory to come across tho.,acknowledging
hit:8741_conv:17482,utterance,listener,Yes! Do you keep your favorite things of theirs? I always keep my favorite outfits of his and donate the rest!,sentimental
hit:10150_conv:20301,situation,none,"I saw a dog on the side of the road that had been hit by a car, it was so sad",sentimental
hit:10150_conv:20301,utterance,speaker,"I saw a dog on the side of the road that had been hit by a car, it was so sad",sentimental
hit:10150_conv:20301,utterance,listener,Oh my goodness. That must have been traumatic to see. Do you know what happened to the dog?,acknowledging
hit:10150_conv:20301,utterance,speaker,No,afraid
hit:10150_conv:20301,utterance,listener,"Well, I'm sorry you had to see that!",sympathizing
hit:9213_conv:18427,situation,none,"When i see old people in roadside, i have tears in my eyes",sentimental
hit:9213_conv:18427,utterance,speaker,When i see old people on roadside begging. i  have tears in my eyes.,sentimental
hit:9213_conv:18427,utterance,listener,"I do feel bad for them as well, its tough to see",acknowledging
hit:9213_conv:18427,utterance,speaker,"yeah indeed, why there is nobody to look after them?",questioning
hit:9213_conv:18427,utterance,listener,People have to look after themselves,caring
hit:933_conv:1867,situation,none,I found a ring I thought I had lost recently when I was cleaning out my closet. It had belonged to my grandfather and it was very special to me.,sentimental
hit:933_conv:1867,utterance,speaker,"The other day I was cleaning out my closet and found a ring I thought I had lost! It used to belong to my grandfather and it made me so happy to find it again, I miss him.",sentimental
hit:933_conv:1867,utterance,listener,Wow that's really nice. Are you going to wear it?,acknowledging
hit:933_conv:1867,utterance,speaker,"I am, it'll remind me of the great memories I have of him.",sentimental
hit:933_conv:1867,utterance,listener,It must've been a great guy.,acknowledging
hit:5939_conv:11879,situation,none,I saw a homeless man sleeping near Walmart when i came out after shopping. It was so sad to see him in such situation,sentimental
hit:5939_conv:11879,utterance,speaker,"After shopping at Walmart, upon leaving I saw a homeless man sleeping near the entrance. I was so sad to see the man in that situation",sentimental
hit:5939_conv:11879,utterance,listener,"Yes, that always saddens me too. I see them now and then.",agreeing
hit:5939_conv:11879,utterance,speaker,I think there should be some kind of social services to help them come out of this situation,suggesting
hit:5939_conv:11879,utterance,listener,"Yeah, there should be, but often there is not really a good option for them.",neutral
hit:2972_conv:5944,situation,none,I was just sitting here looking at old family photos.  A little sad.. but yet fun.,sentimental
hit:2972_conv:5944,utterance,speaker,I was just sitting here going through old photo albums.. looking at family photos.  A bit sad.. but fun..,sentimental
hit:2972_conv:5944,utterance,listener,I do that a lot.,agreeing
hit:2972_conv:5944,utterance,speaker,I kind of miss having photo albums.. the internet sure has changed how we do things.,nostalgic
hit:2972_conv:5944,utterance,listener,Aint that the truth!,angry
hit:2198_conv:4397,situation,none,I keep all of my kids elementary artwork. It is beginning to pile up.,sentimental
hit:2198_conv:4397,utterance,speaker,I keep everything my kids make.,sentimental
hit:2198_conv:4397,utterance,listener,Hope you've got a lot of storage room. We try to do that too.,encouraging
hit:2198_conv:4397,utterance,speaker,There is so much of it now. I have so many boxes lol,nostalgic
hit:2198_conv:4397,utterance,listener,how old are they ?,questioning
hit:2198_conv:4397,utterance,speaker,4 and 5 and I have a teenager,nostalgic
hit:1324_conv:2649,situation,none,I miss my father so much.,nostalgic
hit:1324_conv:2649,utterance,speaker,I miss my father so much,nostalgic
hit:1324_conv:2649,utterance,listener,What happened to him?,questioning
hit:1324_conv:2649,utterance,speaker,He died a year ago and I still miss him.We were really closed.,lonely
hit:1324_conv:2649,utterance,listener,So sorry to hear that.  I hope that the pain fades with time.,sympathizing
hit:11540_conv:23080,situation,none,I don't want to sell my grandpa's car.,sentimental
hit:11540_conv:23080,utterance,speaker,I can't get myself to sell my grandpa's old Cadillac.,sentimental
hit:11540_conv:23080,utterance,listener,Feeling sentimental much?,questioning
hit:11540_conv:23080,utterance,speaker,I suppose so. It holds a special place in my heart even though its so old.,sentimental
hit:11540_conv:23080,utterance,listener,I know how you feel.  I've got old rifles from both of my grand fathers... along with some WW II bring backs.  I don't think I could sell them.,sentimental
hit:5649_conv:11298,situation,none,"Now that I live alone, I miss having dinner with my parents.",sentimental
hit:5649_conv:11298,utterance,speaker,"Now that I live alone, I miss having dinner with my parents",sentimental
hit:5649_conv:11298,utterance,listener,"Oh, pity. Speak with them daily.",neutral
hit:5649_conv:11298,utterance,speaker,You're lucky. I live too far from mine to see them.,jealous
hit:5649_conv:11298,utterance,listener,I'm away from my family for the past 10 years.,lonely
hit:4593_conv:9187,situation,none,Reading about the World Wars makes me feel so many emotions.,sentimental
hit:4593_conv:9187,utterance,speaker,In my history class I read about the World Wars and felt so many emotions.,sentimental
hit:4593_conv:9187,utterance,listener,What kind of emotions,questioning
hit:4593_conv:9187,utterance,speaker,Like anger and sadness. I was very sentimental about it.,sentimental
hit:4593_conv:9187,utterance,listener,I can understand,acknowledging
hit:12414_conv:24829,situation,none,I love so much my wife. She has been so caring and kind with me.,sentimental
hit:12414_conv:24829,utterance,speaker,I love so much my wife. She has been so caring and kind with me.,sentimental
hit:12414_conv:24829,utterance,listener,That's really nice! You should show her you appreciate her. Maybe cook her dinner!,acknowledging
hit:12414_conv:24829,utterance,speaker,I am bad cooker but I take her frequently for dinner in restaurant.,content
hit:12414_conv:24829,utterance,listener,"Ahh yes, that's very nice too, good for her! You guys have a happy marriage.",acknowledging
hit:9082_conv:18164,situation,none,I miss when I was young and living at home with my parents. Everything was taken care of. No bills or work. I miss those days.,nostalgic
hit:9082_conv:18164,utterance,speaker,I sure miss when I was young living with my parents. No bills or work. Free food and board.,nostalgic
hit:9082_conv:18164,utterance,listener,"You'll miss it now.  But you'll be grateful once you get your money right.  There's no better freedom than real adulthood, Young Padawan",proud
hit:9082_conv:18164,utterance,speaker,Yeah but now I have to cook for myself and do my own laundry. I wish I could move back in the rentals.,neutral
hit:9082_conv:18164,utterance,listener,"You'll figure it out.  Been financially independent for 2 years and now fully self-employed with my own car, studio apartment, and nobody tells me what I can't and can't do.  It's pretty dope",proud
hit:4590_conv:9180,situation,none,I was going through some old childhood photos.,nostalgic
hit:4590_conv:9180,utterance,speaker,I was flipping through an old childhood album and started feeling all sorts of emotions.,sentimental
hit:4590_conv:9180,utterance,listener,Any good emotions,questioning
hit:4590_conv:9180,utterance,speaker,Yea like happiness and just getting so sentimental over ti.,sentimental
hit:4590_conv:9180,utterance,listener,Those are nice feelings to have,acknowledging
hit:6058_conv:12116,situation,none,i'm feeling mixed emotions about not having children,sentimental
hit:6058_conv:12116,utterance,speaker,i'm feeling mixed emotions about not having children,sentimental
hit:6058_conv:12116,utterance,listener,Are you scared you may want to in the future and it would be too late?,questioning
hit:6058_conv:12116,utterance,speaker,i feellike it's already too late,agreeing
hit:6058_conv:12116,utterance,listener,It is never too late!  You can always adopt!,suggesting
hit:6058_conv:12116,utterance,speaker,that's not an option for us unfortunatly,neutral
hit:3098_conv:6197,situation,none,I inherited my grandfather's rifle.,sentimental
hit:3098_conv:6197,utterance,speaker,I inherited my grandfather's rifle.,sentimental
hit:3098_conv:6197,utterance,listener,That is awesome!  I would love to get something like that from a relative!  Does it have any sentimental value?,questioning
hit:3098_conv:6197,utterance,speaker,"Yes, It goes with the rest of the stuff.    It's a rifle he hunted with, and my father hunted with.  Now I've got it.",sentimental
hit:3098_conv:6197,utterance,listener,That was so nice that your were chosen to get it and hopefully pass it on again!,encouraging
hit:5569_conv:11139,situation,none,My girlfriend gave me a box of chocolates the other day. I thought it was so sweet of her.,sentimental
hit:5569_conv:11139,utterance,speaker,My girlfriend gave me a box of chocolates the other day. I thought it was so sweet of her.,sentimental
hit:5569_conv:11139,utterance,listener,That's really nice of her!  Was there a special occasion or anything?,questioning
hit:5569_conv:11139,utterance,speaker,Nope! It was just because. It made me feel like she really loved me.,neutral
hit:5569_conv:11139,utterance,listener,"Dang, kind of reminds me I should probably do something nice for my wife...",acknowledging
hit:3770_conv:7540,situation,none,I think most days now I get sentimental.  Our daughters are growing up and things strike me on a daily basis that life is changing.,sentimental
hit:3770_conv:7540,utterance,speaker,Our daughters are growing up so fast on us. They are now 18 and almost 16.  I think you blink and the years just fly by.,sentimental
hit:3770_conv:7540,utterance,listener,Yes i agree.  I have 3 boys and they are in their twenties. I don't know where the years went.,agreeing
hit:3770_conv:7540,utterance,speaker,I'm slowly learning that life is all about changing and it's changing more rapidly than I'd like.  I catch myself on a daily basis remembering things that have already gone on by.,sad
hit:3770_conv:7540,utterance,listener,That's so true! I have a theory that time is just a way to keep everything from happening at once.,agreeing
hit:8253_conv:16507,situation,none,I was skipping rocks with my son the other day. That's something my grandfather used to do with me. It made me think back on the times I had with him.,sentimental
hit:8253_conv:16507,utterance,speaker,"I took my son to the lake the other day, and we ended up skipping rocks. I don't know why people skip rocks; it's not really fun or anything, but we did it. It reminded me of my grandfather and I when I was a kid, and we'd do the same thing.",nostalgic
hit:8253_conv:16507,utterance,listener,haha..yeah it is kid of pointless but it is a little fun as a kid. im sure your son will remember,neutral
hit:8253_conv:16507,utterance,speaker,"Yeah, I hope so. You never really know what kind of moments someone is going to remember. I remember all sorts of things that weren't really important, but I guess they were important to me at the time.",neutral
hit:8253_conv:16507,utterance,listener,i agree. i remember a lot of obscure things that my parents are surprised i remember.,agreeing
hit:6269_conv:12539,situation,none,I miss when I was younger and living at home. It was such a innocent time. No worries about bills or anything like that.,nostalgic
hit:6269_conv:12539,utterance,speaker,I miss living at home with my parents. They took care of everything. No bills or stress back then.,sentimental
hit:6269_conv:12539,utterance,listener,I'm right there with you. Those were much simpler times,agreeing
hit:6269_conv:12539,utterance,speaker,"Yeah, I didn't know what stress was back then. Wish I could go back in time.",neutral
hit:6269_conv:12539,utterance,listener,Yeah I don't know how our parents did it,neutral
hit:1314_conv:2629,situation,none,There are times when I wish I could I had not sold my Nissan Maxima.  I have an SUV but I miss the sedan.  I miss driving closer to the ground and having better gas mileage.,sentimental
hit:1314_conv:2629,utterance,speaker,I wish I had kept my Maxima instead of buying an SUV.,disappointed
hit:1314_conv:2629,utterance,listener,I like driving closer to the ground.,afraid
hit:1314_conv:2629,utterance,speaker,Can you trade in the SUV?,questioning
hit:1314_conv:2629,utterance,listener,"I could sure but I will be starting over on payments, I might look into it.",suggesting
hit:1314_conv:2629,utterance,speaker,Then why would you buy can SUV?,questioning
hit:1314_conv:2629,utterance,listener,"At the time it was a change and I like the ride of it, but I did not realize I would miss the sedan as much as I did.",neutral
hit:5030_conv:10060,situation,none,"I was spending time with family, and I started to feel happy about the time we have together.",sentimental
hit:5030_conv:10060,utterance,speaker,"I was with my family over the weekend, and I started feeling happy and a little teary eyed about our time together.",sentimental
hit:5030_conv:10060,utterance,listener,Do you not see them much?,questioning
hit:5030_conv:10060,utterance,speaker,"No, it's tough because of the distance between where we live. So I try to treasure those moments we have.",sentimental
hit:5030_conv:10060,utterance,listener,I can relate. I last seen my mom around 8 years ago and my dad around 10 years ago. Maybe you should move closer to them.,suggesting
hit:11862_conv:23724,situation,none,I remember singing in the choir as a child.  It takes me back to a special time.,nostalgic
hit:11862_conv:23724,utterance,speaker,I remember singing in the choir as a child.,nostalgic
hit:11862_conv:23724,utterance,listener,i did also . it was fun,neutral
hit:11862_conv:23724,utterance,speaker,It takes me back to a special time.,sentimental
hit:11862_conv:23724,utterance,listener,yes. the good ol days,nostalgic
hit:4768_conv:9537,situation,none,I keep a picture of my late great grandmother with me at all times,sentimental
hit:4768_conv:9537,utterance,speaker,I keep a picture of my late great grandmother in my wallet at all times,sentimental
hit:4768_conv:9537,utterance,listener,Do you miss your grandmother?,questioning
hit:4768_conv:9537,utterance,speaker,"I do, she was really special to me",agreeing
hit:4768_conv:9537,utterance,listener,Did you get a picture of just her or does it also have you in the picture?,questioning
hit:6399_conv:12798,situation,none,I really miss going to the park with my grandpa when I was little.,sentimental
hit:6399_conv:12798,utterance,speaker,I really miss going to the park with my grandpa when I was little.,sentimental
hit:6399_conv:12798,utterance,listener,There really is nothing sweeter than childhood memories. Have you ever been back to that park?,nostalgic
hit:6399_conv:12798,utterance,speaker,Not since my grandpa got sick.,lonely
hit:6399_conv:12798,utterance,listener,I am so sorry to hear that. I hope he gets better!,sympathizing
hit:6737_conv:13475,situation,none,"I need to upgrade my phone soon, but I have an attachment to it that I can't let go of.",sentimental
hit:6737_conv:13475,utterance,speaker,"I need to buy a new phone soon, I've been having this one for so long. But I'm having a hard time letting go, I'm sort of attached to it.",sad
hit:6737_conv:13475,utterance,listener,Is there not an upgraded version?,questioning
hit:6737_conv:13475,utterance,speaker,"There is, but it's more of an attachment to this specific phone itself. I've had it for so long. It feels like an old friend!",sentimental
hit:6737_conv:13475,utterance,listener,Oh. I know what you mean. I am like that with shoes. I always change my phone,agreeing
hit:453_conv:906,situation,none,"When I see homeless person, i feel tender feelings and become sentimental toward him",sentimental
hit:453_conv:906,utterance,speaker,Homeless people are very unfortunate. It breaks my heart seeing them living in desperation,sad
hit:453_conv:906,utterance,listener,I feel you.I also get sad when i see people living of the street.,sentimental
hit:453_conv:906,utterance,speaker,"I hope I could help somehow, but I am short on my financial situation too",hopeful
hit:453_conv:906,utterance,listener,There not a lot we can do.Maybe presure the local politicians,suggesting
hit:11811_conv:23622,situation,none,I had to buy some toys for my nephews birthday the other day.  Made me miss when my girls were that small.,nostalgic
hit:11811_conv:23622,utterance,speaker,"I had to go to Walmart the other day to get my nephew a birthday present, he wanted Legos!",annoyed
hit:11811_conv:23622,utterance,listener,I love Legos! They have gotten expensive though.,nostalgic
hit:11811_conv:23622,utterance,speaker,"They really have!  I was standing in the aisle looking at all the options and it just hit me, I don't have Legos all over my living room floor anymore.  Talk about crying in the middle of Walmart because your kids have outgrown Legos!",nostalgic
hit:11811_conv:23622,utterance,listener,"Yeah, thinking about old toys makes me somewhat sad.",sentimental
hit:1552_conv:3105,situation,none,I was watching old videos of my nieces and nephew when they were little. It really took me back.,sentimental
hit:1552_conv:3105,utterance,speaker,"I was watching old videos of my nieces and nephew when they were little. It really took me back."".",sentimental
hit:1552_conv:3105,utterance,listener,"A bit of nostalgia, huh?  It is always wonderful to look back on old family memories.",nostalgic
hit:1552_conv:3105,utterance,speaker,That is so true. It can really take you right back to the moment.,agreeing
hit:1552_conv:3105,utterance,listener,The times we share with family should always be cherished.,sentimental
hit:10890_conv:21780,situation,none,I recently went on a trip with a group of friends and had the best time. After the trip I printed out a group photo for everyone and mailed to them with a little note telling them how much I appreciated their friendship.,sentimental
hit:10890_conv:21780,utterance,speaker,I went down South with a really good group of friends about a month ago and it was the best time.,joyful
hit:10890_conv:21780,utterance,listener,That must've been fun! What did you guys do?,questioning
hit:10890_conv:21780,utterance,speaker,We went boating and fishing. I had such a good time that when we got back I sent them a photo and wrote a note telling each of them how much I appreciated their friendship.,sentimental
hit:10890_conv:21780,utterance,listener,Oh that sounds like so much fun! sounds like you are very grateful for good friends!,acknowledging
hit:11055_conv:22110,situation,none,I was looking through some old photo albums.  They brought up so many memories.,sentimental
hit:11055_conv:22110,utterance,speaker,I was looking through some old photos the other day.,nostalgic
hit:11055_conv:22110,utterance,listener,I love to look at photos,sentimental
hit:11055_conv:22110,utterance,speaker,They bring back so many memories.,sentimental
hit:11055_conv:22110,utterance,listener,What is your favorite memory of your birthday?,questioning
hit:10038_conv:20076,situation,none,Last night I read one of my favorite books from when I was a teenager. It reminded me of being home living with my parents.,nostalgic
hit:10038_conv:20076,utterance,speaker,Last night I finished reading one of my favorite books from when I was a teenager.,nostalgic
hit:10038_conv:20076,utterance,listener,Oh really?! I love to read! What book was it?,questioning
hit:10038_conv:20076,utterance,speaker,Clive Barker's Abarat. It is incredbily good but a little dark.,impressed
hit:10038_conv:20076,utterance,listener,"I've never read it, but I might check it out!",suggesting
hit:9910_conv:19821,situation,none,I've spent so much time the last few days going through old photos and trying to organize them.  But today I stopped and looked at all the pictures of my girls when they were so very little.,sentimental
hit:9910_conv:19821,utterance,speaker,I've spent so much time the last few days going through old photos and trying to organize them.,sentimental
hit:9910_conv:19821,utterance,listener,Oh no! Whats taking you so long. Are you having sentimental moments?,questioning
hit:9910_conv:19821,utterance,speaker,I was doing good until today.  Today I stopped and looked at all the pictures of my girls when they were very little and it was just a bit too much.  They grow up so fast.,nostalgic
hit:9910_conv:19821,utterance,listener,"I know it can be upsetting and emotional, but Im sure you are happy!",neutral
