Dialog_ID,Type,Actor,Text,Label
hit:10264_conv:20529,situation,none,"I remember when I was younger, our teachers would provide us with pancakes every Tuesday. I miss those days.",nostalgic
hit:10264_conv:20529,utterance,speaker,I miss the good old days when we would be given pancakes on Tuesdays at school. I loved pancake Tuesdays.,nostalgic
hit:10264_conv:20529,utterance,listener,Mmm that sounds delicious. There is always time to make pancake Tuesdays at home!,acknowledging
hit:10264_conv:20529,utterance,speaker,"Haha yeah, but it doesn't feel the same because I miss being able to enjoy it with all my classmates. It was always a great time full of laughter and chatter",neutral
hit:10264_conv:20529,utterance,listener,"I see, memories will always stay, sometimes good old days just can't come back.",nostalgic
hit:222_conv:445,situation,none,I was traveling to my daughters new house at night and I was feeling a little anxious about not finding her house.,apprehensive
hit:222_conv:445,utterance,speaker,I started feeling a little anxious when my GPS just shut off,anxious
hit:222_conv:445,utterance,listener,Were you using it to get to a specific place?,questioning
hit:222_conv:445,utterance,speaker,"yes, I was traveling to my daughters new house",excited
hit:222_conv:445,utterance,listener,I hope you were able to get it turned right back on in order to have directions to get where you were going.,consoling
hit:11609_conv:23219,situation,none,I was apprehensive when I went to my doctor's appointment.  They're doing tests for cancer.,apprehensive
hit:11609_conv:23219,utterance,speaker,I went to the doctor on Monday.,apprehensive
hit:11609_conv:23219,utterance,listener,That is smart of you. How did it go?,questioning
hit:11609_conv:23219,utterance,speaker,Not fun.  They did a biopsy.,afraid
hit:11609_conv:23219,utterance,listener,I am sure you will be OK. The doctors can be very scary sometimes but most people get scared about things that aren't worth it.,trusting
hit:11609_conv:23219,utterance,speaker,Thanks for that!  I'm hoping there's nothing wrong.,consoling
hit:10163_conv:20326,situation,none,I had a c-section planned to deliver my baby. I was excited about seeing her but nervous about the surgery.,apprehensive
hit:10163_conv:20326,utterance,speaker,I had a c-section scheduled to have my baby. I was very excited about seeing her but very nervous about the surgery.,apprehensive
hit:10163_conv:20326,utterance,listener,Did  you layer had the surgery?,questioning
hit:10163_conv:20326,utterance,speaker,I had the surgery and everything went great. I was glad it was over!,grateful
hit:10163_conv:20326,utterance,listener,"Oh,congrats dear",wishing
hit:6177_conv:12354,situation,none,"Yesterday, my mom came home late. I was very worried. I prayed until she came home.",apprehensive
hit:6177_conv:12354,utterance,speaker,Yesterday I was very worried,apprehensive
hit:6177_conv:12354,utterance,listener,I'm sorry to hear that. What were you worried about?,sympathizing
hit:6177_conv:12354,utterance,speaker,My mom came home late. I prayed until she came!,faithful
hit:6177_conv:12354,utterance,listener,Was she ok?,questioning
hit:6177_conv:12354,utterance,speaker,Yes she is. Thanks for asking,agreeing
hit:1938_conv:3877,situation,none,to believe my friend who said she didnt tell my secret,apprehensive
hit:1938_conv:3877,utterance,speaker,"My friend says she didnt tell anyone my secret, but idk how i feel about that.",neutral
hit:1938_conv:3877,utterance,listener,what exactly were you referring to,agreeing
hit:1938_conv:3877,utterance,speaker,i think she might have lied to me but im not sure,neutral
hit:1938_conv:3877,utterance,listener,oh try to politely get the truth by speaking in a diplomatic manner by not hurting her ego,caring
hit:9565_conv:19130,situation,none,I am supposed to give a big speech soon. It is making me a little nervous.,apprehensive
hit:9565_conv:19130,utterance,speaker,I am supposed to give a big speech soon.,hopeful
hit:9565_conv:19130,utterance,listener,dont bee nervous about it panic only makes it worst how are you handling it?,questioning
hit:9565_conv:19130,utterance,speaker,"I am okay over all, I have done it before, it just has been a few years.",confident
hit:9565_conv:19130,utterance,listener,well i really wish you the best and hope everything goes well,wishing
hit:1664_conv:3328,situation,none,I was nervous when I was trying to drive where I wasn't familiar,apprehensive
hit:1664_conv:3328,utterance,speaker,I was nervous when I was trying to drive where I wasn't familiar,apprehensive
hit:1664_conv:3328,utterance,listener,Did you practice first in a parking lot?,questioning
hit:1664_conv:3328,utterance,speaker,"No, I was used to driving, just going somewhere I had not before",apprehensive
hit:1664_conv:3328,utterance,listener,Did you use GPS?,questioning
hit:431_conv:863,situation,none,Who knows what the future hold? All is in Gods hands! Take no thought about the morrow,apprehensive
hit:431_conv:863,utterance,speaker,"Growing up  ,I had prospects,would I be rich ,or would I be poor ,lingered on my mind..Lol!",hopeful
hit:431_conv:863,utterance,listener,"Work hard at it,poverty is no joke. Not an option!",questioning
hit:431_conv:863,utterance,speaker,"Yeah ! Work hard ,pray hard I suppose?",questioning
hit:431_conv:863,utterance,listener,"And play smart,do whatever it takes to elevate yourself. That is the attitude.",neutral
hit:11394_conv:22789,situation,none,There's so much going on. I wonder what the future holds,apprehensive
hit:11394_conv:22789,utterance,speaker,"That's funny you say that. There's so much going on right now, I wonder what the future holds.",apprehensive
hit:11394_conv:22789,utterance,listener,Anything you have in mind for you?,questioning
hit:11394_conv:22789,utterance,speaker,"I do have a will made, thankfully. And mainly it's just career stuff. Which can be pretty stressful",grateful
hit:11394_conv:22789,utterance,listener,Well I hope your wants come to fruition .,encouraging
hit:6778_conv:13556,situation,none,I am going horseback riding for the first time this weekend.  I am really nervous for some reason though!,apprehensive
hit:6778_conv:13556,utterance,speaker,I am going horseback riding for the first time this weekend.  I am really nervous for some reason!,apprehensive
hit:6778_conv:13556,utterance,listener,Oh wow I have never been either.  Try not to be nervous!  Who are you going with?,questioning
hit:6778_conv:13556,utterance,speaker,I am going with a couple friends who have also never rode before.  I don't think we knew what we were getting ourselves into.,trusting
hit:6778_conv:13556,utterance,listener,Well I am sure you will have fun.  Just follow the instructors lead!,trusting
hit:11667_conv:23334,situation,none,I have a big certification test coming up for my new job. I have been studying for hours but still feel unprepared. I am worried I will bomb it.,anxious
hit:11667_conv:23334,utterance,speaker,I have a big certification test coming up this week for my new job. I have been studying a lot but am feel unprepared.,anxious
hit:11667_conv:23334,utterance,listener,I bet you'll do fine. You are probably just nervous.,encouraging
hit:11667_conv:23334,utterance,speaker,Yeah I am just worried I will bomb it. I shouldn't be so paranoid.,anxious
hit:11667_conv:23334,utterance,listener,It is alright. being paranoid has its benefits. it will make you study more.,neutral
hit:11649_conv:23299,situation,none,I have a big interview next week and I am nervous. Im not sure if I should just cancel or not.,apprehensive
hit:11649_conv:23299,utterance,speaker,I have a big interview next week and I am so nervous. Im not sure if I should just cancel or not.,apprehensive
hit:11649_conv:23299,utterance,listener,Wow! Why would you cancel? Is it a good opportunity?,questioning
hit:11649_conv:23299,utterance,speaker,Its a great one but I dont know if I can handle the extra responsibility. Im just not sure.,apprehensive
hit:11649_conv:23299,utterance,listener,"Well that's your choice, but I say new adventures in life are profitable!",neutral
hit:5667_conv:11335,situation,none,I a little afraid to meet my boyfriends parents. I don't think we are meant to be anyway,apprehensive
hit:5667_conv:11335,utterance,speaker,I have to meet my boyfriends parents soon.,anxious
hit:5667_conv:11335,utterance,listener,Are you nervous? I'm sure they're gonna love you.,confident
hit:5667_conv:11335,utterance,speaker,I don't want to go. I don't think he and I are meant for each other.,apprehensive
hit:5667_conv:11335,utterance,listener,Then throw the whole dude away and get you a new one! You deserve the best!,angry
hit:5667_conv:11335,utterance,speaker,I think I will. Save him the trouble,trusting
hit:10158_conv:20316,situation,none,"Someone at my work missed part of their shift due to a personal issue, but requested I withhold any information that would reveal they missed such time.",apprehensive
hit:10158_conv:20316,utterance,speaker,"Someone at my work missed part of their shift due to a personal issue, but requested I withhold any information that would reveal they missed such time",apprehensive
hit:10158_conv:20316,utterance,listener,Oh no! That must have put you in a bad position. How did you handle it?,questioning
hit:10158_conv:20316,utterance,speaker,"I did my best to speak around the subject to anyone that may have otherwise brought it up, Luckily no one ended up being at all the wiser",prepared
hit:10158_conv:20316,utterance,listener,Sounds like a great way of handling a potentially sticky situation - good job!,acknowledging
hit:11469_conv:22939,situation,none,"I remember when I went to college out of state, I was a bit scared of the unknown.  It was hard to adjust, but I made friends quickly and that helped.",apprehensive
hit:11469_conv:22939,utterance,speaker,I remember going to college out of state and being scared of the unknown since I would be so far away from familiar surrounding.,apprehensive
hit:11469_conv:22939,utterance,listener,i can imagine but it is good to get out,neutral
hit:11469_conv:22939,utterance,speaker,"Yes, I learned so much from the experience.  I made friends quickly and that helped so much.",neutral
hit:11469_conv:22939,utterance,listener,"That is really cool, everyone should do something like that",acknowledging
hit:4321_conv:8643,situation,none,I really don't want to go to the dentist next week..,apprehensive
hit:4321_conv:8643,utterance,speaker,I really don't want to go to the dentist next week.,apprehensive
hit:4321_conv:8643,utterance,listener,I hate the dentist. It always makes me nervous. Are you going for a checkup?,anxious
hit:4321_conv:8643,utterance,speaker,No. I have to go to get a cavity filled.,apprehensive
hit:4321_conv:8643,utterance,listener,Oh no :( That sucks. I hope it's only one,consoling
hit:4303_conv:8606,situation,none,I don't think I should get on my flight in the morning.,apprehensive
hit:4303_conv:8606,utterance,speaker,I don't think I should get on my flight in the morning.,apprehensive
hit:4303_conv:8606,utterance,listener,That sounds really dramatic! What's the matter? What's making you so unsure about it?,questioning
hit:4303_conv:8606,utterance,speaker,I just have a bad feeling and I think it'd be best if I cancel it!,apprehensive
hit:4303_conv:8606,utterance,listener,"I can understand trying to abide by one's intuition... Are you going on your flight to somewhere where you have something important to do or someone to meet? Perhaps it may be unfair to them or that situation if you don't go through with it. If you want to do it, try your best to think of all the repercussions, and to weigh the pros and cons, and to not let your intuition cloud your judgment.",trusting
hit:11093_conv:22186,situation,none,I invested a lot in shares. One day one of my important share went down. I was very worried at that time.,apprehensive
hit:11093_conv:22186,utterance,speaker,I invested a lot in shares. One day one of my important share went down.,devastated
hit:11093_conv:22186,utterance,listener,Neat! I invest a lot too! I have Century Link and it was up slightly today. Did any of your others go up?,questioning
hit:11093_conv:22186,utterance,speaker,"No, that was a time when share market crashed. August 2015. I was very nervous at that time.",afraid
hit:11093_conv:22186,utterance,listener,Oh gotcha! Well at least it wasn't as bad as the crash of 2008.,neutral
hit:11093_conv:22186,utterance,speaker,"Ohh well, I was not investing then!",neutral
hit:3019_conv:6039,situation,none,"I'm thinking about switching jobs, but I'm not sure if I should.",apprehensive
hit:3019_conv:6039,utterance,speaker,"I'm really thinking about switching jobs, but I'm not sure if I should.",apprehensive
hit:3019_conv:6039,utterance,listener,What are the pros of switching jobs?,questioning
hit:3019_conv:6039,utterance,speaker,"Well, my current job is really hard on my body since it's really physical. The other job is much easier, but less pay.",annoyed
hit:3019_conv:6039,utterance,listener,"Well actually desk jobs are much harder on my body and can be really bad for your back and hips etc, if it's a desk job? Well if you are getting older you might want to start saving up, have a side hustle and maybe think about it? Less pay but more peace, health and time is always worth it :)",suggesting
hit:991_conv:1982,situation,none,I went to a new school my sophomore year. I was just leary about the whole thing,apprehensive
hit:991_conv:1982,utterance,speaker,I was scared and worried when it came to going to a new high school my sophomore year. I was not sure how it would go,apprehensive
hit:991_conv:1982,utterance,listener,"Yeah, I think most people feel that way, but it's still a valid feeling. How did it end up?",neutral
hit:991_conv:1982,utterance,speaker,It was okay eventually,neutral
hit:991_conv:1982,utterance,listener,that's great to hear! Did you have any cool teachers or make any new friends?,questioning
hit:991_conv:1982,utterance,speaker,"At first no, but it did get better",neutral
hit:4711_conv:9422,situation,none,I don't think I should drive my car again until I get new brakes.,apprehensive
hit:4711_conv:9422,utterance,speaker,I have this feeling that I shouldn't drive my car again until I can get new brakes put on.,apprehensive
hit:4711_conv:9422,utterance,listener,What's wrong with your brakes,questioning
hit:4711_conv:9422,utterance,speaker,"I don't think anything is wrong in particular, but I have this feeling that something bad could happen if I drive it",apprehensive
hit:4711_conv:9422,utterance,listener,You can always stop at a shop and have someone check it out,suggesting
hit:2682_conv:5364,situation,none,son applying to colleges,apprehensive
hit:2682_conv:5364,utterance,speaker,This is an important time for our family because our son is applying for colleges this year. We're all nervous!,apprehensive
hit:2682_conv:5364,utterance,listener,"It's a great stage in your life, what is he majoring in?",questioning
hit:2682_conv:5364,utterance,speaker,"Most likely he will study finance. His grades are good but not the best, so we just don't know what to expect.",hopeful
hit:2682_conv:5364,utterance,listener,Well I wish luck to both of you.,wishing
hit:2682_conv:5364,utterance,speaker,Thank you! All he can do now is hope for the best!,consoling
hit:453_conv:907,situation,none,I am very apprehensive these days.,apprehensive
hit:453_conv:907,utterance,speaker,"I am very apprehensive nowadays,",apprehensive
hit:453_conv:907,utterance,listener,Why? Is it something with your work-life balance?,questioning
hit:453_conv:907,utterance,speaker,Yes.I just got interviewed for the job of my dreams and now i am waiting for an answer.,hopeful
hit:453_conv:907,utterance,listener,You should take it easy. Just relax and cross your fingers for the best to come yet,hopeful
hit:10191_conv:20382,situation,none,I applied for a barista job recently and wasn't sure I would get the job. I was very nervous waiting for the call.,apprehensive
hit:10191_conv:20382,utterance,speaker,Hi! So recently I applied for this barista job. I've been waiting forever for them to get back to me!,hopeful
hit:10191_conv:20382,utterance,listener,"They haven't called you back yet? I hate when that happens, they make you wait by the phone on pins and needles!",apprehensive
hit:10191_conv:20382,utterance,speaker,They just called me back today. I didn't get the job. :( I was trying not to be overconfident. I guess it worked this time lol.,disappointed
hit:10191_conv:20382,utterance,listener,"Don't let it break your confidence though, it just wasn't meant to be. I think you'll land your next application though.",hopeful
hit:10191_conv:20382,utterance,speaker,I hope so! I was actually really surprised. I think they like me there. I just hate not knowing what I'll be doing next!,hopeful
hit:10191_conv:20382,utterance,listener,Uncertainty can be so agonizing. Just keep your head up though!,trusting
hit:8917_conv:17834,situation,none,"I was supposed to take a flight tomorrow, but I am not sure I want to do it since there is supposed to be a storm at the time.",apprehensive
hit:8917_conv:17834,utterance,speaker,"I was supposed to take a flight tomorrow, but there is supposed to be a storm at the time",hopeful
hit:8917_conv:17834,utterance,listener,"Oh that's terrible, getting delayed always annoys me",acknowledging
hit:8917_conv:17834,utterance,speaker,"Well I am more worry about not about the delay, but about flying with a storm around.",anxious
hit:8917_conv:17834,utterance,listener,Oh yes that sounds a little dangerous I wouldn't take that flight unless it was necessary.,acknowledging
hit:7285_conv:14570,situation,none,I made a mistake at work. My manager have set a meeting to talk about it. I am a little bit worried.,apprehensive
hit:7285_conv:14570,utterance,speaker,I made a mistake at work. My manager have set a meeting to talk about it. I am a little bit worried.,apprehensive
hit:7285_conv:14570,utterance,listener,what do you think is going to happen?,questioning
hit:7285_conv:14570,utterance,speaker,I don't know. My manager seemed a little bit angry.,apprehensive
hit:7285_conv:14570,utterance,listener,ah well good luck,wishing
hit:6502_conv:13004,situation,none,I have an important job interview this week,apprehensive
hit:6502_conv:13004,utterance,speaker,I have an important job interview this week,apprehensive
hit:6502_conv:13004,utterance,listener,Have you prepared well for it?,questioning
hit:6502_conv:13004,utterance,speaker,I think so,confident
hit:6502_conv:13004,utterance,listener,"Nice, be sure to shave and be confident!",acknowledging
hit:9664_conv:19329,situation,none,"My friend wants me to go hiking with him this weekend on some sort of scary trail where there's thin walking trails along some dangerous ledges... Not really my thing, but he's been kind of lonely recently",apprehensive
hit:9664_conv:19329,utterance,speaker,"My friend wants me to go hiking with him this weekend on some sort of scary trail where there's thin walking trails along some dangerous ledges... Not really my thing, but he's been kind of lonely recently",apprehensive
hit:9664_conv:19329,utterance,listener,Well its good that you are helping out your friend. I'm sure he appreciates it.,acknowledging
hit:9664_conv:19329,utterance,speaker,"Yeah, I hope so. I have a fear of heights and I'm not much of an outdoors person. But I'm afraid of losing another friend by continuously declining to go out and hang out with them. I'm determined to change that, since I've lost a bunch of them in the past like that",hopeful
hit:9664_conv:19329,utterance,listener,It's good that you are making an effort. That's more than a lot of people do.,neutral
