Dialog_ID,Type,Actor,Text,Label
hit:3550_conv:7100,utterance,speaker,"I still like it a good deal, just not as much",neutral
hit:3550_conv:7100,utterance,listener,At least pokemon go is popular now..,acknowledging
hit:2046_conv:4093,situation,none,"Every time I look to my left, I see my 3DS sitting there and I remember all of the Pokemon games I've played. I can remember the first game I ever played, Pokemon Crystal, when I was about 10 years old.",nostalgic
hit:2046_conv:4093,utterance,speaker,I saw my 3DS next to me on my desk and thought about all of the Pokemon games I played as a kid.,nostalgic
hit:2046_conv:4093,utterance,listener,Oh man! I love Pokemon! The first one I ever played was Pokemon Blue.,nostalgic
hit:2046_conv:4093,utterance,speaker,The first game I ever played was Pokemon Crystal. It was actually the first video game I ever owned. I miss those days.,nostalgic
hit:2046_conv:4093,utterance,listener,Those were the good ol' days. Now they have way too many Pokemon. I miss the original 151.,nostalgic
hit:2046_conv:4093,utterance,speaker,"I've kept up with the series and the quality of life changes they make with each generation are so good. The games feel really good right, especially if you played the original.",impressed
hit:5038_conv:10077,situation,none,I miss when I lived at home with my parents. My mom always made my favorite meals and read my bedtime stories.,nostalgic
hit:5038_conv:10077,utterance,speaker,I miss the days when I lived at home with my parents. I miss my mom's cooking and reading me bedtimes stories.,nostalgic
hit:5038_conv:10077,utterance,listener,Does it make you feel good to at least think about those times though?,questioning
hit:5038_conv:10077,utterance,speaker,Of course. I like to remember when life was so simple. Now life is tough.,nostalgic
hit:5038_conv:10077,utterance,listener,Yeah life comes at you fast.,acknowledging
hit:10425_conv:20851,situation,none,I was thinking about my childhood the other day and feel so lucky. I was raised in a good family and love many old memories I have.,nostalgic
hit:10425_conv:20851,utterance,speaker,I was thinking about my childhood the other day. I came from a pretty good family and life was so nice and simple when you're young.,nostalgic
hit:10425_conv:20851,utterance,listener,"Thats good,it feels good",acknowledging
hit:10425_conv:20851,utterance,speaker,Yeah. I was going through some old VHS tapes and found some of when I was a kid. I used to love this old dog I had.,nostalgic
hit:10425_conv:20851,utterance,listener,Whats the name of the dog?,questioning
hit:3028_conv:6057,situation,none,I miss the time when I was young and I can do a lot of sport.,nostalgic
hit:3028_conv:6057,utterance,speaker,I miss the time when I was young and I can do a lot of sport.,nostalgic
hit:3028_conv:6057,utterance,listener,"I hear you! How old are you? As we get older, all kinds of stuff doesn't work the same",agreeing
hit:3028_conv:6057,utterance,speaker,I am 50 years old. I was a sport addict. I was loving that.,nostalgic
hit:3028_conv:6057,utterance,listener,"Try keto and fasting, or find a diet like RAW and you will be amazed at your energy and strength again!",impressed
hit:10901_conv:21803,situation,none,I enjoy reminiscing on the better times in life.,nostalgic
hit:10901_conv:21803,utterance,speaker,I enjoy reminiscing on the better times in life.,nostalgic
hit:10901_conv:21803,utterance,listener,Me too. About friends an d family. Things I got to see and do.,agreeing
hit:10901_conv:21803,utterance,speaker,Have you ever wondered why some people get put through trials in life?,questioning
hit:10901_conv:21803,utterance,listener,Yes. Some more than others. But sometimes I think it's all relative.,neutral
hit:9627_conv:19255,situation,none,I walked by my trophy case of super bowl rings with my old buddy the other day.  I could vividly picture throwing all those touchdown passes in the super bowls.,nostalgic
hit:9627_conv:19255,utterance,speaker,"I took a casual stroll with my old teammate down my trophy hall, and we got sidetracked staring at my multiple super bowl championship rings.",sentimental
hit:9627_conv:19255,utterance,listener,That must have been nostalgic. When did you last pick one up?,questioning
hit:9627_conv:19255,utterance,speaker,The early 70's. I could vividly picture throwing all those touchdown passes in the super bowls.,nostalgic
hit:9627_conv:19255,utterance,listener,"What a beautiful game, hey?",questioning
hit:9958_conv:19917,situation,none,"I used to fix cars with my dad, when I was little.",nostalgic
hit:9958_conv:19917,utterance,speaker,"I used to fix cars with my dad, when I was little",nostalgic
hit:9958_conv:19917,utterance,listener,Fun! You guys got to spend a lot of time together?,questioning
hit:9958_conv:19917,utterance,speaker,Yep. We definitely did. I really miss him.,agreeing
hit:9958_conv:19917,utterance,listener,Did he pass? At least you got to appreciate him and show him your love,neutral
hit:1850_conv:3700,situation,none,I was going through my childhood photos,nostalgic
hit:1850_conv:3700,utterance,speaker,I was going through my childhood photo albums the other day.,nostalgic
hit:1850_conv:3700,utterance,listener,did you cry ?,questioning
hit:1850_conv:3700,utterance,speaker,"Yes, because I missed so many memories",sad
hit:1850_conv:3700,utterance,listener,i love the old days as well,nostalgic
hit:8411_conv:16823,situation,none,This time of the year makes me think of the past. Football and my parents are what I think about,nostalgic
hit:8411_conv:16823,utterance,speaker,This time of the year makes me think of the past. I think about football and my parents,nostalgic
hit:8411_conv:16823,utterance,listener,I keep forgetting that football season is right around the corner. Did you play when you were younger?,questioning
hit:8411_conv:16823,utterance,speaker,"A little bit, it was mostly just watching games with them I remember",neutral
hit:8411_conv:16823,utterance,listener,Spending time with your parents and watching games can create great memories!,sentimental
hit:5089_conv:10178,situation,none,"My little brother is about to enter high school in a week. Makes me remember the years I was in it. It wasn't all bad, but it definitely wasn't all good. I wouldn't mind re-living that period for a little bit though.",nostalgic
hit:5089_conv:10178,utterance,speaker,"My little brother is about to enter high school in a week. Makes me remember the years I was in it. It wasn't all bad, but it definitely wasn't all good. I wouldn't mind re-living that period for a little bit though",nostalgic
hit:5089_conv:10178,utterance,listener,"I get it, I think I'd like to go back and relive the big events. I miss those the most, football games and dances.",nostalgic
hit:5089_conv:10178,utterance,speaker,"I was a nerd and never went to those! But I liked the lack of responsibility, and how easy everything was. Classes weren't too hard for me. And I didn't have much trouble with bullying or any of that. I liked the breezy feeling of it all.",content
hit:5089_conv:10178,utterance,listener,"Yeah, there wasn't much to worry about except classes and whatever drama was going around at the time!",neutral
hit:6222_conv:12445,situation,none,I was shopping in a department store last month and saw some kids running under the clothes racks playing a game together. It made me think of when me and my little brother did that. I really miss him.,nostalgic
hit:6222_conv:12445,utterance,speaker,I was shopping in a department store last month and saw some kids running under the clothes racks playing a game together. It made me think of when me and my little brother did that. I really miss him.,nostalgic
hit:6222_conv:12445,utterance,listener,where is he?,questioning
hit:6222_conv:12445,utterance,speaker,"He is at college in Arizona, Im in Florida. Its expensive to fly him here or vise versa so I only see him maybe twice a year.",suggesting
hit:6222_conv:12445,utterance,listener,oh .. well at least he is doing something good for himself!,neutral
hit:9253_conv:18506,situation,none,When I listen to smashmouth I remember the 90s and Shrek,nostalgic
hit:9253_conv:18506,utterance,speaker,When I listen to smashmouth I remember the 90s and Shrek,nostalgic
hit:9253_conv:18506,utterance,listener,"Hey now, you're an all star! Did you know they wrote that song with the hopes of giving their fans more confidence?",questioning
hit:9253_conv:18506,utterance,speaker,"Oh that's really nice, yeah I love that song when I was young. It was really cute and upbeat",acknowledging
hit:9253_conv:18506,utterance,listener,"Yeah, they're a great group. Very fun and uplifting.",acknowledging
hit:4279_conv:8559,situation,none,My grandma just died. I really miss here and spending time with her.,sentimental
hit:4279_conv:8559,utterance,speaker,My gradma has been dead for awhile. I really miss spending time with her.,sad
hit:4279_conv:8559,utterance,listener,Maybe pray and she will hear you.,suggesting
hit:4279_conv:8559,utterance,speaker,I'm not really religious so I don't think she would hear me.,apprehensive
hit:4279_conv:8559,utterance,listener,Maybe she could if you tried.,suggesting
hit:8645_conv:17290,situation,none,I was looking at old childhood photos... good memories,sentimental
hit:8645_conv:17290,utterance,speaker,I was looking at old childhood photos... good memories,sentimental
hit:8645_conv:17290,utterance,listener,Ah yes!  How did it make you feel?,questioning
hit:8645_conv:17290,utterance,speaker,Lot's of happy memories!,nostalgic
hit:8645_conv:17290,utterance,listener,That's awesome!  Did it brighten your day?,questioning
hit:1842_conv:3684,situation,none,Those old coca cola ads remind me of my childhood. I tear up just thinking about them.,nostalgic
hit:1842_conv:3684,utterance,speaker,Do you remember those old coca cola christmas ad with the 18 wheeler. They remind me of my childhood.,nostalgic
hit:1842_conv:3684,utterance,listener,I do remember that and I think there is a lot of nostalgia there,nostalgic
hit:1842_conv:3684,utterance,speaker,There sure is. I want to find a model of that truck for my child to play with.,nostalgic
hit:1842_conv:3684,utterance,listener,"I love things that remind me of my childhood, it is even more fun to share it with our kids",sentimental
hit:297_conv:594,situation,none,I listened to a song the other day that reminded me of the past. It made me feel odd.,nostalgic
hit:297_conv:594,utterance,speaker,I listened to a song the other day that reminded me of the past.,nostalgic
hit:297_conv:594,utterance,listener,What song was it?,questioning
hit:297_conv:594,utterance,speaker,"Glycerine by Bush. It made me feel odd, like I was in the past.",apprehensive
hit:297_conv:594,utterance,listener,"I've never heard of it, is it from the 80's?",nostalgic
hit:2015_conv:4031,situation,none,I heard my favorite childhood song the other day and it was like a blast from the past!,nostalgic
hit:2015_conv:4031,utterance,speaker,I heard my favorite childhood song the other day!,nostalgic
hit:2015_conv:4031,utterance,listener,Oh yeah? What song is it?,questioning
hit:2015_conv:4031,utterance,speaker,"It was an N Sync song. It was like a blast from the past, made me feel strange!",nostalgic
hit:2015_conv:4031,utterance,listener,"Oh man, just saying that name brings back nostalgia for me!",nostalgic
hit:7197_conv:14395,situation,none,I saw an old cartoon i used to watch,nostalgic
hit:7197_conv:14395,utterance,speaker,I saw an old cartoon i used to watch,nostalgic
hit:7197_conv:14395,utterance,listener,What cartoon was it?,questioning
hit:7197_conv:14395,utterance,speaker,"ren and stimpy, really brought back some memories",acknowledging
hit:7197_conv:14395,utterance,listener,Oh those were the good old days.,neutral
hit:3340_conv:6680,situation,none,We had a 90's themed party today. It was pretty amazing! I miss the 90s.,nostalgic
hit:3340_conv:6680,utterance,speaker,I was born in the late 80s but raised in the 90s. Seeing everyone dressed from the 90s brought back so many memories at the party.,nostalgic
hit:3340_conv:6680,utterance,listener,I am sure it does. It is same for me. I was also raised in the 90s.,agreeing
hit:3340_conv:6680,utterance,speaker,"The 90's were a great time to be alive. So many memories, good music, good TV shows. The whole atmosphere of the era was awesome.",nostalgic
hit:3340_conv:6680,utterance,listener,Yes it was. I miss that time in my life.,nostalgic
hit:2465_conv:4930,situation,none,I love watching old movies I've seen a long time ago. I notice things I didn't pick up on when I was young. It was like reliving the past.,nostalgic
hit:2465_conv:4930,utterance,speaker,I love watching old movies I've seen a long time ago. I notice things I didn't pick up on when I was young. It was like reliving the past.,nostalgic
hit:2465_conv:4930,utterance,listener,Me too. I do it all the time,agreeing
hit:2465_conv:4930,utterance,speaker,It was a very nostalgic for sure.,acknowledging
hit:2465_conv:4930,utterance,listener,Im like that with food too,agreeing
hit:9267_conv:18534,situation,none,watching old classic movies,nostalgic
hit:9267_conv:18534,utterance,speaker,watching old western movies always reminds me of being a kid and staying with my grandparents,sentimental
hit:9267_conv:18534,utterance,listener,Do you like old western movies,nostalgic
hit:9267_conv:18534,utterance,speaker,i didnt like them too much as a kid. i do now,neutral
hit:9267_conv:18534,utterance,listener,"That's ok, I did not know much about it",neutral
hit:5156_conv:10312,situation,none,I remember eating Cracker Jacks as a kid.  Those were the good old days.,nostalgic
hit:5156_conv:10312,utterance,speaker,I remember eating Cracker Jacks as a kid.,nostalgic
hit:5156_conv:10312,utterance,listener,"Oh man, I forgot about Cracker Jacks.  I always looked for the prize",guilty
hit:5156_conv:10312,utterance,speaker,I know right!  Those were the good old days.,agreeing
hit:5156_conv:10312,utterance,listener,It always makes me think about baseball when I think of Cracker Jacks,nostalgic
hit:5508_conv:11016,situation,none,I kept all of my kids first shoes. I am a sap,sentimental
hit:5508_conv:11016,utterance,speaker,I kept all of my kids firts pair of shoes,sentimental
hit:5508_conv:11016,utterance,listener,"I do the same. I kept all of the first outfits for holidays, too!",sentimental
hit:5508_conv:11016,utterance,speaker,OMG I have the first Christmas and Halloween outfits. I though I was the only one,confident
hit:5508_conv:11016,utterance,listener,"Nope, I kept everything!",neutral
hit:5325_conv:10650,situation,none,I ran into some old friends the other day and we were all reminiscing about the old days and its been making me relive moments,nostalgic
hit:5325_conv:10650,utterance,speaker,I bumped into some of my old high school friends randomly the other night.  We spent a lot of time talking and catching up,nostalgic
hit:5325_conv:10650,utterance,listener,I bet that was nice,acknowledging
hit:5325_conv:10650,utterance,speaker,yea it was great! but ever since then ive just been thinking about the old times and some people from my past and wondering what they are up to,neutral
hit:5325_conv:10650,utterance,listener,I am happy for you,proud
hit:6502_conv:13005,situation,none,I walked by my old friends house.,nostalgic
hit:6502_conv:13005,utterance,speaker,I walked by my old friends house today and got a blast of nostalgia.,nostalgic
hit:6502_conv:13005,utterance,listener,Yeah -  get that sometimes too,agreeing
hit:6502_conv:13005,utterance,speaker,It feel so good when you remember the days of childhood.,nostalgic
hit:6502_conv:13005,utterance,listener,True,faithful
hit:7693_conv:15386,situation,none,I went home to my moms house ( I moved away 13 years ago) and found a box of old photos and reminded me of a much simplier time.,nostalgic
hit:7693_conv:15386,utterance,speaker,Did you enjoy high school?,questioning
hit:7693_conv:15386,utterance,listener,"Not particularly. I wasn't my best self at that time. I suppose who really is, though.",embarrassed
hit:7693_conv:15386,utterance,speaker,I loved it. I went to my moms and saw old pictures. I love my life now but just to not have the responbilities.,sentimental
hit:7693_conv:15386,utterance,listener,At least you had a good experience. I definitely feel you on the responsibilities part!,agreeing
hit:5844_conv:11689,situation,none,I remember when a Whopper was 99 cents.  Those were the good old days.,nostalgic
hit:5844_conv:11689,utterance,speaker,I remember when a Whopper was 99 cents.,nostalgic
hit:5844_conv:11689,utterance,listener,those were the days!,neutral
hit:5844_conv:11689,utterance,speaker,"Yes, those were the good old days!",nostalgic
hit:5844_conv:11689,utterance,listener,this is true.,agreeing
hit:4716_conv:9432,situation,none,I remember the good old days when people had face to face interactions,nostalgic
hit:4716_conv:9432,utterance,speaker,People used to be way more sociable.,neutral
hit:4716_conv:9432,utterance,listener,"They did.  I've struggled with trying to be more social, I think it makes life more fun.",joyful
hit:4716_conv:9432,utterance,speaker,People are face to face anymore. Its kind of sad,lonely
hit:4716_conv:9432,utterance,listener,It really is.  Wonder how we can go about changing things.,suggesting
hit:4716_conv:9432,utterance,speaker,I think the world is too far gone now lol,afraid
hit:4581_conv:9163,situation,none,i saw my ex at the mall yesterday.,nostalgic
hit:4581_conv:9163,utterance,speaker,So I was at the mall yesterday and saw my ex having lunch.,sentimental
hit:4581_conv:9163,utterance,listener,Did you talk to her?,questioning
hit:4581_conv:9163,utterance,speaker,Yea and it made me feel so nostalgic when we talked about old memories!,sentimental
hit:4581_conv:9163,utterance,listener,It is nice that both of you still share good memories.,acknowledging
hit:2915_conv:5831,situation,none,"Every time my best friend comes in town, we go eat at the old restaurant we used to work at together when we met. It has not changed a bit and it's so fun to sit there and talk about fun times. Feels like we went back in time.",nostalgic
hit:2915_conv:5831,utterance,speaker,"Every time my best friend comes back in town, we go eat at the old restaurant that we used to work at when we met.",nostalgic
hit:2915_conv:5831,utterance,listener,I bet that brings back a lot of great memories! Is the food good?,encouraging
hit:2915_conv:5831,utterance,speaker,It sure does! The food is great and the place hasn't changed a bit. It feels like we went back in time.,impressed
hit:2915_conv:5831,utterance,listener,What type of food do they serve?,questioning
hit:2839_conv:5678,situation,none,"When I hear a certain song, it reminds me of the past. A certain past that was fun",nostalgic
hit:2839_conv:5678,utterance,speaker,I get a good feeling of the past when I hear a certain song. It makes me think of the past which was fun,nostalgic
hit:2839_conv:5678,utterance,listener,Mer to,prepared
hit:2839_conv:5678,utterance,speaker,Its a nice feeling,acknowledging
hit:2839_conv:5678,utterance,listener,"yes, it it's.It's like a time machine.",neutral
hit:9739_conv:19478,situation,none,I downloaded some old Nintendo games last weekend. I havent played some of those games since I was a little kid.,nostalgic
hit:9739_conv:19478,utterance,speaker,I downloaded some old Nintendo games last weekend. I havent played some of those games since I was a little kid.,nostalgic
hit:9739_conv:19478,utterance,listener,"I love Nintendo, I use to play every time.",nostalgic
hit:9739_conv:19478,utterance,speaker,I even remembered some of the levels after all that time. It really brought me back.,nostalgic
hit:9739_conv:19478,utterance,listener,What game did you play?,questioning
hit:5394_conv:10789,situation,none,I still get nostalgic when I think about the day my son was born.,sentimental
hit:5394_conv:10789,utterance,speaker,It was such a great day. He came so quickly! Ready to meet the family!,joyful
hit:5394_conv:10789,utterance,listener,Who are you talking about?,questioning
hit:5394_conv:10789,utterance,speaker,Two years ago when my son came. I still get nostalgic thinking about it.,nostalgic
hit:5394_conv:10789,utterance,listener,"Oh awesome, yes childbirth is an amazing feeling",acknowledging
hit:5394_conv:10789,utterance,speaker,Yes! Do you have children?,questioning
hit:8683_conv:17367,situation,none,The other day I went to a new toy shop that opened up in town that had slap bracelets and scented gel pens.,nostalgic
hit:8683_conv:17367,utterance,speaker,They opened up this really cool toy store about a block from my house.,excited
hit:8683_conv:17367,utterance,listener,That's pretty neat. Did you buy anything cool?,questioning
hit:8683_conv:17367,utterance,speaker,"I got some scented gel pens and a few of those pens where you can change to different ink colors. Also, a few books for my nephew!",joyful
hit:8683_conv:17367,utterance,listener,That's so cool! Sounds like a store you would find in Daiagon Alley!,acknowledging
hit:8683_conv:17367,utterance,speaker,"Yep it was a mix of 90's nostalgia for me, classic toys that you just don't see anymore, and tons of nifty new age toys as well.",nostalgic
hit:4484_conv:8969,situation,none,I was in the grocery store and saw a ton of old foods that I used to love eating like Lil Debbie cakes. It made me really remember the good ol days of being a kid.,nostalgic
hit:4484_conv:8969,utterance,speaker,"I was just in the grocery store and I saw all these foods that I used to eat when I was a kid,",nostalgic
hit:4484_conv:8969,utterance,listener,Thats so sweet.. felt nostalgic huh?,questioning
hit:4484_conv:8969,utterance,speaker,"Oh yeah, definitely. I was yearning for those days.",agreeing
hit:4484_conv:8969,utterance,listener,We all do.. Such a sweet thing to remember,agreeing
hit:4443_conv:8886,situation,none,I always look at my old fb pictures. I think it keeps me humble,nostalgic
hit:4443_conv:8886,utterance,speaker,I look at my old facebook photos a lot,nostalgic
hit:4443_conv:8886,utterance,listener,oh yea i bet that brings back a lot of memories,acknowledging
hit:4443_conv:8886,utterance,speaker,"IT does. And no matter how famous i get. I will always reme,ber those times",sentimental
hit:4443_conv:8886,utterance,listener,hmmm well thats good for you,acknowledging
hit:4443_conv:8886,utterance,speaker,Thats if I make it lol,hopeful
hit:3752_conv:7505,situation,none,My nephews came over a few days ago and it reminded me of my childhood.,nostalgic
hit:3752_conv:7505,utterance,speaker,My nephews came over a few days ago and it reminded me of my childhood,nostalgic
hit:3752_conv:7505,utterance,listener,Oh yeah? What specifically did it remind you of?,questioning
hit:3752_conv:7505,utterance,speaker,Just being carefree and being so excited about everything.,joyful
hit:3752_conv:7505,utterance,listener,That was a good time for me as well. I liked to hang out with my friends and get in trouble.,nostalgic
hit:1218_conv:2437,situation,none,The best radio station play older music. Its so much better.,nostalgic
hit:1218_conv:2437,utterance,speaker,I don't listen to any new music anymore,lonely
hit:1218_conv:2437,utterance,listener,There is so much different kinds it can be daunting sometimes on where to find the good stuff.,neutral
hit:1218_conv:2437,utterance,speaker,I listen to the same things I listened to in high school and that was 15 years agi,nostalgic
hit:1218_conv:2437,utterance,listener,Oh wow. I would suggest using Spotify and then make a radio playlist on your favorites artists. That is how I find newer but similar music.,suggesting
