Dialog_ID,Type,Actor,Text,Label
hit:9544_conv:19088,utterance,listener,That is great you will teach and see your kids grow and because of you that is awesome.,acknowledging
hit:6690_conv:13380,situation,none,I'm prepared to dominate this last semester of college.  Ready to graduate!,prepared
hit:6690_conv:13380,utterance,speaker,I'm prepared to dominate this last semester of college. Ready to graduate!,prepared
hit:6690_conv:13380,utterance,listener,"I can't wait til I make it that far,",anticipating
hit:6690_conv:13380,utterance,speaker,Did you just start college?  It does feel like a long jouney!,questioning
hit:6690_conv:13380,utterance,listener,I am only a sophmore,confident
hit:1535_conv:3071,situation,none,"One time I had a test to take. I studied and studied and got myself ready for it. When it came time to take it, it felt extremely easy.",prepared
hit:1535_conv:3071,utterance,speaker,"Man, don't you hate when you have a test coming up and you procrastinate studying?",anxious
hit:1535_conv:3071,utterance,listener,Yes.. I have a test coming up and I should be studying right now!  LOL,prepared
hit:1535_conv:3071,utterance,speaker,"Hahaha, well, this is a pretty good use of your time as well though! But yea, it's so much easier when you study ahead of time. I don't know why I don't do it more often, lol.",neutral
hit:1535_conv:3071,utterance,listener,They say some of the smartest people are procrastinators.,jealous
hit:1535_conv:3071,utterance,speaker,"To be honest, I believe it. But maybe I'm just trying to make myself feel smart. Thanks for hearing me out, and I wish you luck on your test!",wishing
hit:9154_conv:18308,situation,none,I have to put a computer together.  I am so ready to get it done.,prepared
hit:9154_conv:18308,utterance,speaker,I have to put a computer together.,prepared
hit:9154_conv:18308,utterance,listener,That's awesome! How long do you think it will take you to build it?,questioning
hit:9154_conv:18308,utterance,speaker,About two hours.  I am so ready to get it done!,prepared
hit:9154_conv:18308,utterance,listener,Is this the first time you've put a computer together?,questioning
hit:3340_conv:6681,situation,none,My husband and I are adopting a little girl. We have her room ready and all the baby gear we need. Now we just wait for her arrival.,prepared
hit:3340_conv:6681,utterance,speaker,My husband and I are adopting a little girl.,joyful
hit:3340_conv:6681,utterance,listener,That sounds amazing! I love it when families adopt and give a loving child a home.,acknowledging
hit:3340_conv:6681,utterance,speaker,We have her room ready and all the baby gear purchased. Now we just wait on her arrival!,prepared
hit:3340_conv:6681,utterance,listener,"That's so sweet!! I see you said she was a baby, but how old is she currently?",questioning
hit:5089_conv:10179,situation,none,I got gas ahead of time.,prepared
hit:5089_conv:10179,utterance,speaker,I got gas tonight because I didn't want to run out in the morning before work. I'm usually rushing around so it'll be nice not to have that worry tomorrow.,content
hit:5089_conv:10179,utterance,listener,"My girlfriend always likes to wait until the needle is past empty. I never let it get past half-way empty. I don't get how she deals with that stress in her life! And to me, it makes no sense. But I guess she hates spending the money on it, so she waits.",annoyed
hit:5089_conv:10179,utterance,speaker,"Yeah, plus the whole getting out in the heat or cold to pump gas sucks too.",acknowledging
hit:5089_conv:10179,utterance,listener,"One time, she actually forgot to turn the car off while pumping gas. She just stuck the thing in, and went inside the shop. I was in the passenger seat... I stopped, looked for a second and thought, ""Wait, can you do that now...?""",surprised
hit:225_conv:450,situation,none,"During Hurricane Irma last year, tarps, water, batteries and other supplies sold out way ahead of the storm. I managed to gather the things we needed over the course of the next week, ahead of the storm.",prepared
hit:225_conv:450,utterance,speaker,"Last year, we had a trying experience during Hurricane Irma, but came out OK.",grateful
hit:225_conv:450,utterance,listener,That must have been terrible. Were you okay?,questioning
hit:225_conv:450,utterance,speaker,"At first, there were no supplies. But yes, we ended up OK.",neutral
hit:225_conv:450,utterance,listener,I can imagine it must have been very distressing. Glad that you were OK.,acknowledging
hit:225_conv:450,utterance,speaker,Thanks.,acknowledging
hit:3334_conv:6668,situation,none,I've been getting ready for a powerlifting meet coming up soon.,prepared
hit:3334_conv:6668,utterance,speaker,I've been training a lot to get ready for a powerlifting meet that's coming up soon. I think I'm ready!,prepared
hit:3334_conv:6668,utterance,listener,"Oh thats great, good work.",acknowledging
hit:3334_conv:6668,utterance,speaker,Yeah. I think my training was on point this time. It took a lot of work!,confident
hit:3334_conv:6668,utterance,listener,oh yea i work out a lot and im no where close so you must work hard,agreeing
hit:1262_conv:2524,situation,none,Getting ready to make the toughest decision of my life tomorrow. Have to turn myself in for a hit and run that I did 2 days ago. Guilt has been eating me up.,prepared
hit:1262_conv:2524,utterance,speaker,Getting ready to make the toughest decision of my life tomorrow. Have to turn myself in for a hit and run that I did 2 days ago. Guilt has been eating me up,prepared
hit:1262_conv:2524,utterance,listener,Why did you lie?,questioning
hit:1262_conv:2524,utterance,speaker,I was just scared in the moment. It was a complete gut reaction. I thought I didn't deserve to go to jail. But now I realize I do.,afraid
hit:1262_conv:2524,utterance,listener,How long will you go for?,questioning
hit:1262_conv:2524,utterance,speaker,I have no idea... It's something I will find out tomorrow. Any time is too much time.,anxious
hit:10369_conv:20738,situation,none,i am so prepared for my job interview,prepared
hit:10369_conv:20738,utterance,speaker,i am so prepared for my job interview today,prepared
hit:10369_conv:20738,utterance,listener,What kind of job is it for?,questioning
hit:10369_conv:20738,utterance,speaker,computer engineering!,proud
hit:10369_conv:20738,utterance,listener,That's a great career.,acknowledging
hit:2297_conv:4595,situation,none,I was the only one who brought marshmallows on our camping trip.,prepared
hit:2297_conv:4595,utterance,speaker,I can't believe I was the only one to think to bring Smores supplies on our camping trip!,surprised
hit:2297_conv:4595,utterance,listener,Smores are a must when camping.,prepared
hit:2297_conv:4595,utterance,speaker,They are! How could everyone else not think about them?,angry
hit:2297_conv:4595,utterance,listener,I don't know. They probably brought their cell phones,neutral
hit:11954_conv:23908,situation,none,I was going to be meeting with the Pres of the USA.  I knew going into the meeting what I wanted to tell him about my denuclearization,prepared
hit:11954_conv:23908,utterance,speaker,I was about to have my meeting with the Pres of the USA.,anxious
hit:11954_conv:23908,utterance,listener,"About to, what happened?",questioning
hit:11954_conv:23908,utterance,speaker,I knew going into the meeting what I wanted to tell him about my denuclearization.  He bought it hook line and sinker.,trusting
hit:11954_conv:23908,utterance,listener,Is your name Kim by any chance?,questioning
hit:10150_conv:20300,situation,none,The new school semester starts in a few days and I have all of my supplies and work ready to go,prepared
hit:10150_conv:20300,utterance,speaker,The new school semester starts in a few days and I have all of my supplies ready!,prepared
hit:10150_conv:20300,utterance,listener,That sounds great! Are you excited?,questioning
hit:10150_conv:20300,utterance,speaker,I'm very excited. This year is crucial for my degree's program and I want to make sure I raise my GPA.,hopeful
hit:10150_conv:20300,utterance,listener,I hope you accomplish everything!,encouraging
hit:6383_conv:12766,situation,none,I am ready for my nephew to visit this weekend.,prepared
hit:6383_conv:12766,utterance,speaker,I am ready for my nephew to visit this weekend.,prepared
hit:6383_conv:12766,utterance,listener,sounds like fun,acknowledging
hit:6383_conv:12766,utterance,speaker,"Yes, we are going to play video games all weekend.",excited
hit:6383_conv:12766,utterance,listener,Hey call of duty bets starts tomorrow for xbox,apprehensive
hit:3873_conv:7746,situation,none,Just finished up my Christmas shopping and ordered some decorations,prepared
hit:3873_conv:7746,utterance,speaker,Feeling great since I have officially finished my Christmas shopping early!,joyful
hit:3873_conv:7746,utterance,listener,"Wow! This is early. Maybe I should start, too.",suggesting
hit:3873_conv:7746,utterance,speaker,I like to wrap it up early so everything goes smoothly,prepared
hit:3873_conv:7746,utterance,listener,When did you start shopping?,questioning
hit:3873_conv:7746,utterance,speaker,I start in March every year,prepared
hit:9846_conv:19693,situation,none,Studied hard for my test in math. It's going to be a tough one.,prepared
hit:9846_conv:19693,utterance,speaker,This test is going to be difficult.,confident
hit:9846_conv:19693,utterance,listener,Have you been studying for it?  I hope you do well.,encouraging
hit:9846_conv:19693,utterance,speaker,I have been studying quite hard actually.,confident
hit:9846_conv:19693,utterance,listener,Then hopefully you will do really well on it.  It's normal to be a bit apprehensive before a big test though.,encouraging
hit:5695_conv:11391,situation,none,For once I didnt forget anything on this camping trip,prepared
hit:5695_conv:11391,utterance,speaker,I kept waiting to remember what I forgot for this camping trip.  But for once it never happened!,embarrassed
hit:5695_conv:11391,utterance,listener,uh. maybe its not something that important,suggesting
hit:5695_conv:11391,utterance,speaker,I was just surprised that I didnt forget anything!,surprised
hit:5695_conv:11391,utterance,listener,OH. I get it. Thats good then,agreeing
hit:9429_conv:18859,situation,none,I am getting ready for my mid year work review.,prepared
hit:9429_conv:18859,utterance,speaker,I am getting ready for my mid year work review.,prepared
hit:9429_conv:18859,utterance,listener,Do you expect it to be positive?,hopeful
hit:9429_conv:18859,utterance,speaker,I hope so. I have being working very hard to have a very positive review.,hopeful
hit:9429_conv:18859,utterance,listener,"If your review is good, could you get a bonus?",hopeful
hit:12067_conv:24135,situation,none,Classes start back for me on Monday. I am so ready,prepared
hit:12067_conv:24135,utterance,speaker,Classes start back for me on Monday,prepared
hit:12067_conv:24135,utterance,listener,Are you excited or dreading it?,questioning
hit:12067_conv:24135,utterance,speaker,Im excited this time. I took the summer off and it was a nice break but I am ready to get back to it,excited
hit:12067_conv:24135,utterance,listener,Good for you. I hope you get a good start.,encouraging
hit:12067_conv:24135,utterance,speaker,Me too. This is going to be my best semester,confident
hit:3062_conv:6125,situation,none,"We are in a tornado watch right now, so we may or may not get a tornado. I have packed a tote of emergency supplies and put them in a safe area of the basement just in case.",prepared
hit:3062_conv:6125,utterance,speaker,"We are in a tornado watch right now, so we may or may not get a tornado.",hopeful
hit:3062_conv:6125,utterance,listener,Are you in your basement?,questioning
hit:3062_conv:6125,utterance,speaker,"Not yet since it is only a watch and not a warning, but I have packed a tote if emergency supplies and put it in the basement just in case we end up there.",prepared
hit:3062_conv:6125,utterance,listener,"That is smart, hopefully thou it doesn't happen.",consoling
hit:10030_conv:20060,situation,none,My exams are next week. I think i will do well,confident
hit:10030_conv:20060,utterance,speaker,My exams are next week and i have prepared very well. i think it will go smooth,confident
hit:10030_conv:20060,utterance,listener,All you can do is prepare the best you can. After that there's not much else you can do.,acknowledging
hit:10030_conv:20060,utterance,speaker,Yeah i know. It just the intuition i will do well. Exam's are scary though,agreeing
hit:10030_conv:20060,utterance,listener,That they are. Just don't psych yourself out. Relax and you will do well.,questioning
hit:4101_conv:8202,situation,none,"I got my cat room, turtle cage and everything else clean yesterday. I went in to the day hoping to get all of it done and I did. It's nice when you get everything accomplished you need too.",prepared
hit:4101_conv:8202,utterance,speaker,"I got my cat room, turtle cage and everything else clean yesterday. I went in to the day hoping to get all of it done and I did.",prepared
hit:4101_conv:8202,utterance,listener,Awesome! I wish I was more productive sometimes. It would really make my life easier,acknowledging
hit:4101_conv:8202,utterance,speaker,I hear! I let depression get to me at times. I went in to the day hoping to get all of it done and I did. It's nice when you get everything accomplished you need too.,hopeful
hit:4101_conv:8202,utterance,listener,Absolutely. If only if only lol. Maybe I should get a better alarm too so I get up earlier,suggesting
hit:4101_conv:8202,utterance,speaker,"Will power is hard but it's possible, working out..while I hate it- helps me feel better and get better motivation.",neutral
hit:2601_conv:5203,situation,none,I had to renew my drivers license by taking a test. I really wanted to be ready for it.,prepared
hit:2601_conv:5203,utterance,speaker,I had to renew my drivers license by taking a test. I really wanted to be ready for it.,prepared
hit:2601_conv:5203,utterance,listener,Those tests can be stressful. How did you do?,questioning
hit:2601_conv:5203,utterance,speaker,I studied hard and was ready. Passed with flying colors.,prepared
hit:2601_conv:5203,utterance,listener,Awesome! Congratulations! It is always nice to accomplish something like that.,wishing
hit:9209_conv:18419,situation,none,"I'm looking forward to presenting to my client, I spent a lot of time on that powerpoint",prepared
hit:9209_conv:18419,utterance,speaker,"I'm looking forward to presenting to my client, I spent a lot of time on that powerpoint",prepared
hit:9209_conv:18419,utterance,listener,I am sure you will present a stellar product. What is the powerpoint on?,confident
hit:9209_conv:18419,utterance,speaker,"It's on the real estate market in my area, I'm trying to introduce it to an investor",hopeful
hit:9209_conv:18419,utterance,listener,Sounds pretty cool. I am sure he will end up investing.,acknowledging
hit:5865_conv:11730,situation,none,I had to take a very important test last week. I spent so much time studying for it that I knew for sure I was going to ace it!,confident
hit:5865_conv:11730,utterance,speaker,I had an important test to take last week for my certification. I spent so much time studying that I was absolutely sure I was going to ace it.,confident
hit:5865_conv:11730,utterance,listener,"Oh no, did it not turn out the way you planned?",questioning
hit:5865_conv:11730,utterance,speaker,Lol no actually I did do great on it. I was really proud of myself :),neutral
hit:5865_conv:11730,utterance,listener,That's awesome! Hard work always pays off!,acknowledging
hit:3918_conv:7837,situation,none,I knew I was going to pass my math test. I studied all week,confident
hit:3918_conv:7837,utterance,speaker,I knew I was going to pass my math test. I studied all week,confident
hit:3918_conv:7837,utterance,listener,Congratulations! Hard work does pay off.,wishing
hit:3918_conv:7837,utterance,speaker,It really does,agreeing
hit:3918_conv:7837,utterance,listener,What are you studying in school?,questioning
hit:6505_conv:13010,situation,none,I took a licensing exam Monday for the city. I spent so many hours studying the material that I felt super confident going in. I ended up getting the highest score out of my entire class.,prepared
hit:6505_conv:13010,utterance,speaker,I took a licensing exam Monday for the city. I studied so hard for it that I felt super confident when I was going in to the testing site. I ended up getting the highest score out of my entire class!,confident
hit:6505_conv:13010,utterance,listener,im glad to hear that!!! hard work pays off!!,acknowledging
hit:6505_conv:13010,utterance,speaker,It certainly does. I get to start my new job this coming Monday. I can't wait!,excited
hit:6505_conv:13010,utterance,listener,im very proud of you and the hard work you put in,impressed
hit:1895_conv:3791,situation,none,"I recently studied for a big exam at college. Because of my hard work, I was able to pass with flying colors!",prepared
hit:1895_conv:3791,utterance,speaker,"I recently studied for a big exam at college. Because of my hard work, I was able to pass with flying colors!",prepared
hit:1895_conv:3791,utterance,listener,awesome! Congrats! You make me feel so proud for you,acknowledging
hit:1895_conv:3791,utterance,speaker,Aww thanks! I am hoping to get my degree within the next 2 years!,acknowledging
hit:1895_conv:3791,utterance,listener,"I'm sure you will, you sound like a very motivated and determined person",acknowledging
hit:8642_conv:17285,situation,none,I have my final math exam tomorrow. Been studying all week and never felt so prepared!,confident
hit:8642_conv:17285,utterance,speaker,I have my final math exam tomorrow. Never felt so prepared in my life!,confident
hit:8642_conv:17285,utterance,listener,That is awesome.  Is this for college?,questioning
hit:8642_conv:17285,utterance,speaker,It is! It's my final exam for the semester too!,agreeing
hit:8642_conv:17285,utterance,listener,You must be feeling great.  What are you studying?,questioning
hit:4812_conv:9625,situation,none,I am more than ready for my vacation to Europe.,prepared
hit:4812_conv:9625,utterance,speaker,I am more than ready for my vacation to Europe.,prepared
hit:4812_conv:9625,utterance,listener,When will you be going?,questioning
hit:4812_conv:9625,utterance,speaker,"First Italy, then Spain and France",anticipating
hit:4812_conv:9625,utterance,listener,That sounds really nice.,acknowledging
hit:7907_conv:15815,situation,none,I have been studying a lot to take the bar test next week.  I have also taken some course and I believe I will pass the test.,prepared
hit:7907_conv:15815,utterance,speaker,I have been studying a lot to take the bar test next week. I've also taken several courses to be ready for it.,prepared
hit:7907_conv:15815,utterance,listener,"Wow, heard that is a tough test, good luck and I'm sure you are prepared.",wishing
hit:7907_conv:15815,utterance,speaker,"Yes I think I will do ok, I believe I've done everything I have to",confident
hit:7907_conv:15815,utterance,listener,"Good luck, and a future congratulations on killing it!",wishing
hit:10093_conv:20187,situation,none,I just dyed my hair for the first time by myself. I spent a lot of time watching videos on how to do it to make sure i was ready.,prepared
hit:10093_conv:20187,utterance,speaker,I just dyed my hair for the first time by myself. I had to watch a lot of videos to make sure I knew how to do it.,confident
hit:10093_conv:20187,utterance,listener,Must be hard when you can't physically see what you are doing.,acknowledging
hit:10093_conv:20187,utterance,speaker,"It was, I did the back last. A youtuber gave a good tip to treat it like shampooing your hair. That really helped",impressed
hit:10093_conv:20187,utterance,listener,Yeah YouTube is a good source of information.,agreeing
hit:8462_conv:16925,situation,none,I have a big interview tomorrow. I have been studying interview questions and have my resume printed out.,prepared
hit:8462_conv:16925,utterance,speaker,I have a big interview tomorrow. I feel ready. I have my resumes printed out and everything.,prepared
hit:8462_conv:16925,utterance,listener,Wonderful!  It always feels so good to be prepared and ready to crush an interview.  I bet you'll get the job because of that preparation and confidence.,confident
hit:8462_conv:16925,utterance,speaker,I feel like I can answer anything that comes at me. Im ready to kill it. Thank you.,prepared
hit:8462_conv:16925,utterance,listener,Awesome!  Let me congratulate you ahead of time cause you've got this!,wishing
hit:6328_conv:12656,situation,none,I'm having a baby next week. I think I am ready!,prepared
hit:6328_conv:12656,utterance,speaker,I'm having a baby next week. I think I am ready!,prepared
hit:6328_conv:12656,utterance,listener,Congratulations! Have you decided on a name yet?,wishing
hit:6328_conv:12656,utterance,speaker,We have a few in mind but will decide once she's here,apprehensive
hit:6328_conv:12656,utterance,listener,That sounds wonderful. I'm happy for you and your new daughter!,acknowledging
hit:94_conv:188,situation,none,I went to class and I brought extra supplies since I knew we had a test.,prepared
hit:94_conv:188,utterance,speaker,It was for science but I had notes i had brought.,prepared
hit:94_conv:188,utterance,listener,Thats not right. How did you feel?,questioning
hit:94_conv:188,utterance,speaker,No we are allowed to bring notes it was just a surprise test. I felt happy about being able to bring mine.,prepared
hit:94_conv:188,utterance,listener,That's good. How did you do?,questioning
hit:94_conv:188,utterance,speaker,I got a A! the highest score in the class.,proud
hit:5988_conv:11976,situation,none,I have been working all week on my project. Tomorrow is the big presentation day!,prepared
hit:5988_conv:11976,utterance,speaker,"Hi, I have a big business presentation tomorrow!",anxious
hit:5988_conv:11976,utterance,listener,Are you fully prepared for it?,questioning
hit:5988_conv:11976,utterance,speaker,Absolutely. I worked on it all week!,agreeing
hit:5988_conv:11976,utterance,listener,"Great, good luck to you!",wishing
hit:5055_conv:10110,situation,none,I got every thing I need for school in a couple of weeks. I am so ready,prepared
hit:5055_conv:10110,utterance,speaker,School starts for me in a couple of weeks.,anxious
hit:5055_conv:10110,utterance,listener,college?,questioning
hit:5055_conv:10110,utterance,speaker,Yep. I am a junior this year,excited
hit:5055_conv:10110,utterance,listener,oh wow thats great.,acknowledging
hit:5055_conv:10110,utterance,speaker,I have everything I need too. I have never been so ready,prepared
hit:5784_conv:11568,situation,none,I went into that interviewing knowing i could answer any question they threw at me,prepared
hit:5784_conv:11568,utterance,speaker,I went into that interviewing knowing i could answer any question they threw at me,prepared
hit:5784_conv:11568,utterance,listener,Yeah - do you think it went well then?,questioning
hit:5784_conv:11568,utterance,speaker,yea im sure i'll get the job,confident
hit:5784_conv:11568,utterance,listener,Good. I hope you do. When will you find out?,encouraging
hit:8490_conv:16980,situation,none,I am feeling this way while applying to grad school.,confident
hit:8490_conv:16980,utterance,speaker,I think I finally have everything ready to apply to grad school.,prepared
hit:8490_conv:16980,utterance,listener,"oh thats cool, what are you going to study",acknowledging
hit:8490_conv:16980,utterance,speaker,School Counseling.,apprehensive
hit:8490_conv:16980,utterance,listener,thats cool,acknowledging
hit:4451_conv:8903,situation,none,I practiced my solo for band so many times I can still do it today 4 years later. By the time it was time for my audition I nailed it.,prepared
hit:4451_conv:8903,utterance,speaker,"I practiced my solo for band so many times I can still do it today, many years later.",confident
hit:4451_conv:8903,utterance,listener,What instrument do you play?,questioning
hit:4451_conv:8903,utterance,speaker,Clarinet.,proud
hit:4451_conv:8903,utterance,listener,How long did you play for? Do you still play today?,questioning
hit:10865_conv:21730,situation,none,I had a recent situation where I was meeting with my bank about a loan and needed a ton of information to get approved.  I made sure I had all the documents.,prepared
hit:10865_conv:21730,utterance,speaker,I needed to get a loan from the bank the other day.,trusting
hit:10865_conv:21730,utterance,listener,Oh really?  What was it for?,questioning
hit:10865_conv:21730,utterance,speaker,For my business.  It was stressful at first because they wanted so much information.,anxious
hit:10865_conv:21730,utterance,listener,"Oh wow, I can only imagine.  Paperwork is not fun.  I hope you got it all done eventually!",acknowledging
hit:10865_conv:21730,utterance,speaker,I brought everything in one big folder and got approved right away.,prepared
hit:983_conv:1966,situation,none,ready to move,prepared
hit:983_conv:1966,utterance,speaker,I am so ready to move!,excited
hit:983_conv:1966,utterance,listener,Where are you moving to?,questioning
hit:983_conv:1966,utterance,speaker,I am moving to California! I have everything ready to go!,prepared
hit:983_conv:1966,utterance,listener,I love California.,impressed
hit:926_conv:1852,situation,none,Almost time for school and we have everything we need! I can't wait,prepared
hit:926_conv:1852,utterance,speaker,School about to start. We have been ready for weeks.,prepared
hit:926_conv:1852,utterance,listener,Oh wow. Are you a parent?,questioning
hit:926_conv:1852,utterance,speaker,Yes. Of three super students. They couldn't wait for summer break to be over.,impressed
hit:926_conv:1852,utterance,listener,You must be proud.,acknowledging
hit:926_conv:1852,utterance,speaker,I am. They are nothing like me as a student lol,jealous
hit:4249_conv:8498,situation,none,There is a big storm coming my way.  I am ready for anything that could happen.,prepared
hit:4249_conv:8498,utterance,speaker,There is a big storm coming my way.,anticipating
hit:4249_conv:8498,utterance,listener,I hope you're well prepared!,encouraging
hit:4249_conv:8498,utterance,speaker,I am ready for anything that could possibly happen.,prepared
hit:4249_conv:8498,utterance,listener,"That's good, you sound very prepared and I'm sure it'll be alright.",acknowledging
hit:10581_conv:21163,situation,none,I came to work today ready for whatever it through at me,prepared
hit:10581_conv:21163,utterance,speaker,I came to work today ready for whatever it through at me,prepared
hit:10581_conv:21163,utterance,listener,that is good! you should always do that,acknowledging
hit:10581_conv:21163,utterance,speaker,I didnt realize a truck would be through at me. Destroyed about a 4rd of the building,devastated
hit:10581_conv:21163,utterance,listener,wow that is crazy!,acknowledging
hit:7773_conv:15546,situation,none,I was at the store the other day when I was asked to show my ID to buy glue. I'm glad I keep my ID on me.,prepared
hit:7773_conv:15546,utterance,speaker,"While shopping the other day, I had to show my ID to purchase some glue. I'm glad I keep my ID on me.",prepared
hit:7773_conv:15546,utterance,listener,"An ID for glue? What's next, showing ID for buying a greeting card? Sheesh.",embarrassed
hit:7773_conv:15546,utterance,speaker,"That's what I thought too, but I guess it's considered an inhalant.",neutral
hit:7773_conv:15546,utterance,listener,I can see that. I guess this is why we can't have nice things.,acknowledging
hit:6342_conv:12685,situation,none,madden came out today. i have been practicing to be good at it,prepared
hit:6342_conv:12685,utterance,speaker,"madden came out today, i have been practicing trying to be great this year",prepared
hit:6342_conv:12685,utterance,listener,Madden is a fun game/ My husband plays it a lot instead of paying attention to me.,annoyed
hit:6342_conv:12685,utterance,speaker,lol i try to only play when my wife is in bed! happy wife happy life,wishing
hit:6342_conv:12685,utterance,listener,"See, you know what's up! I need you to hang out with my husband so it'll rub off on him!",agreeing
hit:627_conv:1255,situation,none,"I was expecting a baby any day. I deep cleaned my house, stocked up the fridge and set up all of the baby's stuff plus a little bag for the hospital. I was all ready for my baby to show up.",prepared
hit:627_conv:1255,utterance,speaker,"I was expecting a baby last month. I had everything prepped and ready to go- clean house, stocked fridge, packed bag and more,",prepared
hit:627_conv:1255,utterance,listener,Oh that's very resourceful of you. Did everything go as expected?,questioning
hit:627_conv:1255,utterance,speaker,Yep it was my most laidback baby experience so far.,neutral
hit:627_conv:1255,utterance,listener,Nice! You sound like a great caretaker.,acknowledging
hit:11791_conv:23583,situation,none,"I am ready for the new pokemon game, I am super excited, it looks like an amazing game!",prepared
hit:11791_conv:23583,utterance,speaker,"I am ready for the new pokemon game, I am super excited, it looks like an amazing game!",prepared
hit:11791_conv:23583,utterance,listener,My girls seem to like the Pokemon Go game - is this a new one?,questioning
hit:11791_conv:23583,utterance,speaker,"It is new, it integrates with pokmeon go actually!",surprised
hit:11791_conv:23583,utterance,listener,Tell me more about it - maybe it will be something my girls will like also.,suggesting
hit:11791_conv:23583,utterance,speaker,"It is for the nintendo switch, and it can transfer pokemon from pokemon go over, it is a remake of the classic games that came out in the 90s, with way better graphics",nostalgic
hit:3195_conv:6390,situation,none,I knew I was going to ace my history finals. I studied hard,prepared
hit:3195_conv:6390,utterance,speaker,I knew I was going to do well on my history finals. I studied hard,confident
hit:3195_conv:6390,utterance,listener,History is a lot of memorizing. Glad you did well.,neutral
hit:3195_conv:6390,utterance,speaker,"I am too, it was a fun class",agreeing
hit:3195_conv:6390,utterance,listener,How were the rest of your exams?,questioning
hit:10735_conv:21470,situation,none,I always gather material before meetings,prepared
hit:10735_conv:21470,utterance,speaker,Before any meeting I always make sure I am ready in case the boss calls on me.,prepared
hit:10735_conv:21470,utterance,listener,Does your boss call on you a lot?,questioning
hit:10735_conv:21470,utterance,speaker,Yes he does. I always try to come up with outside the box ideas to solve issues,agreeing
hit:10735_conv:21470,utterance,listener,"You should keep your head down, not make eye contact, and make a mean face! He won't call on you then!",angry
hit:10735_conv:21470,utterance,speaker,I do not mind being called on at all! I actually rather enjoy show casing my talents,confident
hit:7835_conv:15670,situation,none,I'm so ready to start my last semester of college next week.. I'm prepared to get it over with and get a real job!,prepared
hit:7835_conv:15670,utterance,speaker,I'm so ready to start my last semester of college next week.. I'm prepared to get it over with and get a real job!,prepared
hit:7835_conv:15670,utterance,listener,That's awesome! I can say that it's agreat feeling to graduate.,proud
hit:7835_conv:15670,utterance,speaker,"I hope so!  It's going to feel weird as well, all these years in school, finally finished.",encouraging
hit:7835_conv:15670,utterance,listener,"Yeah, but now you can go out and make your mark in the real world.",neutral
