Dialog_ID,Type,Actor,Text,Label
hit:8975_conv:17950,utterance,listener,"Oh that sounds great, I hope you get it!",encouraging
hit:8975_conv:17950,utterance,speaker,Yeah I just know I will get a call any minute now with a job offer!,confident
hit:8975_conv:17950,utterance,listener,So exciting! Are you happy to move to a new job?,questioning
hit:7541_conv:15082,situation,none,I feel like I am going to meet the right guy soon,confident
hit:7541_conv:15082,utterance,speaker,I think I am going to meet the right guy soon,confident
hit:7541_conv:15082,utterance,listener,That would be great for you!,acknowledging
hit:7541_conv:15082,utterance,speaker,I csn judy feel it,agreeing
hit:7541_conv:15082,utterance,listener,"Nice, I met the one 6 years ago I was 25",acknowledging
hit:7541_conv:15082,utterance,speaker,Congrats.,wishing
hit:7541_conv:15082,utterance,listener,"Thank you! I am sure you are going to find right one too, good luck",wishing
hit:10308_conv:20616,situation,none,I'm starting a music career professionally and  believe I can do it in alternative industry!,confident
hit:10308_conv:20616,utterance,speaker,I'm starting a music career professionally and believe I can do it in alternative industry!,confident
hit:10308_conv:20616,utterance,listener,"That is awesome, can you tell me more about what you will be doing?",questioning
hit:10308_conv:20616,utterance,speaker,"Me and my wife are musicians and are forming a duo together with her singing, I play guitar and piano and she sings.",confident
hit:10308_conv:20616,utterance,listener,"Wow that sounds really awesome, I would love to listen to you songs. Can I also be the first to receive your autographs? :)",acknowledging
hit:8754_conv:17508,situation,none,"I got a new haircut the other day after not cutting it for years. It feels so good to have some type of change,  and I feel so good about myself just from such a small change!",confident
hit:8754_conv:17508,utterance,speaker,"""I got a new haircut the other day after not cutting it for years. It feels so good to have some type of change, and I feel so good about myself just from such a small change!",confident
hit:8754_conv:17508,utterance,listener,How long did you let your hair get?,questioning
hit:8754_conv:17508,utterance,speaker,"It only got to midway down my arms, but I never got it cut for years because I just have a fear of cutting my hair like it will never grow back or something. It was only 2 inches but looks so much better",surprised
hit:8754_conv:17508,utterance,listener,"Good, I am glad you like the new change!",acknowledging
hit:6483_conv:12966,situation,none,I am going to find a new job this week,confident
hit:6483_conv:12966,utterance,speaker,I'm going to find a new job this week,confident
hit:6483_conv:12966,utterance,listener,Are you frusterated with the old one or just hopeful for a new begining?,questioning
hit:6483_conv:12966,utterance,speaker,I'm unemployed - so need a new one ASAP,lonely
hit:6483_conv:12966,utterance,listener,I bet you are very worried or anxious. Do you need any help with anything?,questioning
hit:4106_conv:8213,situation,none,"i lost a lot of weight, love walkign around with my shirt off at the beach",confident
hit:4106_conv:8213,utterance,speaker,"i lost lots of weight, i can walk around with my shirt off and open now. So proud of myself that i'm not a fatso anymoe",confident
hit:4106_conv:8213,utterance,listener,Good work. You must be feeling so healthy and fresh.,acknowledging
hit:4106_conv:8213,utterance,speaker,"i am and i am planning to keep this up, its just a part of life now for me",neutral
hit:4106_conv:8213,utterance,listener,"Yes, you will even begin to look years younger as well!",agreeing
hit:1772_conv:3545,situation,none,I received an award for exceptional performance at work which made me feel really good!,proud
hit:1772_conv:3545,utterance,speaker,Last week I received an award at work for good performance which really made my week!,proud
hit:1772_conv:3545,utterance,listener,Well done! Do you get a prize or anything?,questioning
hit:1772_conv:3545,utterance,speaker,"Yes actually, a small prize and some recognition which is great as I haven't been working there long.",surprised
hit:1772_conv:3545,utterance,listener,That's great. Keep up the good work,acknowledging
hit:7388_conv:14777,situation,none,"I asked my friend to get some stuff for a party, I knew I could count on him though.",trusting
hit:7388_conv:14777,utterance,speaker,"I asked my friend to get some stuff for a party, I knew I could count on him though.",trusting
hit:7388_conv:14777,utterance,listener,It's good to have friends you can count on like that.,trusting
hit:7388_conv:14777,utterance,speaker,"Yeah it makes you grateful to have people in your life like that, gotta hold on to them.",acknowledging
hit:7388_conv:14777,utterance,listener,You're right. They're pretty rare.,agreeing
hit:10494_conv:20989,situation,none,"My first softball game, I was determined to hit the ball. I will never forget the satisfaction when I heard the crack of the bat.",confident
hit:10494_conv:20989,utterance,speaker,"I have never been an athletic person, but my parents insisted that I participate in a sport, so I chose softball. I was so excited when I heard the crack of the bat as I hit the ball. It was such a satisfying moment.",excited
hit:10494_conv:20989,utterance,listener,Oh I know the feeling! I had the same affinity for swimming. My mom said I should give it a try. At first I didn't want to but as I got better I started to love it.,apprehensive
hit:10494_conv:20989,utterance,speaker,"I never became the best player on the field by any means, but it was so nice to not fail completely. We just bought a pool because my children love swimming!",content
hit:10494_conv:20989,utterance,listener,We don't have to be the best to enjoy what we do right?,questioning
hit:10494_conv:20989,utterance,speaker,That's very true and I think it was the mental aspect that was the most encouraging for me. I was driven to succeed and I did it! It was very empowering.,neutral
hit:4344_conv:8688,situation,none,I interviewed for a job promotion today and I feel like I did very well.,confident
hit:4344_conv:8688,utterance,speaker,I interviewed for a job promotion today.  I am pretty sure I nailed the interview.,confident
hit:4344_conv:8688,utterance,listener,Great! What kind of job is it?,questioning
hit:4344_conv:8688,utterance,speaker,It is a promotion in my finance department.  I really think I got this one in the bag,confident
hit:4344_conv:8688,utterance,listener,Sounds great! Better pay is always good!,acknowledging
hit:7243_conv:14486,situation,none,I always feel confident after a few drinks,confident
hit:7243_conv:14486,utterance,speaker,I always feel confident after a few drinks,confident
hit:7243_conv:14486,utterance,listener,That is the case for me too!,agreeing
hit:7243_conv:14486,utterance,speaker,I wish I could be like that normally instead of a insecure mess.,jealous
hit:7243_conv:14486,utterance,listener,"Yeah, I know that feeling.",agreeing
hit:4619_conv:9239,situation,none,am pretty sure they are going to expand our hours at work.,confident
hit:4619_conv:9239,utterance,speaker,am pretty sure they are going to expand our hours at work.,confident
hit:4619_conv:9239,utterance,listener,are you happy about that?,questioning
hit:4619_conv:9239,utterance,speaker,Yes.  I will hopefully be able to start earlier and get off earlier,hopeful
hit:4619_conv:9239,utterance,listener,that sounds good! I rather work earlier and leave earlier,acknowledging
hit:6583_conv:13167,situation,none,I know I can power through work today! I am exhausted and feel mentally worn out too but I love making money for my future!,confident
hit:6583_conv:13167,utterance,speaker,I know I can power through work today!,confident
hit:6583_conv:13167,utterance,listener,Why do you say that?,questioning
hit:6583_conv:13167,utterance,speaker,I am exhausted and feel mentally worn out too but I love making money for my future!,hopeful
hit:6583_conv:13167,utterance,listener,That is so true. I feel the same way. It's just nice to know that you work hard for your money.,agreeing
hit:6583_conv:13167,utterance,speaker,"Oh I work very hard! You have to work your butt off to get anywhere, right?",agreeing
hit:1876_conv:3752,situation,none,I felt confident when I finished my job interview for my current job,confident
hit:1876_conv:3752,utterance,speaker,I felt confident when I finished my job interview for my current job,confident
hit:1876_conv:3752,utterance,listener,did y0u get it ?,questioning
hit:1876_conv:3752,utterance,speaker,"I did, and I like the job a lot too",neutral
hit:1876_conv:3752,utterance,listener,awesome does it pay well ?,questioning
hit:8597_conv:17194,situation,none,I am currently in the process of building a computer.  I am sure it will be easy.,confident
hit:8597_conv:17194,utterance,speaker,I am currently in the process of building a computer.,proud
hit:8597_conv:17194,utterance,listener,"Oh, have you done this before?",questioning
hit:8597_conv:17194,utterance,speaker,"No, but I am sure it will be easy.",neutral
hit:8597_conv:17194,utterance,listener,"Wow, good luck sounds realy hard to me.",wishing
hit:12354_conv:24709,situation,none,Sometimes I have to remind my self that I am being level headed while raising my kids because there really are times that I am positive I am messing everything up,confident
hit:12354_conv:24709,utterance,speaker,"Raising kids is hard at time, sometimes I am positive I am doing everything right to the best of my ability then other days I am sit wondering if I am being level headed about it all",confident
hit:12354_conv:24709,utterance,listener,"I'm glad you're taking it seriously, parents have the ability to be the best thing that ever happened to their kids' lives, or the worst, but I'm sure you're doing your best",neutral
hit:12354_conv:24709,utterance,speaker,"Oh for sure, parenting is no joke.",agreeing
hit:12354_conv:24709,utterance,listener,Hope you're enjoying it!,encouraging
hit:2838_conv:5676,situation,none,I just had a huge test today in my Law class. I won't know how I did until next week.,confident
hit:2838_conv:5676,utterance,speaker,I just had a huge test in my Law class today. I won't know how I did until next week.,confident
hit:2838_conv:5676,utterance,listener,Did you study hard for it?,questioning
hit:2838_conv:5676,utterance,speaker,I did and I am pretty sure that I aced it!,confident
hit:2838_conv:5676,utterance,listener,That's awesome! Are you going to celebrate now or wait until the grades come in?,questioning
hit:6651_conv:13303,situation,none,I have a big interview coming up. I am feeling pretty good about doing well.,confident
hit:6651_conv:13303,utterance,speaker,I have a big interview tomorrow. Im feeling pretty good about it.,confident
hit:6651_conv:13303,utterance,listener,that's exciting! I hope everything will go good. just be you and i'm sure they will love you,encouraging
hit:6651_conv:13303,utterance,speaker,Im really prepared and I think I am a great fit for the role. Should go well.,confident
hit:6651_conv:13303,utterance,listener,/i love your confidence!,acknowledging
hit:4374_conv:8749,situation,none,My friends have been practicing for weeks. I think they'll do well at the volleyball match.,confident
hit:4374_conv:8749,utterance,speaker,My friends have been practicing for weeks. I think they'll do well at the volleyball match,confident
hit:4374_conv:8749,utterance,listener,Are they usually a winning team?,questioning
hit:4374_conv:8749,utterance,speaker,It'll be their first match.,anticipating
hit:4374_conv:8749,utterance,listener,"Oh wow,  I hope they do well.",encouraging
hit:251_conv:503,situation,none,I had a great day at work today; I really killed it!,confident
hit:251_conv:503,utterance,speaker,"I had a great day at work today!  We are working on some pretty complex accounting, and I've had to do a lot of prep at night.",prepared
hit:251_conv:503,utterance,listener,"That's really awesome, what makes it so complex?",questioning
hit:251_conv:503,utterance,speaker,There are many different variables that need to be taken into account-- things that I don't usually deal with on a day to day basis.  But my extra prep at night has made it so that it's seeming easy.,prepared
hit:251_conv:503,utterance,listener,"Well that's really great that you were able to prepare so much, obviously you know what you're doing! Do you usually have to prep so much?",questioning
hit:251_conv:503,utterance,speaker,Not usually; this is an unusual case!,surprised
hit:6528_conv:13056,situation,none,I had to take my final exam for a class last semester. I studied really hard for this exam. I went in sure that I was going to do great on it. I ended up getting the highest score in my class!,confident
hit:6528_conv:13056,utterance,speaker,I had to take a final exam for a class last semester. I studied really hard for it and went in sure that I was going to do great on it. I ended up getting the highest score in my class!,confident
hit:6528_conv:13056,utterance,listener,thats awesome!,acknowledging
hit:6528_conv:13056,utterance,speaker,It definitley was. I was so proud of myself!,impressed
hit:6528_conv:13056,utterance,listener,hard work pays off,prepared
hit:11717_conv:23434,situation,none,I lost 10 pounds and feel great!,confident
hit:11717_conv:23434,utterance,speaker,I was able to workout enough to lose 10 lbs!,proud
hit:11717_conv:23434,utterance,listener,That is awesome. I bet you feel great!,acknowledging
hit:11717_conv:23434,utterance,speaker,Yup i'm ready for anything!,prepared
hit:11717_conv:23434,utterance,listener,And its only going to get better. The longer you go the more progress you will see. Good for you.,consoling
hit:2235_conv:4471,situation,none,im going to start a new diet plan,confident
hit:2235_conv:4471,utterance,speaker,"I decided to finally step it up, and work on my fitness routine to achieve results.",proud
hit:2235_conv:4471,utterance,listener,wow i am impressed,impressed
hit:2235_conv:4471,utterance,speaker,"I am with myself, and sure I am going to follow through!",confident
hit:2235_conv:4471,utterance,listener,what are your long term goals /,questioning
hit:6056_conv:12112,situation,none,I have a big presentation tomorrow at work.  I have prepared a lot for it and feel more than ready to hit it out of the park!,confident
hit:6056_conv:12112,utterance,speaker,I have a big presentation tomorrow at work. I have prepared a lot for it and feel more than ready to hit it out of the park!,confident
hit:6056_conv:12112,utterance,listener,"well,i wish you sucess",wishing
hit:6056_conv:12112,utterance,speaker,"Thanks, but I really don't need well wishes!  I know I will ace it!",confident
hit:6056_conv:12112,utterance,listener,"you need my friend,its just like a success spell",neutral
hit:9723_conv:19446,situation,none,"Before my final exam, I studied very hard. It's on calculus.",prepared
hit:9723_conv:19446,utterance,speaker,Feeling quite confident going in to this exam.,confident
hit:9723_conv:19446,utterance,listener,Oh yeah? What is the exam for? I hope you do well.,encouraging
hit:9723_conv:19446,utterance,speaker,"It's a calculus exam, I need to score over a 60%.",anxious
hit:9723_conv:19446,utterance,listener,Oh man I always found calculus to be really tough. I'm glad you seem confident.,acknowledging
hit:12259_conv:24519,situation,none,I have a very good feeling about the upcoming Chargers season.,confident
hit:12259_conv:24519,utterance,speaker,I have a very good feeling about this football season for the Chargers,confident
hit:12259_conv:24519,utterance,listener,Really? I dont watch much football,surprised
hit:12259_conv:24519,utterance,speaker,What sports do you enjoy?,questioning
hit:12259_conv:24519,utterance,listener,I like soccer,jealous
hit:9741_conv:19482,situation,none,"I had to give a speech in front of a few of my friends, I was nervous but really comfortable and I knew I could do it",confident
hit:9741_conv:19482,utterance,speaker,"I had to give a speech in front of a few of my friends, I was nervous but really comfortable and I knew I could do it",confident
hit:9741_conv:19482,utterance,listener,I'm sure you did great! I hate public speeking.,neutral
hit:9741_conv:19482,utterance,speaker,"I absolutely hate public speaking. I did alright, but I was sweating at the end",embarrassed
hit:9741_conv:19482,utterance,listener,I bet! Well it over now and I'm sure you did great!,neutral
hit:2161_conv:4322,situation,none,I knew I was going to get this job. Because I wanted it more,confident
hit:2161_conv:4322,utterance,speaker,I knew I was going to get this job. I just wanted it more than other people,confident
hit:2161_conv:4322,utterance,listener,So you did get it?,questioning
hit:2161_conv:4322,utterance,speaker,I did get it,neutral
hit:2161_conv:4322,utterance,listener,Well good for you. Is it everything you wanted> I once had a job turn out to be the worst.,questioning
hit:11264_conv:22528,situation,none,I remember going to State Football Championship. I told my teammates on the bus before we got off that if anybody isn't ready to leave this field with the trophy stay on the bus. The whole bus was quiet. The bus driver looked at me and said I think you guys need the listen to him he doesn't look like he's playing. We eventually won that game .,confident
hit:11264_conv:22528,utterance,speaker,My Junior year in high school we made it to the state championship in football. The coach would let the captains say a few motivational words before we got off the bus. So he called me to say something. I told my teammates that if they didn't plan on winning the trophy don't get off the bus then I sat down.,faithful
hit:11264_conv:22528,utterance,listener,"That's not a bad response, how did the team take it?",questioning
hit:11264_conv:22528,utterance,speaker,They were quiet it was supposed to be a two minute speech. The bus driver said you guys better listen he looks serious.,annoyed
hit:11264_conv:22528,utterance,listener,"That's great, Did yall win?",questioning
hit:11264_conv:22528,utterance,speaker,WE won 60 - 3,proud
hit:11264_conv:22528,utterance,listener,congratz!,wishing
hit:9626_conv:19253,situation,none,I am feeling really good about my performance review at work. I have been killing it this year.,confident
hit:9626_conv:19253,utterance,speaker,I have a performance review coming up at work. I am feeling really good about it. I have been killing it everyday at work.,confident
