Dialog_ID,Type,Actor,Text
hit:1842_conv:3685,situation,none,"I surly was surprised when I found out I won a contest, it made me excited, as I didnt know what the prize was. It was a simple mailing that had a key inside, the company who sent it was a local and new lumber company. All I had to do was bring the key down to the cmpany and see which prize it unlocked"
hit:1842_conv:3685,utterance,speaker,I received a wonderful surprise one day
hit:1842_conv:3685,utterance,listener,Really! What was it?
hit:1842_conv:3685,utterance,speaker,I got a key in the mail and took the key to a local lumber store and got to unlock a box with a prize
hit:1842_conv:3685,utterance,listener,That sounds amazing! What was in the box???
hit:1842_conv:3685,utterance,speaker,it was such a blessing there was money inside
hit:5078_conv:10157,situation,none,I think I have finally met the one.
hit:5078_conv:10157,utterance,speaker,I think I have met the one
hit:5078_conv:10157,utterance,listener,Really? Congratulations! I hope you guys are really happy!
hit:5078_conv:10157,utterance,speaker,He is the sweetest and y kids love hime. Total opposite of my exes
hit:5078_conv:10157,utterance,listener,That's always awesome when the kids approve of him! I'm really happy for you guys and wish you the best!
hit:5078_conv:10157,utterance,speaker,Thanks. I hope it lasts forever
hit:7677_conv:15354,situation,none,I think today is going to be a good day.
hit:7677_conv:15354,utterance,speaker,I think today is going to be a good day.
hit:7677_conv:15354,utterance,listener,I sure hope so. Why do you think that it will be a good day?
hit:7677_conv:15354,utterance,speaker,It started off well.  I made a good breakfast. I've got some good coffee and the weather is supposed to be nice.
hit:7677_conv:15354,utterance,listener,"Yep, it sounds like you are starting your day off on the right foot.  Hope mine goes as well as yours seems to be going so far."
hit:7677_conv:15354,utterance,speaker,Me too :)
hit:11775_conv:23551,situation,none,I already booked my flight before requesting a holiday.
hit:11775_conv:23551,utterance,speaker,I already booked my flight for vacation before requesting a leave from work!
hit:11775_conv:23551,utterance,listener,Oh no! That's exciting and terrifying. Do you think it will work out?
hit:11775_conv:23551,utterance,speaker,I sure hope so! I am quite hopeful that I will get my holiday approved since I have worked overtime for 3 months!
hit:11775_conv:23551,utterance,listener,In that case I'd say you very well deserve it! I hope you get it.
hit:3595_conv:7191,situation,none,I was notified that I might be eligible for some money from rewards program that was offering select few individuals a chance to win $1000.
hit:3595_conv:7191,utterance,speaker,I had a notification that I was eligible to receive a $1000 reward from one of the cards I use. I just had to wait and see what the outcome was in a few weeks.
hit:3595_conv:7191,utterance,listener,That sounds like a great deal. Get the money and do something great with it.
hit:3595_conv:7191,utterance,speaker,"It would be great, but the wait is something you can only keep checking back on to see if there has been progress or not!"
hit:3595_conv:7191,utterance,listener,Hopefully all goes well. We could use a little cash.
hit:4826_conv:9652,situation,none,I'm glad it's almost fall now. My favorite time of year.
hit:4826_conv:9652,utterance,speaker,I'm glad it's almost fall now.
hit:4826_conv:9652,utterance,listener,"Yes, I agree. The heat here in Texas is killing me. It was 112 last week!"
hit:4826_conv:9652,utterance,speaker,Fall is my favorite time of year.
hit:4826_conv:9652,utterance,listener,"Mine too, love to see the leave change colors and of course be able to wear leggings and uggs!"
hit:170_conv:340,situation,none,"Back in freshman year of college, I really wanted to room with my brother even though he was not a freshman but a sophomore. I was really rooting for that to happen but instead I got roomed with some random guy."
hit:170_conv:340,utterance,speaker,"It was really annoying when I was thinking I would room with my brother back in freshman year of college, but it didn't work out as planned."
hit:170_conv:340,utterance,listener,"It would have been easier to room with your brother isntead of a random roomate ,I bet."
hit:170_conv:340,utterance,speaker,"Definitely. It was just some random guy, and he was really incompatible with me too so it was really frustrating that they didn't room us together."
hit:170_conv:340,utterance,listener,"Strange they ask you to pay for college, but offer few choices."
hit:265_conv:531,situation,none,I recently applied for a job after being out of the workforce for 13 years.  I'm hoping I get it!
hit:265_conv:531,utterance,speaker,I recently applied for a job after being out of the workforce for 13 years!
hit:265_conv:531,utterance,listener,Congratulations!!! That can be both exciting and terrifying? Where are you on that spectrum? ;-)
hit:265_conv:531,utterance,speaker,I'm so excited! But a little scared too. I hope I get it!
hit:265_conv:531,utterance,listener,I am sending you all the best vibes. Is it in a field you've worked in before?
hit:265_conv:531,utterance,speaker,"Thank you! It's a customer service job, which I've done, but in a different industry."
hit:265_conv:531,utterance,listener,"Happily, a lot of employers seem to be willing to extrapolate that if you had talents in one industry, they'd apply to another. You can always learn about different subjects; you can't always learn how to bring that special spark that customer service needs. Best of luck!"
hit:4316_conv:8632,situation,none,I am feeling more positive about the future today. I am really trying to hold on to that feeling no matter what. It's hard!
hit:4316_conv:8632,utterance,speaker,I am feeling more positive about the future today.
hit:4316_conv:8632,utterance,listener,That is good!  Why have you been feeling down about the future before?
hit:4316_conv:8632,utterance,speaker,"Oh you know, because of people. They try and get you down. I have been around a misery loves company type. I am really trying to hold on to that feeling no matter what. It's hard!"
hit:4316_conv:8632,utterance,listener,"Staying positive can be very hard, but it helps to be around the right people."
hit:4316_conv:8632,utterance,speaker,So true! The right people mean everything.
hit:2198_conv:4396,situation,none,I am looking forward to seeing my daughters growing up in the future.
hit:2198_conv:4396,utterance,speaker,I can't wait to see how my daughters turn out as adults.
hit:2198_conv:4396,utterance,listener,Me either. It is going to be interesting.
hit:2198_conv:4396,utterance,speaker,"So, you've got daughters too?"
hit:2198_conv:4396,utterance,listener,Two daughters and one son
hit:4830_conv:9661,situation,none,I recently applied for a new position at a higher paying company and they called me for an interview! I am really wishing to get hired there!
hit:4830_conv:9661,utterance,speaker,I recently applied for a new position at a higher paying company and they called me for an interview!
hit:4830_conv:9661,utterance,listener,God for you.I am sure you are ready to ace that interview.
hit:4830_conv:9661,utterance,speaker,Yes! I am really wishing to get hired there!
hit:4830_conv:9661,utterance,listener,I am sure you will.
hit:2128_conv:4257,situation,none,I am hopeful everyday of my life.
hit:2128_conv:4257,utterance,speaker,I am a very optimistic person. Everyday I wake up expecting the best!
hit:2128_conv:4257,utterance,listener,What is your favorite part about each day?
hit:2128_conv:4257,utterance,speaker,"Honestly, when I get out of work lol but waking up is pretty nice too. How about you?"
hit:2128_conv:4257,utterance,listener,Oh I don't know. Probably happy hour.
hit:2128_conv:4257,utterance,speaker,LOL that's a good choice. Alcohol is the solution as they say
hit:49_conv:99,situation,none,I cant wait for my house to sell.. its a slow market.
hit:49_conv:99,utterance,speaker,My house feels like its taking forever to sell...but I have a feeling something good is going to come soon!
hit:49_conv:99,utterance,listener,How long have you been trying to sell it for?
hit:49_conv:99,utterance,speaker,"It's been almost 3 months now, but not 1 offer."
hit:49_conv:99,utterance,listener,I'm sure you will sell it soon! 3 months is not such a long time
hit:5157_conv:10314,situation,none,I am hoping to win the lottery this week!
hit:5157_conv:10314,utterance,speaker,I am hoping to win the lottery this week!
hit:5157_conv:10314,utterance,listener,I am hoping as well
hit:5157_conv:10314,utterance,speaker,i'll give a cut when i win
hit:5157_conv:10314,utterance,listener,That would be very nice
hit:11283_conv:22566,situation,none,i want it to rain
hit:11283_conv:22566,utterance,speaker,i want it to rail today
hit:11283_conv:22566,utterance,listener,Did you mean rain?
hit:11283_conv:22566,utterance,speaker,"yes, sorry rain"
hit:11283_conv:22566,utterance,listener,"I like rain myself. We've been getting a good amount here, during the past month or so."
hit:11283_conv:22566,utterance,speaker,its been so hot and dry here
hit:11283_conv:22566,utterance,listener,We've had an uncharacteristically mild summer. I'm hoping it continues.
hit:11283_conv:22566,utterance,speaker,consider yourself lucky
hit:9187_conv:18375,situation,none,I'm going to cooking school to become a chef.
hit:9187_conv:18375,utterance,speaker,I'm going to cooking school to become a chef.
hit:9187_conv:18375,utterance,listener,That's pretty cool. Maybe you could toss me a few recipes for recently deceased goldfish?
hit:9187_conv:18375,utterance,speaker,"You got a taste for goldfish now, hu?"
hit:9187_conv:18375,utterance,listener,"No, no! I swear I don't! I meant the cracker goldfish! The crackers!!!"
hit:12111_conv:24223,situation,none,I just put in a bid for a house that I really want!  I am praying I get it!
hit:12111_conv:24223,utterance,speaker,I just put in a bid for a house that I really want! I am praying I get it!
hit:12111_conv:24223,utterance,listener,"Oh wow, that must be exciting! Is this your first home?"
hit:12111_conv:24223,utterance,speaker,"Yes, and I want this one a lot!"
hit:12111_conv:24223,utterance,listener,"I hope you do, too. I will definitely throw in a prayer or two that you do!"
hit:10522_conv:21045,situation,none,I found out that my friend's mole he was worried about most likely isn't cancerous.
hit:10522_conv:21045,utterance,speaker,"My friend had to have a mole biopsied and check for cancer, and they were quite worried about it. Luckily, we found out the other day that it is noncancerous and just needs to be remmoved."
hit:10522_conv:21045,utterance,listener,"That's awesome, what great news! I'm sure your friend was really frightened at the prospect of cancer."
hit:10522_conv:21045,utterance,speaker,"Absolutely, he was pretty scared. I'm just glad it wasn't cancer."
hit:10522_conv:21045,utterance,listener,Yeah send them my regards. It's a fantastic day when you wake up cancer-free.
hit:4803_conv:9607,situation,none,I'm looking forward to things getting better for me next year.
hit:4803_conv:9607,utterance,speaker,I'm looking forward to my finances getting better next year.
hit:4803_conv:9607,utterance,listener,Will they be improving by alot?
hit:4803_conv:9607,utterance,speaker,It should be about a 20-25% increase.
hit:4803_conv:9607,utterance,listener,"Wow, that's a whole bunch right there. Congrats!"
hit:6860_conv:13721,situation,none,My wife just started a new job.  I'm hoping that she does really well and we'll be able to have some fun.
hit:6860_conv:13721,utterance,speaker,My wife just quit her job to start her own private practice.
hit:6860_conv:13721,utterance,listener,That is awesome.  Is she a doctor?
hit:6860_conv:13721,utterance,speaker,"No she's a Therapist, but she is pursuing her Doctorate."
hit:6860_conv:13721,utterance,listener,How much longer does she have in school?
hit:11988_conv:23977,situation,none,I just started planting a new garden. I should start seeing something grow in a couples of weeks.
hit:11988_conv:23977,utterance,speaker,I started planting a new garden. I should see something growing soon.
hit:11988_conv:23977,utterance,listener,That is always a great feeling! I love gardening! What did you plant?
hit:11988_conv:23977,utterance,speaker,I planted some tomatoes and collard greens.
hit:11988_conv:23977,utterance,listener,Oh yum!! That should grow nicely this time of year. You should definitely can all the extra tomatoes you get this year. It will be great in winter soups and stews. :)
hit:5756_conv:11512,situation,none,I am confident Donald Trump will Make America Great Again.
hit:5756_conv:11512,utterance,speaker,I am confident Donald Trump will Make America Great Again.
hit:5756_conv:11512,utterance,listener,Really? Lot's of people seem to disagree with that
hit:5756_conv:11512,utterance,speaker,I am not one of them. The economy is doing great and unemployment is at an all time low.
hit:5756_conv:11512,utterance,listener,Good - I'm sure he will be good for the business side of things.
hit:1742_conv:3484,situation,none,I know the upcoming election is going to turn this country around.
hit:1742_conv:3484,utterance,speaker,I know this upcoming electionis going to change the state of our union.
hit:1742_conv:3484,utterance,listener,We will see. Don't worry so much.
hit:1742_conv:3484,utterance,speaker,I'm not worried. Im optimistic.
hit:1742_conv:3484,utterance,listener,Good for you. I like a positive attitude.
hit:1742_conv:3484,utterance,speaker,I wish more people were positive. Dont you?
hit:3475_conv:6951,situation,none,I am really praying that I get a promotion at work!  I need the extra money and my boss knows I want it badly!
hit:3475_conv:6951,utterance,speaker,I am really praying that I get a promotion at work! I need the extra money and my boss knows I want it badly!
hit:3475_conv:6951,utterance,listener,I hope you get it too!  Best of luck!  We all could use extra money in the pocket!
hit:3475_conv:6951,utterance,speaker,"Yeah, it is really important to me.  I am crossing my fingers!"
hit:3475_conv:6951,utterance,listener,When will you find out?
hit:4154_conv:8309,situation,none,I may be able to get a new car by the end of the week!
hit:4154_conv:8309,utterance,speaker,I may be able to get my new car by the end of the week!
hit:4154_conv:8309,utterance,listener,Awesome! What kind of car is it and what color?
hit:4154_conv:8309,utterance,speaker,I haven't decided on what I want just yet!
hit:4154_conv:8309,utterance,listener,"Oh, well if you can get it soon you might want to start researching :)"
hit:115_conv:230,situation,none,"I just applied for a promotion, and I should earn at least 10k more."
hit:115_conv:230,utterance,speaker,"I just applied for a promotion, and I should earn at least 10k more."
hit:115_conv:230,utterance,listener,That's awesome. Do you think you will get it?
hit:115_conv:230,utterance,speaker,I hope so! It will help finances a lot.
hit:115_conv:230,utterance,listener,"Yes, definitely. Do you plan on buying anything new?"
hit:3756_conv:7512,situation,none,I've been working out now for 2 months and I just started losing weight. I'm now hopeful that it's all worth it.
hit:3756_conv:7512,utterance,speaker,After 2 months of working out I'm finally losing weight and hopeful it's all worth it.
hit:3756_conv:7512,utterance,listener,"Wow,  we're you so fat before?"
hit:3756_conv:7512,utterance,speaker,"I was pretty overweight. About 5'6"" 180 pounds to start with."
hit:3756_conv:7512,utterance,listener,"that's huge.  U actually worked on yourself.  So,  how did you do it?"
hit:3756_conv:7512,utterance,speaker,"I joined a gym and work out 5 days a week. I also started eating healthy... and I wouldn't say ""huge""@"
hit:8620_conv:17241,situation,none,"My sister has been dating this guy for about 7 years and I wish she would drop him.  He just mooches off of her, she works and he sits at home and drinks."
hit:8620_conv:17241,utterance,speaker,My sister has been dating this guy for about 7 years and I wish she would drop him.
hit:8620_conv:17241,utterance,listener,"Oh no, it really sucks seeing someone you care about date someone who isn't good"
hit:8620_conv:17241,utterance,speaker,"Yeah, he's a bum!  He mooches off of her, she works and he sits home and drinks.1"
hit:8620_conv:17241,utterance,listener,"I bet if you say anything about it, you're the bad one too"
hit:5833_conv:11667,situation,none,My dog is having surgery on his leg.  I am confident he will recover.
hit:5833_conv:11667,utterance,speaker,My dog is having surgery on his leg.
hit:5833_conv:11667,utterance,listener,Oh poor dog! I hope he is okay!
hit:5833_conv:11667,utterance,speaker,I am confident he will recover.
hit:5833_conv:11667,utterance,listener,I am glad to hear that. I hate seeing animals suffer.
hit:8963_conv:17926,situation,none,I have been talking to this girl online that I like.  I am going to ask her on a date.  I think that she will say yes
hit:8963_conv:17926,utterance,speaker,I have been talking to this girl that I like for awhile now.  I think that I am finally going to ask her on a date
hit:8963_conv:17926,utterance,listener,Do it! She may say yes!
hit:8963_conv:17926,utterance,speaker,I think she will.  We have been having good conversations.  IM going to do it tonight!
hit:8963_conv:17926,utterance,listener,Good! The sooner the better!'
hit:9114_conv:18228,situation,none,I'm meeting my online girlfriend for the first time this weekend.
hit:9114_conv:18228,utterance,speaker,I'm meeting my online girlfriend for the first time this weekend
hit:9114_conv:18228,utterance,listener,"Wow, that's a huge step. Are you excited?"
hit:9114_conv:18228,utterance,speaker,I am very excited. I hope I don't goof up in front of her!
hit:9114_conv:18228,utterance,listener,I'm sure it'll be amazing
hit:1039_conv:2079,situation,none,"If my plans work out, Ill be moving to France in the winter."
hit:1039_conv:2079,utterance,speaker,"If my plans work out, I'll be moving to France in the winter."
hit:1039_conv:2079,utterance,listener,that is so cool! omg beautiful.. what part of france?
hit:1039_conv:2079,utterance,speaker,Paris.
hit:1039_conv:2079,utterance,listener,"beautiful, congrats!"
hit:759_conv:1519,situation,none,"I'm glad we finally got some dry weather today.  I need it to stay dry, sunny and breezy for the whole week!"
hit:759_conv:1519,utterance,speaker,"I want dry, breezy, and sunny weather the whole week dang it"
hit:759_conv:1519,utterance,listener,Where can you get that kind of weather.
hit:759_conv:1519,utterance,speaker,"45 min from where I live...South Padre Island, white sand gorgeous girls and cheap liquor"
hit:759_conv:1519,utterance,listener,You had me at cheap liquor
hit:9085_conv:18171,situation,none,I went on a few interviews this week. Im really wishing that I land one of these jobs.
hit:9085_conv:18171,utterance,speaker,I went on a few interviews this week. Im really wishing that I land one of these jobs.
hit:9085_conv:18171,utterance,listener,"Wow, that is really exciting. You must be anxious waiting for a response."
hit:9085_conv:18171,utterance,speaker,I am. I really think one of these will pan out.
hit:9085_conv:18171,utterance,listener,4
hit:6320_conv:12641,situation,none,My dog is getting neutered tomorrow.  I am confident he will be okay.
hit:6320_conv:12641,utterance,speaker,My dog is getting neutered tomorrow.
hit:6320_conv:12641,utterance,listener,That's a responsible decision on your part. Are you nervous about it?
hit:6320_conv:12641,utterance,speaker,"Somewhat, I am confident he will be okay."
hit:6320_conv:12641,utterance,listener,That's good. I am sure he will turn out happy and healthy!
hit:1665_conv:3330,situation,none,I pray every night North Korea doesn't bomb us.
hit:1665_conv:3330,utterance,speaker,I pray every night North Korea doesn't bomb us.
hit:1665_conv:3330,utterance,listener,I think they are just empty threats but you never know.
hit:1665_conv:3330,utterance,speaker,I hope your right.
hit:1665_conv:3330,utterance,listener,You and me both.
hit:1009_conv:2019,situation,none,I was hoping to get a new pet this year!
hit:1009_conv:2019,utterance,speaker,I was hoping to get a new pet this year!
hit:1009_conv:2019,utterance,listener,What were you thinking? Have you been thinking it over for a long time?
hit:1009_conv:2019,utterance,speaker,"No, we gave one of our bearded dragons away to a relative who is a teacher, however its too much for her and she wants to give him back"
hit:1009_conv:2019,utterance,listener,Was she keeping him in her classroom? I can see how that can be a lot of work.
hit:11898_conv:23796,situation,none,My daughter started high school this week.  I hope she finishes the year on the honor roll.
hit:11898_conv:23796,utterance,speaker,My daughter started high school this week. I am so proud!
hit:11898_conv:23796,utterance,listener,thats super cool
hit:11898_conv:23796,utterance,speaker,Thanks.  My only hope is that she can stay on the honor roll like she has for the past three years.
hit:11898_conv:23796,utterance,listener,thats impressive good luck to her
hit:6813_conv:13627,situation,none,I am looking forward to this weekend. I am hoping that GOOD positive things will happen. I don't feel so great so it would be nice if this weekend had good things in it :)
hit:6813_conv:13627,utterance,speaker,I am looking forward to this weekend in some ways. I am hoping that GOOD positive things will happen.
hit:6813_conv:13627,utterance,listener,What things are you looking forward to?
hit:6813_conv:13627,utterance,speaker,"Well nothing in particular, I am just hoping good things will happen versus anything bad! lol I don't feel so great so it would be nice if this weekend had good things in it :)"
hit:6813_conv:13627,utterance,listener,It sounds like your positivity will bring about something good
hit:6813_conv:13627,utterance,speaker,Well not always but it's better then being sad
hit:7151_conv:14302,situation,none,I have a job interview next week. I hope I get it
hit:7151_conv:14302,utterance,speaker,I have a job interview coming up
hit:7151_conv:14302,utterance,listener,Is it for a hourly wage job or salary?
hit:7151_conv:14302,utterance,speaker,A salary
hit:7151_conv:14302,utterance,listener,"Was it in a field that you wanted to be in, or just because you needed a job?"
hit:7151_conv:14302,utterance,speaker,Really just because I needed a job. I'd like to be retired (I'm 36)
hit:1841_conv:3683,situation,none,"The only thing I'm attached to these days is my unquenchable lust for success...I love it because it drives me, compelling me to act creatively without fear and I really pray I never lose it"
hit:1841_conv:3683,utterance,speaker,"I never want to lose my unquenchable lust for success...I love it because it drives me, compelling me to act creatively without fear and I never want to lose it"
hit:1841_conv:3683,utterance,listener,"you sound so motivated, that's really great! I believe in you"
hit:1841_conv:3683,utterance,speaker,Thanks I appreciate it...but really it should motivate you to believe in yourself
hit:1841_conv:3683,utterance,listener,It does motivate me too!
hit:9840_conv:19681,situation,none,My wife is getting checked at the hospital. We might be getting good news!
hit:9840_conv:19681,utterance,speaker,My wife is getting checked at the hospital. We might be getting good news!
hit:9840_conv:19681,utterance,listener,Oh that's awesome!   Congrats!!
hit:9840_conv:19681,utterance,speaker,Not yet. We don't know if it's going be a little one or she's just having weird stomach pangs lol.
hit:9840_conv:19681,utterance,listener,I hope it's a baby!!!! Good luck!
hit:7729_conv:15459,situation,none,I went to work the other day and was informed that I was a finalist for a promotion.  It made me feel good
hit:7729_conv:15459,utterance,speaker,I found out the other day that I am a finalist for a promotion at work.  It made me feel excited and good about the future
hit:7729_conv:15459,utterance,listener,"That is great. They noticed you because you are doing a good job,"
hit:7729_conv:15459,utterance,speaker,I sure think that is the case.   Feel very positive about my chances
hit:7729_conv:15459,utterance,listener,Good luck with that.
hit:7285_conv:14571,situation,none,i was hoping to have the day off
hit:7285_conv:14571,utterance,speaker,i was hoping to get the day off
hit:7285_conv:14571,utterance,listener,Why do you need a day off?
hit:7285_conv:14571,utterance,speaker,so i can go clubbing
hit:7285_conv:14571,utterance,listener,Nice. Some leisure time is always good.
hit:1156_conv:2313,situation,none,"I have spent 3 years in my current position, done all the necessary on job training and I am looking forward to being promoted"
hit:1156_conv:2313,utterance,speaker,"I passed all my professional exams and got the company it's biggest clients, don't you think I deserve promotion?"
hit:1156_conv:2313,utterance,listener,I think so! That sounds like you worked so very hard for the company!
hit:1156_conv:2313,utterance,speaker,Yes but my immediate boss don't see things the way I do :(
hit:1156_conv:2313,utterance,listener,Have you tried to talk to him?
hit:3515_conv:7030,situation,none,"I cannot wait for the new super smash bros for the nintendo switch, I hope it is really good!"
hit:3515_conv:7030,utterance,speaker,"I cannot wait for the new super smash bros for the nintendo switch, I hope it is really good!"
hit:3515_conv:7030,utterance,listener,"I hear great reviews, people who have played it are raving about it"
hit:3515_conv:7030,utterance,speaker,"I have heard that too, I just wanna get my hands on it"
hit:3515_conv:7030,utterance,listener,I wish you get it as soon as possible buddy
hit:8808_conv:17617,situation,none,I'm feeling positive about the newborn we have here and that he will make it! He seems to be growing everyday and is very chunky and nursing well.
hit:8808_conv:17617,utterance,speaker,I'm feeling positive about the newborn we have here and that he will make it!
hit:8808_conv:17617,utterance,listener,Congratulations! I'm sure everything will be fine!
hit:8808_conv:17617,utterance,speaker,I hope so. I have had enough death this past year. He seems to be growing everyday and is very chunky and nursing well.
hit:8808_conv:17617,utterance,listener,"I'm sorry to hear that, I think you have the right positive attitude though."
hit:3524_conv:7048,situation,none,i was hoping to win the lottery last week
hit:3524_conv:7048,utterance,speaker,i was hoping to win the lottery last week
hit:3524_conv:7048,utterance,listener,"That would have been nice, gotta play to win as my grandma always said"
hit:3524_conv:7048,utterance,speaker,thats right!
hit:3524_conv:7048,utterance,listener,Do you play often?
hit:1088_conv:2176,situation,none,I pray I pass the bar exam next week.
hit:1088_conv:2176,utterance,speaker,I pray I pass the bar exam.
hit:1088_conv:2176,utterance,listener,I remember when my aunt was studying for that.  Did you already take it?
hit:1088_conv:2176,utterance,speaker,No I take it next week.
hit:1088_conv:2176,utterance,listener,Oh my!  I wonder if things have changed since 15 years ago.   How is the studying going?
hit:12339_conv:24678,situation,none,I applied to university and felt I had a great chance. It was my dream school.
hit:12339_conv:24678,utterance,speaker,Feeling good about this application.
hit:12339_conv:24678,utterance,listener,Oh yeah?  You applying to a new job?
hit:12339_conv:24678,utterance,speaker,Nope applied to my dream school actually.
hit:12339_conv:24678,utterance,listener,Oh how cool!  Well good luck my friend!!! What do you want to study?
hit:103_conv:207,situation,none,I am hopeful I win the lottery.
hit:103_conv:207,utterance,speaker,I hope I win the lottery this week.
hit:103_conv:207,utterance,listener,I think it's my turn to win the lottery
hit:103_conv:207,utterance,speaker,Maybe we can split it if we win.
hit:103_conv:207,utterance,listener,"Sure, That's sounds like a real plan. lol"
hit:6545_conv:13090,situation,none,I'm planning on going out to a party this evening. I want to meet a new girlfriend and think maye there'll be someone there.
hit:6545_conv:13090,utterance,speaker,I'm planning on going out to a party this evening. I want to meet a new girlfriend and think there might be a good girl there.
hit:6545_conv:13090,utterance,listener,I bet your chances are high. Party at a friends or family?
hit:6545_conv:13090,utterance,speaker,It's a friend's party.
hit:6545_conv:13090,utterance,listener,cool well i hope you get what you want
hit:3061_conv:6122,situation,none,A turtle that came to my friend's yard 2 days ago is now missing.
hit:3061_conv:6122,utterance,speaker,A turtle that came to my friend's yard 2 days ago is now missing.
hit:3061_conv:6122,utterance,listener,"Oh, cool!  What kind of turtle was it?"
hit:3061_conv:6122,utterance,speaker,No idea but it looks pretty fat.
hit:3061_conv:6122,utterance,listener,It sounds like it may have been a box turtle.  They are good as pets!
hit:9351_conv:18702,situation,none,I pray that America will be great again.
hit:9351_conv:18702,utterance,speaker,I pray that America will be great again.
hit:9351_conv:18702,utterance,listener,why do you say that? are you worried about the current state of affairs?
hit:9351_conv:18702,utterance,speaker,"Yes, and I am worried Trump won't win reelection."
hit:9351_conv:18702,utterance,listener,He may not.  He has certainly made a few enemies.
hit:6200_conv:12400,situation,none,I'm going to ask this girl I've been talking online with for a while out on a date.
hit:6200_conv:12400,utterance,speaker,I'm going to ask this girl I've been talking online with for a while out on a date.
hit:6200_conv:12400,utterance,listener,"that is awesome good for you, how long have you been talking"
hit:6200_conv:12400,utterance,speaker,About 6 months now.
hit:6200_conv:12400,utterance,listener,well i hope everything goes very well for you
hit:10132_conv:20265,situation,none,"Even when it has been a rough year, I am now feeling that things are beginning to go my way and that the future will be much better."
hit:10132_conv:20265,utterance,speaker,"Even when it has been a rough year, I am now feeling that things are beginning to go my way and I can expect good thing for the future."
hit:10132_conv:20265,utterance,listener,Awesome! Anything exciting on the horizon to treat yourself?
hit:10132_conv:20265,utterance,speaker,"Sure, there are a few things..."
hit:10132_conv:20265,utterance,listener,What's the one you are most excited about?
hit:10132_conv:20265,utterance,speaker,That one I can't tell...
hit:3019_conv:6038,situation,none,My new foster dog finally run around last night. She has been very abused and starved but is so young. I didn't know how long it would take her to get better or if she would recover quickly from her abuse. A week in- and loads of progress!
hit:3019_conv:6038,utterance,speaker,My new foster dog finally run around last night. She has been very abused and starved but is so young.
hit:3019_conv:6038,utterance,listener,"Aww, that is so sad to hear. I'm glad that she has a good home now, though!"
hit:3019_conv:6038,utterance,speaker,Thanks! I didn't know how long it would take her to get better or if she would recover quickly from her abuse. A week in- and loads of progress!
hit:3019_conv:6038,utterance,listener,That's amazing! I wish more people were willing to do what you're doing to help out our furry friends!
hit:5862_conv:11724,situation,none,I lost an earring at work..... Im hoping I find it
hit:5862_conv:11724,utterance,speaker,I lost an earring at work..... Im hoping I find it
hit:5862_conv:11724,utterance,listener,was it an expensive one?
