Dialog_ID,Type,Actor,Text
hit:10394_conv:20789,utterance,listener,Good. You were probably not the only one who felt that way about the jewelry
hit:4264_conv:8528,situation,none,I got very upset when France won the world cup. Croatia should have won!
hit:4264_conv:8528,utterance,speaker,Have you seen fifa world cup final?
hit:4264_conv:8528,utterance,listener,No I haven't
hit:4264_conv:8528,utterance,speaker,I got very upset When France won. Croatia should have won.
hit:4264_conv:8528,utterance,listener,I hate it when my team loses too. All that time invested for a loss is disappointing.
hit:8739_conv:17479,situation,none,I expected a hike in my package. But I didn't get it. It makes me sad.
hit:8739_conv:17479,utterance,speaker,I expected a hike in my package.
hit:8739_conv:17479,utterance,listener,"A hike in your package? I'm sorry, I don't follow. As in how long it would take to get there to you?"
hit:8739_conv:17479,utterance,speaker,"Sorry , I mean my salary. But I didn't get it this time."
hit:8739_conv:17479,utterance,listener,"Ohh.. I see! I'm sorry to hear that. I've never had the personal experience of having to do so, but sometimes people really have to argue and advocate for themselves to get the things they feel they've earned and deserved, like a salary raise. I hope in the future you can do that so that you can feel like you're getting what you've earned."
hit:10205_conv:20410,situation,none,My friend moved away to Brazil. I was really hoping she'd stay here.
hit:10205_conv:20410,utterance,speaker,I'm so bummed! My best friend is moving away to Brazil.
hit:10205_conv:20410,utterance,listener,Wow Brazil? Isn't there a lot of crime there?
hit:10205_conv:20410,utterance,speaker,I don't know... I hope not for her sake. I was really hoping she'd stay here but I'm also really excited for her.
hit:10205_conv:20410,utterance,listener,"What is she going to do there, sounds kind of dangerous."
hit:10205_conv:20410,utterance,speaker,She is starting a missionary school!
hit:8533_conv:17066,situation,none,I missed the sale on wool socks. They are pretty pricey.
hit:8533_conv:17066,utterance,speaker,I missed the sale on wool socks. They are pretty pricey.
hit:8533_conv:17066,utterance,listener,Are those the 20 dollar socks why are they so expensive?
hit:8533_conv:17066,utterance,speaker,"I have no idea. My feet get real cold, and I heard they're supposed to help."
hit:8533_conv:17066,utterance,listener,I'll take the regular socks and just double them lol must be some magical socks.
hit:2907_conv:5814,situation,none,My friend never got back to me about our vacation plans. I wonder if he doesn't really want to go after all?
hit:2907_conv:5814,utterance,speaker,My friend never got back to me about our vacation plans
hit:2907_conv:5814,utterance,listener,oh. was it cancelled?
hit:2907_conv:5814,utterance,speaker,"No, he just hasn't helped make plans yet and I thought he really wanted to go. I guess he doesn't anymore"
hit:2907_conv:5814,utterance,listener,Just ask him. Or you can make the plans
hit:294_conv:588,situation,none,When my father didn't show up for my Soccer game i wasn't happy with him. He rather of sat in a SEARs and watch TV where he forgot he had to get to my game.
hit:294_conv:588,utterance,speaker,So my father has done some dumb things. He missed a soccer game once and i was just not happy with him.
hit:294_conv:588,utterance,listener,Sorry to hear that.  Do you play soccer
hit:294_conv:588,utterance,speaker,"Not anymore, I play Hockey more which he would show up to those games."
hit:294_conv:588,utterance,listener,Oh cool.  Maybe he was more of a hockey fan
hit:294_conv:588,utterance,speaker,He is honestly
hit:294_conv:588,utterance,listener,How long have you been playing
hit:7066_conv:14132,situation,none,I expected a good hike for this year. but i was let down by my manager
hit:7066_conv:14132,utterance,speaker,"I expected a good hike this year, but i didnt get it"
hit:7066_conv:14132,utterance,listener,"Awe shucks, what stopped you?"
hit:7066_conv:14132,utterance,speaker,"my manager, he let me down!! feeling down and out"
hit:7066_conv:14132,utterance,listener,Well I do hope you get to have your hike soon! I'm sure if you keep putting in the work it will pay off eventually.
hit:2654_conv:5309,situation,none,I caught my wife red handed cheating on me I feel so bad
hit:2654_conv:5309,utterance,speaker,I caught my wife red handed cheating on me I feel so bad
hit:2654_conv:5309,utterance,listener,Oh that's got to be very tough! I'm sorry to hear that. How did you respond?
hit:2654_conv:5309,utterance,speaker,I couldn't move my body. I fainted because she had introduced the guy to me as her cousin
hit:2654_conv:5309,utterance,listener,That would be pretty shocking overall! I hope you're able to move on from this somehow.
hit:11763_conv:23527,situation,none,I'm very disappointed in the pizza I ordered.  It was pretty much burnt with no toppings!
hit:11763_conv:23527,utterance,speaker,I'm very disappointed in the pizza I ordered. It was pretty much burnt with no toppings!
hit:11763_conv:23527,utterance,listener,That's awful. Are you going to complain to the restaurant?
hit:11763_conv:23527,utterance,speaker,"Yeah, I already did, they gave me credit but overall its a very disappointing supper!"
hit:11763_conv:23527,utterance,listener,What kind of toppings did you order?
hit:11763_conv:23527,utterance,speaker,Pepperoni and sausage.
hit:4440_conv:8880,situation,none,My dog pooped on my prized family heirloom. I was so sad.
hit:4440_conv:8880,utterance,speaker,My dog took a fat ole dookey on my prized family heirloom.
hit:4440_conv:8880,utterance,listener,uh oh.  Did you put him in the corner?
hit:4440_conv:8880,utterance,speaker,Nope. I put him six feet under. That heirloom was worth over 10 million dollars. Never been so disappointed in him in my life.
hit:4440_conv:8880,utterance,listener,do you regret that?
hit:11446_conv:22892,situation,none,I applied for a promotion at my job but didnt receive it.
hit:11446_conv:22892,utterance,speaker,"I applied for a promotion at my job but didnt receive it.""."
hit:11446_conv:22892,utterance,listener,Its always disappointing to not achieve something you were hoping for but it could also mean that a better position is in store for you.
hit:11446_conv:22892,utterance,speaker,Yes I agree and I am keeping my fingers crossed.
hit:11446_conv:22892,utterance,listener,"I am sure with that attitude that you will move up the ladder very soon, much luck."
hit:6208_conv:12416,situation,none,"My girlfriend said no, when I asked her to marry me."
hit:6208_conv:12416,utterance,speaker,"My girlfriend said no, when I asked her to marry me."
hit:6208_conv:12416,utterance,listener,That is terrible. Did she say why?
hit:6208_conv:12416,utterance,speaker,She said she's just not ready.
hit:6208_conv:12416,utterance,listener,Are you still with her?
hit:11118_conv:22236,situation,none,I am frustrated when I try to get online but my wifi is not working or it works so slow that I can not open any video.
hit:11118_conv:22236,utterance,speaker,I am frustrated when my wifi is not working properly
hit:11118_conv:22236,utterance,listener,"Dang, i can relate. Have you researched other wifi providers?"
hit:11118_conv:22236,utterance,speaker,"yeah, but they are more expensives. Sometimes it takes forever to load a video"
hit:11118_conv:22236,utterance,listener,I understand that. its crazy how our tax money paid for them to improve that and they never did.
hit:6138_conv:12277,situation,none,Sad that people have to make others days crappy. Why can't there just be peace?
hit:6138_conv:12277,utterance,speaker,I'm sad that people have to make others days crappy.
hit:6138_conv:12277,utterance,listener,Do you have an example?
hit:6138_conv:12277,utterance,speaker,When you're having a decent day finally and someone you know see's that and has to be mean to you.
hit:6138_conv:12277,utterance,listener,"That is never fun, I always return the favor"
hit:6138_conv:12277,utterance,speaker,Lol- Oh man..That would be nice but then I just feel worse. I just want peace
hit:10348_conv:20696,situation,none,I tried a new slushie flavor tonight. It sounded very good but it wasn't. Such a letdown.
hit:10348_conv:20696,utterance,speaker,I tried a new slushie flavor tonight. It sounded very good but it wasn't. Such a letdown.
hit:10348_conv:20696,utterance,listener,"Oh,dont take it so hard,its always like that,so sorry about that"
hit:10348_conv:20696,utterance,speaker,Sometimes things just don't work out.
hit:10348_conv:20696,utterance,listener,It will work out if you believe
hit:3704_conv:7408,situation,none,I had booked a trip to Paris for me and my spouse but she fell and broke her leg about 6 weeks before we were supposed to go. We had to postpone for 6 months.
hit:3704_conv:7408,utterance,speaker,I had booked a trip to Paris for me and my spouse but she fell and broke her leg about 6 weeks before we were supposed to go. We had to postpone for 6 months.
hit:3704_conv:7408,utterance,listener,Did you guys get to go? Is the leg all fixed now?
hit:3704_conv:7408,utterance,speaker,We did go. It was for my 40th birthday a few years ago.
hit:3704_conv:7408,utterance,listener,Are you planning a new trip for your upcoming birthday?
hit:3704_conv:7408,utterance,speaker,"Well, I went to Ireland in July, so I think I should stay home and save some money! Do you like to travel?"
hit:4844_conv:9689,situation,none,I found out that the vacation I planned for had to be cancelled. My friend got sick and is not able to go with me.
hit:4844_conv:9689,utterance,speaker,I found out that I had to cancel my vacation.  I am pretty bummed.
hit:4844_conv:9689,utterance,listener,"that is awful, hopefully you can plan another one soon"
hit:4844_conv:9689,utterance,speaker,"I hope so.  My friend had to back out at the last minute, so my plans had to change."
hit:4844_conv:9689,utterance,listener,"im sorry, thats the worst"
hit:7501_conv:15002,situation,none,My pet dog died soul. It feels like i lost my soul
hit:7501_conv:15002,utterance,speaker,My dog died lost week. I am inconsolable now
hit:7501_conv:15002,utterance,listener,"That is spo terrible, my dpg died when I was really young, and just have never really had a dog since,"
hit:7501_conv:15002,utterance,speaker,I think i won't be able to able get over him. I feel like already lost my soul
hit:7501_conv:15002,utterance,listener,"Thats how I felt I cried for days, it still doesnt seem real."
hit:5118_conv:10237,situation,none,it was disappointing when i didnt get the job i applied for
hit:5118_conv:10237,utterance,speaker,it was disappointing when i didnt get the job i applied for
hit:5118_conv:10237,utterance,listener,"Oh I am sorry to hear that, but I am sure there might be an even better one out there for you."
hit:5118_conv:10237,utterance,speaker,yea im sure.. was kinda hoping it was my time
hit:5118_conv:10237,utterance,listener,"It's a tough, going through the job market in general. Persistence is the key. You'll get one."
hit:7884_conv:15768,situation,none,I recently bought myself a new jacket I wanted for a while only to get it in person and not like it.
hit:7884_conv:15768,utterance,speaker,I bought a jacket the other day which I wanted for ages only to get it and not like it in person
hit:7884_conv:15768,utterance,listener,OH no! Can you return it?
hit:7884_conv:15768,utterance,speaker,Luckily I can but it's just a bit dissapointing
hit:7884_conv:15768,utterance,listener,"Yeah , sometimes stuff looks way better on the model."
hit:9963_conv:19927,situation,none,I had been told at work i w as likely to get a promotion in the next few weeks. It has been almost two months now and I am not happy
hit:9963_conv:19927,utterance,speaker,a while back my manager had told me i would most likely get a promotion within the next few weeks.
hit:9963_conv:19927,utterance,listener,That's great news! You must be excited!
hit:9963_conv:19927,utterance,speaker,"well i was, hahaha its been at least a month now, and it seems like she has been avoiding me!"
hit:9963_conv:19927,utterance,listener,Oh gosh. Wonder why she won't be upfront about it.
hit:12190_conv:24380,situation,none,I recently found out my grandfather has cancer. I was so sad to hear the news. He is a great guy and doesn't deserve it.
hit:12190_conv:24380,utterance,speaker,I recently got the news that my grandfather has cancer. I was so had to hear that because he is a great guy and doesn't deserve it.
hit:12190_conv:24380,utterance,listener,I am so sorry to hear that. That kind of news is always hard to receive.
hit:12190_conv:24380,utterance,speaker,"Yeah, I just hope it doesn't spread. Perhaps he can still lead a normal life."
hit:12190_conv:24380,utterance,listener,They have all kinds of treatments for cancer now. He should have a fighting chance.
hit:2976_conv:5953,situation,none,My son has always been really good in school. Last semester was different. He failed 2 classes!
hit:2976_conv:5953,utterance,speaker,My son always used to be a really good student.
hit:2976_conv:5953,utterance,listener,What happened?
hit:2976_conv:5953,utterance,speaker,He is more worried about having a social life it seems. He failed 2 classes last semester.
hit:2976_conv:5953,utterance,listener,Sometimes when kids are young they don't get the importance of school
hit:11381_conv:22762,situation,none,"My best friend from childhood came into town last week.  We were supposed to get together for dinner one night, but she bailed at the last minute."
hit:11381_conv:22762,utterance,speaker,My best friend from childhood came into town last week and we made dinner plans.
hit:11381_conv:22762,utterance,listener,"Oh, that sounds like fun! Has it been a long time since you have seen him?"
hit:11381_conv:22762,utterance,speaker,We haven't seen each other in years.  Unfortunately he bailed at the last minute.
hit:11381_conv:22762,utterance,listener,Oh that sucks! He doesn't sound like such a good friend I guess.
hit:4278_conv:8557,situation,none,My friend recommended me a restaurant. I went with my wife to try it. The food was terrible.
hit:4278_conv:8557,utterance,speaker,My friend recommended me a restaurant. I went with my wife to try it. The food was terrible.
hit:4278_conv:8557,utterance,listener,Maybe you should go by yourself. Normally wifes stay at home and clean.
hit:4278_conv:8557,utterance,speaker,I was expecting better from this restaurant.
hit:4278_conv:8557,utterance,listener,Maybe if you go somewhere else without the girl.
hit:11306_conv:22613,situation,none,I was not happy about the Dallas Cowboys 2017 season.  I was hopeful they would have a storybook season. But non football related situations stopped this from happening.
hit:11306_conv:22613,utterance,speaker,I'm a huge football fan but wasn't happy about last season.
hit:11306_conv:22613,utterance,listener,Did your team not do so good? I know mine sure didn't.
hit:11306_conv:22613,utterance,speaker,That's the reason I was mad about the season. Who is your favorite team?
hit:11306_conv:22613,utterance,listener,I like Chicago. How bout you?
hit:11306_conv:22613,utterance,speaker,Dallas
hit:11306_conv:22613,utterance,listener,"Nice, I like them too."
hit:11306_conv:22613,utterance,speaker,I like Chicago too.
hit:6985_conv:13970,situation,none,I had a tire blow out on my a few weeks ago on my way to work. I got reprimanded for being late.
hit:6985_conv:13970,utterance,speaker,I got yelled at by my boss last week for being late even though it was because my tire blew out on my way to work.
hit:6985_conv:13970,utterance,listener,bosses can be such aholes!
hit:6985_conv:13970,utterance,speaker,I mean I have no issues when I screw up.....a mistake is made that I was in control of but this is completely different.
hit:6985_conv:13970,utterance,listener,yep if it deserves to be yelled at thats one thing
hit:6985_conv:13970,utterance,speaker,"Exactly........have some empathy for me Pat., what? You've never had car troubles before. I grinds my gears."
hit:4618_conv:9237,situation,none,I'm not able to go to Disney World.
hit:4618_conv:9237,utterance,speaker,I'm not able to go to Disney World and I was really looking forward to going.
hit:4618_conv:9237,utterance,listener,Oh I am sorry to hear that... do you have plans on trying again?
hit:4618_conv:9237,utterance,speaker,"I do but not for a long time, it's so expensive!"
hit:4618_conv:9237,utterance,listener,"Yes unfortunately it is... Last time I went, it rained most of the day"
hit:1387_conv:2775,situation,none,not getting the importance that i deserve
hit:1387_conv:2775,utterance,speaker,it s every ones right to get notified.. is it not right
hit:1387_conv:2775,utterance,listener,Notified of what?
hit:1387_conv:2775,utterance,speaker,about the who actually need it ...like admiration..?
hit:1387_conv:2775,utterance,listener,"Ah, that makes sense"
hit:1387_conv:2775,utterance,speaker,have you ever felt so..
hit:11425_conv:22850,situation,none,I found out I did not get the promotion at work today. im really bummed about it
hit:11425_conv:22850,utterance,speaker,They promoted Sally at my job. Im happy for her but bummed i did not get it
hit:11425_conv:22850,utterance,listener,That is sad. Were you in the running for the job?
hit:11425_conv:22850,utterance,speaker,Well she has two more years there so i think that is why they picked her
hit:11425_conv:22850,utterance,listener,"Oh. Well that makes sense,I supposed. Still sad."
hit:1184_conv:2368,situation,none,I was upset when my friend skipped my mothers funeral. He lied about it too
hit:1184_conv:2368,utterance,speaker,I was mad when my friend skipped my moms funeral. It was just a sad time
hit:1184_conv:2368,utterance,listener,Wow what did they say about skipping it?
hit:1184_conv:2368,utterance,speaker,"He said he was sick, but that was not true"
hit:1184_conv:2368,utterance,listener,probably won't forgive him for a long time.
hit:3797_conv:7595,situation,none,"I thought I won a lot of money in a lottery, but I was just reading the ticket wrong."
hit:3797_conv:7595,utterance,speaker,"I thought I won a lot of money in a lottery, but I was just reading the ticket wrong."
hit:3797_conv:7595,utterance,listener,"Ouch, that is a bit of a false alarm/bummer."
hit:3797_conv:7595,utterance,speaker,Yeah it definitely ruined the rest of my day.
hit:3797_conv:7595,utterance,listener,Well you can only keep going and keep playing. Someday it could be the real winning ticket.
hit:4473_conv:8946,situation,none,My cat vomited on my shoes the other day
hit:4473_conv:8946,utterance,speaker,My cat vomited on my shoes the other day and i had to clean it
hit:4473_conv:8946,utterance,listener,ewww. was it really gross?
hit:4473_conv:8946,utterance,speaker,"yea i was so annoyed he did that, i thought he knew better"
hit:4473_conv:8946,utterance,listener,Maybe he had some bad food
hit:9231_conv:18463,situation,none,my friend get back with her ex-boyfriend its really sad
hit:9231_conv:18463,utterance,speaker,I just found out my friend took her ex boyfriend back
hit:9231_conv:18463,utterance,listener,You must be happy for her!!
hit:9231_conv:18463,utterance,speaker,not at all hes a terrible person
hit:9231_conv:18463,utterance,listener,ah that sucks!! but you can't help it. It's your friend's decision
hit:9231_conv:18463,utterance,speaker,I know thats what makes it so bad
hit:5150_conv:10301,situation,none,"When I didn't get the promotion that I had worked hard for, I felt this way."
hit:5150_conv:10301,utterance,speaker,I didn't get the promotion I worked so hard for.
hit:5150_conv:10301,utterance,listener,That sucks. Are you going to tell your boss?
hit:5150_conv:10301,utterance,speaker,She was the one that made the decision. I will have to work harder next time.
hit:5150_conv:10301,utterance,listener,Well that's a good attitude
hit:3195_conv:6391,situation,none,"There was supposed to be a party this weekend, but it got cancelled."
hit:3195_conv:6391,utterance,speaker,"There was supposed to be a party this weekend, but it got cancelled."
hit:3195_conv:6391,utterance,listener,"Oh well, there is always next weekend"
hit:3195_conv:6391,utterance,speaker,Yep. You're definitely right!
hit:3195_conv:6391,utterance,listener,I am sure you will find something
hit:8932_conv:17864,situation,none,I was so sad when I heard my favorite TV show was canceled. I don't have anything to watch now. I hate when they do that.
hit:8932_conv:17864,utterance,speaker,I was upset when my favorite TV show was canceled. Now I don't have anything to watch.
hit:8932_conv:17864,utterance,listener,Well thats disappointing. Maybe you can find a show similar to it to watch.
hit:8932_conv:17864,utterance,speaker,I will look but I hate it when they cancel good shows. It seems to happen too often.
hit:8932_conv:17864,utterance,listener,I know what you mean. It seems they keep the crap shows going for years and the good ones get cancelled.
hit:3870_conv:7740,situation,none,I applied for a job that would allow me to work at home because I suffer from Lupus. I didn't end up getting it so its a bummer.
hit:3870_conv:7740,utterance,speaker,I applied for a job that would allow me to work at home because I suffer from Lupus. I didn't end up getting it so its a bummer.
hit:3870_conv:7740,utterance,listener,That too bad. They are other work from home opportunities though.
hit:3870_conv:7740,utterance,speaker,"I've been hunting and have gotten a lot of different ideas from people I asked but either there was nothing in my area or I needed a different qualification.  Its disheartening, but I'll keep searching."
hit:3870_conv:7740,utterance,listener,You will find something. Just don't give up
hit:47_conv:94,situation,none,I was disappointed by my manager when he told that I will probably get my promotion next year (not this year)
hit:47_conv:94,utterance,speaker,I was disappointed by my manager when he told that I will probably get my promotion next year (not this year)
hit:47_conv:94,utterance,listener,Ugh.. that seems like forever away.. can you try to get it sooner?
hit:47_conv:94,utterance,speaker,"No, I tried everything. It is like betrayed me."
hit:47_conv:94,utterance,listener,Maybe consider looking for a new job in the meantime? Never hurts to stay ahead..
hit:2478_conv:4957,situation,none,MY sister got fired and just refuses to look for a job.
hit:2478_conv:4957,utterance,speaker,MY sister was recently fired.
hit:2478_conv:4957,utterance,listener,Oh no! I'm sorry to hear that
hit:2478_conv:4957,utterance,speaker,What's worse is she refuses to look for work now
hit:2478_conv:4957,utterance,listener,That's not good. Why is she refusing?
hit:2478_conv:4957,utterance,speaker,Just being lazy I guess. Im not going to support her.
hit:6136_conv:12273,situation,none,I was a little down over the weekend. A girl canceled our date
hit:6136_conv:12273,utterance,speaker,I was a little down over the weekend. A girl canceled our date
hit:6136_conv:12273,utterance,listener,"Never a good thing, did she have a good reason or ask to reschedule?"
hit:6136_conv:12273,utterance,speaker,"No, not reallt"
hit:6136_conv:12273,utterance,listener,"That's not fun, but maybe it was for the best."
hit:3018_conv:6037,situation,none,Just found out my friend failed an important exam because he was out partying the night before and didn't get much sleep.
hit:3018_conv:6037,utterance,speaker,A friend of mine spent all night partying instead of staying home to study. He ended up failing an important exam!
hit:3018_conv:6037,utterance,listener,That is no good.  I bet he regrets it!
hit:3018_conv:6037,utterance,speaker,I sure hope so! I warned him about going out drinking too often. Maybe this will teach him.
hit:3018_conv:6037,utterance,listener,I hope so that is frustrating.
hit:9397_conv:18795,situation,none,I did not get to go to out with my friends last night. I was too busy so I had to stay home instead
hit:9397_conv:18795,utterance,speaker,I did not get to go to out with my friends last night
hit:9397_conv:18795,utterance,listener,Why didn't you ?
hit:9397_conv:18795,utterance,speaker,I was too busy so I had to stay home instead
hit:9397_conv:18795,utterance,listener,Did they get mad at you?
hit:3304_conv:6608,situation,none,I got demoted at work last week.  I feel really upset about the situation.
hit:3304_conv:6608,utterance,speaker,I got demoted at work this past week.
hit:3304_conv:6608,utterance,listener,What did you do?
hit:3304_conv:6608,utterance,speaker,I didn't do anything wrong. I am so upset it happened.
hit:3304_conv:6608,utterance,listener,You should sue them.
hit:8429_conv:16858,situation,none,I might not make a trip at the end of the month. It makes me feel pretty bad
hit:8429_conv:16858,utterance,speaker,I might not be able to make a trip at the end of the month. It makes me feel pretty bad
hit:8429_conv:16858,utterance,listener,I'm sorry to hear that! What's stopping you from taking the trip?
hit:8429_conv:16858,utterance,speaker,I might have to work
hit:8429_conv:16858,utterance,listener,"Well, hopefully you can make arrangements to take the trip another time. It's hard to find a new job!"
hit:1894_conv:3789,situation,none,"i did not get the house i wanted, someone outbid me"
hit:1894_conv:3789,utterance,speaker,someone outbid me on the house i wanted
hit:1894_conv:3789,utterance,listener,By how much?
hit:1894_conv:3789,utterance,speaker,"4500, it was not worth the extra for me"
hit:1894_conv:3789,utterance,listener,"I get that, that is a lot of money"
hit:1219_conv:2438,situation,none,I tried baking a pepperoni cheesecake last night. It tasted awful.
hit:1219_conv:2438,utterance,speaker,"So, last night I thought I was Martha Stewart and tried out a new recipe I crafted - pepperoni cheesecake"
hit:1219_conv:2438,utterance,listener,A+ for creativity.
hit:1219_conv:2438,utterance,speaker,"Oh, believe me, I thought so as well. Turns out, pepperoni was never meant for cheesecake. I promptly threw it in the trash with disappointment."
hit:1219_conv:2438,utterance,listener,"Never ventured, nothing gained and all."
hit:2478_conv:4956,situation,none,I was supposed to go to my son's graduation from AIT. My parents said I could ride with them. But I couldn't bring my service dog
hit:2478_conv:4956,utterance,speaker,I was going to go to my son's AIT graduation with my parents. And then they said I could go but I couldn't take my service dog.
hit:2478_conv:4956,utterance,listener,That's not fair
hit:2478_conv:4956,utterance,speaker,Not at all. They don't believe I have the disabilities nor do I need a service dog
hit:2478_conv:4956,utterance,listener,That's not their choice though.
hit:2478_conv:4956,utterance,speaker,It's not my choice either. I love my service dog but honestly I wish I had him as a pet and didn't need him as a service dog
hit:6193_conv:12386,situation,none,Got pizza and the toppings were really sparse.
hit:6193_conv:12386,utterance,speaker,Got pizza and the toppings were really sparse.
hit:6193_conv:12386,utterance,listener,Oh that can be so aggravating!
hit:6193_conv:12386,utterance,speaker,"Yea, I mean, I would rather pay more than get skimpy toppings like that."
hit:6193_conv:12386,utterance,listener,"I feel the same, I have high standards for my food and what I pay for"
hit:4711_conv:9423,situation,none,"I interviewed for a new job but, didnt get an offer."
hit:4711_conv:9423,utterance,speaker,"I interviewed for a new job but, didnt get an offer."
hit:4711_conv:9423,utterance,listener,Are you sure you didn't get an offer but they are running behind?
hit:4711_conv:9423,utterance,speaker,Its been about a month
