Dialog_ID,Type,Actor,Text
hit:4628_conv:9256,utterance,speaker,I was getting ready for a big presentation at work the other day.
hit:4628_conv:9256,utterance,listener,How did it go
hit:4628_conv:9256,utterance,speaker,It ended up going really well but I was really nervous about it beforehand.
hit:4628_conv:9256,utterance,listener,I am happy for you
hit:9551_conv:19103,situation,none,I took the train to work the other day and it so crowded. I was feeling really claustrophobic.
hit:9551_conv:19103,utterance,speaker,I took the train to work the other day and it was so crowded. I was feeling really claustrophobic.
hit:9551_conv:19103,utterance,listener,I would have been too! Do you always take it to work?
hit:9551_conv:19103,utterance,speaker,Not at that time. Its just that being around a lot of people makes me feel uneasy.
hit:9551_conv:19103,utterance,listener,i get it me too i like my own personal space.
hit:2037_conv:4075,situation,none,I am feeling fear these days.
hit:2037_conv:4075,utterance,speaker,I am feeling an intense fear these days.
hit:2037_conv:4075,utterance,listener,first way to overcome it is to figure out the reason for the fear
hit:2037_conv:4075,utterance,speaker,I know the reason. I found a mole on my back and I am afraid it's cancer
hit:2037_conv:4075,utterance,listener,I think you have to go for a check up first before you can conclude. It might be a harmless mole
hit:1039_conv:2078,situation,none,ready for my house to sell
hit:1039_conv:2078,utterance,speaker,I am so impatient for tuesday.
hit:1039_conv:2078,utterance,listener,What happens Tuesday?
hit:1039_conv:2078,utterance,speaker,My house might be sold!
hit:1039_conv:2078,utterance,listener,"Nice, how much will you get?"
hit:5939_conv:11878,situation,none,I was startled the other day by a snake.
hit:5939_conv:11878,utterance,speaker,I walked up on a snake in my back yard a few days ago.
hit:5939_conv:11878,utterance,listener,Woow. That is terrifying. Are you alright? Do you live in some rural areas?
hit:5939_conv:11878,utterance,speaker,"Yes, I'm fine. I do live in the country. I killed it."
hit:5939_conv:11878,utterance,listener,"Thankfully. Hearing your story, i am terrified now to even walk in my back yard anymore"
hit:7612_conv:15224,situation,none,Cinemas freak me out. They're to dark and quiet.
hit:7612_conv:15224,utterance,speaker,I always feel anxious whenever  go to the movies.
hit:7612_conv:15224,utterance,listener,Is it because of the shootings?
hit:7612_conv:15224,utterance,speaker,No - it's because it's dark and quiet. I always worry whether I'm breathing too loud and then start holding my breath
hit:7612_conv:15224,utterance,listener,is it bevcause yo udon't want to bother the other people?
hit:7612_conv:15224,utterance,speaker,Exactly. That's why.
hit:5172_conv:10344,situation,none,The site I have a subscription hasnt updated in 1 week with no news as to what's happening. I paid for 2 years.
hit:5172_conv:10344,utterance,speaker,The site I have a subscription hasnt updated in 1 week with no news as to what's happening. I paid for 2 years.
hit:5172_conv:10344,utterance,listener,Gee that's sucks. Have you tried contacting them?
hit:5172_conv:10344,utterance,speaker,I have. They pretty much went no contact.
hit:5172_conv:10344,utterance,listener,That's terrible service. I hope you get it resolved soon!
hit:11609_conv:23218,situation,none,I have a job interview coming up adn i am a little nervous about it.
hit:11609_conv:23218,utterance,speaker,my job interview coming up has me pretty nervous. I keep thinking about it.
hit:11609_conv:23218,utterance,listener,That can be nerve wracking.  Are you worried?
hit:11609_conv:23218,utterance,speaker,Yes. I have trouble presenting my true self when under pressure.
hit:11609_conv:23218,utterance,listener,Ah.  I find a mock interview with a friend can help.
hit:11609_conv:23218,utterance,speaker,Oh good idea! I will try that today.
hit:11609_conv:23218,utterance,listener,Good luck!
hit:1454_conv:2908,situation,none,I found a snake in the yard a few days ago.
hit:1454_conv:2908,utterance,speaker,I found a snake a few days ago while walking in the yard.
hit:1454_conv:2908,utterance,listener,OMG. I would have been so scared.
hit:1454_conv:2908,utterance,speaker,It startled me quite a bit.
hit:1454_conv:2908,utterance,listener,Did it get away or bite you?
hit:1454_conv:2908,utterance,speaker,i killed it
hit:1454_conv:2908,utterance,listener,With what?
hit:9003_conv:18007,situation,none,i hope that i can see my family by the end of the year
hit:9003_conv:18007,utterance,speaker,i hope that i can see my family by the end of the year
hit:9003_conv:18007,utterance,listener,Oh wow where are they?
hit:9003_conv:18007,utterance,speaker,800 miles away in florida
hit:9003_conv:18007,utterance,listener,Why are they in a  place so far away from you? Are you away at college?
hit:9003_conv:18007,utterance,speaker,no. i moved out of town to be with my now husband.
hit:3171_conv:6342,situation,none,I start a new job as a nurse next Monday and I'm so nervous. Nothing can prepare you for the real world of nursing compared to nursing school.
hit:3171_conv:6342,utterance,speaker,I start a new job as a nurse next Monday and I'm so nervous. Nothing can prepare you for the real world of nursing compared to nursing school.
hit:3171_conv:6342,utterance,listener,i can understand that
hit:3171_conv:6342,utterance,speaker,I'm looking forward to it also though since I get to work in the NICU and take care of little babies.  That will be so rewarding.  I will always take it very seriously since their lives are in our hands.
hit:3171_conv:6342,utterance,listener,the NICU thats wonderful
hit:7637_conv:15274,situation,none,I felt nervous about finding a new house for rent.
hit:7637_conv:15274,utterance,speaker,I felt very nervous about finding a new house for rent. Me and my wife had to live in the motel for a bit until we find a new place/
hit:7637_conv:15274,utterance,listener,Were you not expecting the new house ?
hit:7637_conv:15274,utterance,speaker,I was but it was hard to find one where we live!
hit:7637_conv:15274,utterance,listener,Don't you find it more better building your own house?
hit:6189_conv:12378,situation,none,I was a little nervous going to the doctor this morning. I did not feel like going
hit:6189_conv:12378,utterance,speaker,I was nervous going to the doctor this morning. I did not feel like going
hit:6189_conv:12378,utterance,listener,How did it go? I'm always nervous going to the dentist office so I can relate.
hit:6189_conv:12378,utterance,speaker,"It was fine, I hated being there though"
hit:6189_conv:12378,utterance,listener,"Well you made it through, glad you went to make sure you are healthy!"
hit:8596_conv:17192,situation,none,"My friends are in the process of adopting a child through DFACS.  It has been a long time coming and all of us are eager for this to go through, it's been pretty nerve wracking"
hit:8596_conv:17192,utterance,speaker,My friends are in the process of adopting a child through DFACS.  It's been going on for so long though!
hit:8596_conv:17192,utterance,listener,That's so awesome!  Are they adopting domestically or abroad?  My husband and I tried to adopt from Japan but our paperwork expired before we could and then I got pregnant. I hope it goes well for them!
hit:8596_conv:17192,utterance,speaker,No domestically.  It's been a pretty nerve-wracking adventure for everyone.
hit:8596_conv:17192,utterance,listener,It will be so worth it when that child is in their arms!  I'm so happy for them and the child they are saving!
hit:2889_conv:5778,situation,none,The other day I got a strange message from a distant relative. It said they needed surgery but couldn't afford to pay for a doctor. I was so worried.
hit:2889_conv:5778,utterance,speaker,I got a email from a distant relative recently that said they needed surgery but couldn't afford the bill. I was so worried they would die.
hit:2889_conv:5778,utterance,listener,"Oh my goodness, that is terrible.  They don't have insurance?"
hit:2889_conv:5778,utterance,speaker,Then my cousin sent another email saying the relative was hacked by scammers and don't send any money. I was glad to hear my relative is doing fine!
hit:2889_conv:5778,utterance,listener,I was just about to mention that you should be careful that its not a scam of some sort.
hit:8741_conv:17483,situation,none,"I was going through some boxes in my moms storage unit looking for something the other day and came across a bunch of my great great grandmas momento boxes. We looked inside them and found some super weird stuff, like a ponytail full of my grandmas grandmas hair! I was so weirded out!"
hit:8741_conv:17483,utterance,speaker,"I was going through some boxes in my moms storage unit looking for something the other day and came across a bunch of my great great grandmas momento boxes. We looked inside them and found some super weird stuff, like a ponytail full of my grandmas grandmas hair! I was so weirded out!"
hit:8741_conv:17483,utterance,listener,What a beautiful memory tho to have! Yeah a little weird but a little cool too!
hit:8741_conv:17483,utterance,speaker,"I suppose, it was in a plastic bag, and we were so surprised to see that it was the same color as my hair and my moms. I just felt kinda nervous around stuff that dead relatives had, like their hair.. lol"
hit:8741_conv:17483,utterance,listener,ha ha i understand its creepy but then again my mother kept her mothers glass eyeball so i guess nothing would surprise me anymore!
hit:3469_conv:6938,situation,none,My a/c is going out and it is supposed to be real hot today.  I hope it doesn't break on me.
hit:3469_conv:6938,utterance,speaker,I can't get my house to cool down.  I think the a/c is going out
hit:3469_conv:6938,utterance,listener,Oh no. I can't imagine not having AC in this heat.
hit:3469_conv:6938,utterance,speaker,Yeah its supposed to be a scorcher today too
hit:3469_conv:6938,utterance,listener,I hope you can get it fixed easily. I know they are not cheap to replace.
hit:1346_conv:2692,situation,none,I have a huge work presentation coming up Friday and I am very nervous.
hit:1346_conv:2692,utterance,speaker,I have a huge presentation at work this week. I have never done this before and I am not sure if I am prepared yet.
hit:1346_conv:2692,utterance,listener,"Oh no, well I'm sure you'll do okay if you just prepare really thoroughly."
hit:1346_conv:2692,utterance,speaker,I still have a few days to prepare. It will be in front of a new potential client. I really hope it goes well.
hit:1346_conv:2692,utterance,listener,"I hope so too, good luck!"
hit:6776_conv:13552,situation,none,I've got an employee review at work on monday.
hit:6776_conv:13552,utterance,speaker,I've got an employee review at work on monday.
hit:6776_conv:13552,utterance,listener,I hope it goes well!  Are you worried?
hit:6776_conv:13552,utterance,speaker,Yeah but not for any good reason. I do a good job.
hit:6776_conv:13552,utterance,listener,"Then everything should go fine!  Good luck, I hope you get a raise!"
hit:6776_conv:13552,utterance,speaker,Me too!
hit:9433_conv:18866,situation,none,My partner is being a big fat jerk. I really don't think I can deal with his childish crap anymore and lies.
hit:9433_conv:18866,utterance,speaker,My partner is being a big fat jerk.
hit:9433_conv:18866,utterance,listener,That's so annoying. Maybe you should leave earlier next time too.
hit:9433_conv:18866,utterance,speaker,What does that have to do with what I said??? I really don't think I can deal with his childish crap anymore and lies.
hit:9433_conv:18866,utterance,listener,oh
hit:1341_conv:2682,situation,none,I am so ready for the first Monday Night Football game.
hit:1341_conv:2682,utterance,speaker,I am so ready for the first Monday Night Football game.
hit:1341_conv:2682,utterance,listener,"Oh nice, I don't really watch football."
hit:1341_conv:2682,utterance,speaker,"I love it, I watch it every Monday."
hit:1341_conv:2682,utterance,listener,I haven't really watched it on TV but my family watches it sometimes.
hit:2297_conv:4594,situation,none,I haven't seen our cat for days now. I have to find out what happened.
hit:2297_conv:4594,utterance,speaker,I havent seen my cat for days
hit:2297_conv:4594,utterance,listener,Did it escape your house?
hit:2297_conv:4594,utterance,speaker,Yes. I think someone took her. Im so worried.
hit:2297_conv:4594,utterance,listener,Have you put out signs? contacted the animal shelter?
hit:2297_conv:4594,utterance,speaker,We dont have a shelter. I think she is just gone.
hit:5184_conv:10368,situation,none,Meeting with my boss
hit:5184_conv:10368,utterance,speaker,"I have a meeting with my boss for my yearly evaluation tomorrow morning, yikes!"
hit:5184_conv:10368,utterance,listener,"you must be nervous, but im sure you will be fine"
hit:5184_conv:10368,utterance,speaker,"I am and we'll see, I may have came in late a little too much recently."
hit:5184_conv:10368,utterance,listener,"hahaha that might be a small proble, but nothing to be worried about"
hit:5158_conv:10316,situation,none,I'm anxious for my upcoming job interview. I hope I do well and get the job.
hit:5158_conv:10316,utterance,speaker,I'm really anxious for my upcoming job interview.
hit:5158_conv:10316,utterance,listener,Thats understandable! Just be yourself and Im sure you will do great!
hit:5158_conv:10316,utterance,speaker,"Thanks, I'm going to try to do my best. I really want this job!"
hit:5158_conv:10316,utterance,listener,A tip someone gave me once is to make sure to have really good posture as it makes you appear less nervous! Fake it till you make it! Good luck!
hit:5750_conv:11501,situation,none,"The company i work for, is currently undergoing down-sizing and there are multiple potential candidates that might leave"
hit:5750_conv:11501,utterance,speaker,There is currently down-sizing going on in the company i work for. I am very anxious as to be the candidate that they will let go
hit:5750_conv:11501,utterance,listener,"Oh no. It happened to me recently. But, I take the4 view that things like that happen for a good reason and you'll end up in a better position down the line."
hit:5750_conv:11501,utterance,speaker,I have very little savings and I am very concerned if i will be able to find another job in a short amount of time
hit:5750_conv:11501,utterance,listener,I am in exactly the same boat. I'm still searching for a new job. It's tough. But stay positive - it might not happen!
hit:8344_conv:16688,situation,none,"I had to go to the doctor's for my annual check-up, I always think they're going to find something wrong."
hit:8344_conv:16688,utterance,speaker,"I had to go to the doctor's for my annual check-up, I always think they're going to find something wrong."
hit:8344_conv:16688,utterance,listener,What might be wrong?
hit:8344_conv:16688,utterance,speaker,"Well I guess they might say my blood pressure is too high or something, I don't know really."
hit:8344_conv:16688,utterance,listener,I hope everything comes back clean for you?
hit:6302_conv:12605,situation,none,I have my final physics exam tomorrow. I am so nervous.
hit:6302_conv:12605,utterance,speaker,I have my final physics exam tomorrow.
hit:6302_conv:12605,utterance,listener,How do you think you are going to do?
hit:6302_conv:12605,utterance,speaker,I am so nervous for it because I'm not sure! I hope all my studying pays off.
hit:6302_conv:12605,utterance,listener,I am confident you will do well!
hit:10299_conv:20598,situation,none,I am feeling anxious about my test tommorrow
hit:10299_conv:20598,utterance,speaker,I am feeling anxious about my test tomorrow
hit:10299_conv:20598,utterance,listener,Oh no. Did you study for it?
hit:10299_conv:20598,utterance,speaker,No i completely forgot about it so I have been cramming all night :(
hit:10299_conv:20598,utterance,listener,I hope it goes better than you expect! Cram all that information into your brain!
hit:8787_conv:17574,situation,none,My partner/semi partner (lol) wants to come over next weekend..but I am not feeling comfortable with it.
hit:8787_conv:17574,utterance,speaker,My partner/semi partner (lol) wants to come over next weekend..but I am not feeling comfortable with it.
hit:8787_conv:17574,utterance,listener,What makes you uncomfortable about it?
hit:8787_conv:17574,utterance,speaker,He is in counseling and I don't feel he has made much progress yet. So I don't want to step back in too anything too quickly..where I end up getting destroyed again
hit:8787_conv:17574,utterance,listener,"Ah, that seems reasonable, probably better to take it slowly."
hit:5613_conv:11226,situation,none,I have my math final tomorrow. Never been so nervous.
hit:5613_conv:11226,utterance,speaker,I have my math final tomorrow and I am so nervous about it.
hit:5613_conv:11226,utterance,listener,Did you at least study?
hit:5613_conv:11226,utterance,speaker,I did not. That's why I am so nervous.
hit:5613_conv:11226,utterance,listener,ok
hit:6084_conv:12168,situation,none,I was pretty nervous today going to the gym. There were a lot of people there
hit:6084_conv:12168,utterance,speaker,I was nervous going to the gym today. There were a lot of people there
hit:6084_conv:12168,utterance,listener,Try not to be.  Focus on yourself and your goals.  Use their judgmental looks to push you workout to the max!
hit:6084_conv:12168,utterance,speaker,That is great advice
hit:6084_conv:12168,utterance,listener,I hope it helps!
hit:996_conv:1992,situation,none,I was hit by a tornado in the middle of the night and now I can't stand big storms.
hit:996_conv:1992,utterance,speaker,I am so super scared of big storms.
hit:996_conv:1992,utterance,listener,The loud roars also make my dog shake and run to the basement
hit:996_conv:1992,utterance,speaker,"Well the basement is the safest place. I freak out over thunder, too."
hit:996_conv:1992,utterance,listener,"My dog never used to do that, it was only just recently that he started doing that."
hit:4811_conv:9622,situation,none,I can't wait to be reunited with my familly
hit:4811_conv:9622,utterance,speaker,"I can't wait to be reunited with my family, the anxiety of this is killing me"
hit:4811_conv:9622,utterance,listener,I bet you are super excited for it. When are you going to be together/
hit:4811_conv:9622,utterance,speaker,"Yes I am :) I will be meeting them next weekend, I have been in prison for 2 years now I am getting released next saturday"
hit:4811_conv:9622,utterance,listener,Well good for you. I didnt even know you had internet in prison! Lucky you. lol
hit:10763_conv:21526,situation,none,"I had an hectic interview ,I really don't know what to expect ,I'm curious to know what's next"
hit:10763_conv:21526,utterance,speaker,"I had an hectic interview ,I really don't know what to expect ,I'm curious to know what's next""."
hit:10763_conv:21526,utterance,listener,What made it hectic?
hit:10763_conv:21526,utterance,speaker,I mean the rigorous process of the interview weighed heavily on me
hit:10763_conv:21526,utterance,listener,"oh, I understand. Was it a long interview?"
hit:9950_conv:19900,situation,none,I'm waiting on some test results from the dr and it's taking forever.  Don't they realize that all this waiting is worse than the actual test and result?
hit:9950_conv:19900,utterance,speaker,I'm waiting on some test results from the dr and it's taking forever!
hit:9950_conv:19900,utterance,listener,That can be tough. I hope everything is okay.
hit:9950_conv:19900,utterance,speaker,I wish they would realize that all of this waiting is worse than the actual test and results!  I'm sure it will be ok.
hit:9950_conv:19900,utterance,listener,Good luck with it all.
hit:2946_conv:5892,situation,none,I can't wait for the last seans of game of thrones
hit:2946_conv:5892,utterance,speaker,The last season of game of thrones is soon.
hit:2946_conv:5892,utterance,listener,"Wow, the last one? How many seasons have they made?"
hit:2946_conv:5892,utterance,speaker,I think it's been 7. Yep its about to be over. I can't wait til the premier
hit:2946_conv:5892,utterance,listener,I need to watch that show in my free time. EVeryone I know talks about that show constantly!
hit:2946_conv:5892,utterance,speaker,It is the best show ever made ever in life ever lol
hit:6115_conv:12231,situation,none,I was nervous this morning driving. It was raining hard
hit:6115_conv:12231,utterance,speaker,I was nervous this morning driving. It was raining hard
hit:6115_conv:12231,utterance,listener,"Sometimes if the storm is severe enough, it's best to just pull over."
hit:6115_conv:12231,utterance,speaker,I thought about that for sure
hit:6115_conv:12231,utterance,listener,"I guess nowadays with how everything is going, it just feels like rush, rush, rush. Gotta sink or swim"
hit:5772_conv:11545,situation,none,taking kid to first day of school
hit:5772_conv:11545,utterance,speaker,im looking foward to my kids first day of school
hit:5772_conv:11545,utterance,listener,When is it?
hit:5772_conv:11545,utterance,speaker,tomorrow. he starts pre k
hit:5772_conv:11545,utterance,listener,How old is he then - 3?
hit:7380_conv:14760,situation,none,I start a new job on monday.
hit:7380_conv:14760,utterance,speaker,I start a new job on monday.
hit:7380_conv:14760,utterance,listener,Congrats! What kind of job is it?
hit:7380_conv:14760,utterance,speaker,It's an IT job.
hit:7380_conv:14760,utterance,listener,Great! What kind of stuff will you be doing?
hit:7380_conv:14760,utterance,speaker,"Fixing computers and such.  ""IT Analyst"" is the job title"
hit:6247_conv:12494,situation,none,My thermostat is out of control. Feels like winter here.
hit:6247_conv:12494,utterance,speaker,My thermostat is out of control. Feels like winter here.
hit:6247_conv:12494,utterance,listener,Time to grab a blanket. You mean that it's inaccurate?
hit:6247_conv:12494,utterance,speaker,"Something is wrong with it. I would have to turn it off, but then we'd be burning up."
hit:6247_conv:12494,utterance,listener,Sounds like you are stuck between a rock and a hard place! I hope you get it sorted out swiftly!
hit:8003_conv:16007,situation,none,The other day I was driving somewhere unfamiliar and I got lost. The GPS on my phone stopped working and I felt panicked.
hit:8003_conv:16007,utterance,speaker,The other day I was driving somewhere unfamiliar and I got lost.
hit:8003_conv:16007,utterance,listener,I hate when that happens. I'm so bad with directions.
hit:8003_conv:16007,utterance,speaker,It was pretty scary. The GPS on my phone stopped working and I felt panicked.
hit:8003_conv:16007,utterance,listener,What did you end up doing?
hit:8003_conv:16007,utterance,speaker,I stopped at a gas station and asked for directions. Thankfully someone friendly was willing to help!
hit:8003_conv:16007,utterance,listener,"I depend so heavily on my GPS, i don't know what i would have done"
hit:8373_conv:16747,situation,none,I have a health check coming up in a week and I'm a bit antsy about it.
hit:8373_conv:16747,utterance,speaker,I have a health checking coming up this next week and am a bit antsy about it.
hit:8373_conv:16747,utterance,listener,I hope everything goes well but I'm sure it will. Don't worry.
hit:8373_conv:16747,utterance,speaker,"Thanks! I know it's kind of silly to worry, but I worry about things too much I guess."
hit:8373_conv:16747,utterance,listener,"Well stress will cause more health problems, just keep that in mind when you start to worry."
hit:4800_conv:9600,situation,none,I start a new job tomorrrow. I'm a little nervous.
hit:4800_conv:9600,utterance,speaker,I start a new job tomorrrow. I'm a little nervous.
hit:4800_conv:9600,utterance,listener,Don't worry too much! I'm sure you'll do great.
hit:4800_conv:9600,utterance,speaker,I think I'll be fine. Just pre start butterflies.
hit:4800_conv:9600,utterance,listener,"Yeah, everything will work out. That kind of thing is totally normal."
hit:4800_conv:9600,utterance,speaker,I'm sure you're right.
hit:12066_conv:24132,situation,none,I am waiting on results for a big test I took last week. I am so nervous.
hit:12066_conv:24132,utterance,speaker,I am waiting on results from a big test I took last week.
hit:12066_conv:24132,utterance,listener,How do you think you did?
hit:12066_conv:24132,utterance,speaker,I don't k now. I am so nervous.
hit:12066_conv:24132,utterance,listener,Well I hope it works out for you!
hit:4391_conv:8783,situation,none,I have a big certification test coming up for my job. I studied so much but am still nervous I won't do good.
hit:4391_conv:8783,utterance,speaker,I am so nervous about the certification test I have to take for my job. I am worried I won't pass it.
hit:4391_conv:8783,utterance,listener,It must be nerve wrecking especially since it has so much impack on your job.
hit:4391_conv:8783,utterance,speaker,"I studied so much but I just know the questions will be about something I forget. Oh well, guess I will just try my best."
hit:4391_conv:8783,utterance,listener,Try to stay calm and do your best. Good luck!
hit:3962_conv:7925,situation,none,I was super nervous about the day today as a semi family member has been acting up and I didn't want them to ruin anyones day. They did unfortunately. I'll just never understand people who like to make everyone else miserable just because they are.
hit:3962_conv:7925,utterance,speaker,I was super nervous about the day today as a semi family member has been acting up and I didn't want them to ruin anyones day.
hit:3962_conv:7925,utterance,listener,"Oh, that is nerve-racking.You have to be on-guard. Did they behave themselves?"
hit:3962_conv:7925,utterance,speaker,They did unfortunately. I'll just never understand people who like to make everyone else miserable just because they are.
hit:3962_conv:7925,utterance,listener,Ugh. I don't understand that either. And they make everyone so anxious just be existing.
hit:3962_conv:7925,utterance,speaker,Sorry they DIDN'T. I know right! Always walking on eggshells! I'll never get it! Just be in peace or behave. One of the two
hit:5540_conv:11080,situation,none,I am feeling this way while I am preparing for grad school.
hit:5540_conv:11080,utterance,speaker,Getting everything ready for grad school is so stressful.
hit:5540_conv:11080,utterance,listener,I can imagine.
hit:5540_conv:11080,utterance,speaker,I will be glad when it is all over.
hit:5540_conv:11080,utterance,listener,You have a lot of hard work ahead.
hit:7067_conv:14135,situation,none,I am really nervous for my swimming test next week.
hit:7067_conv:14135,utterance,speaker,I am really nervous for my swimming test next week.
hit:7067_conv:14135,utterance,listener,Oh really? I can imagine
hit:7067_conv:14135,utterance,speaker,I never learned how to swim as a child.
hit:7067_conv:14135,utterance,listener,oh thats too bad but i bet you will do fine
hit:1846_conv:3692,situation,none,"my wife is going overseas with our baby, i'm so freaking nervous"
hit:1846_conv:3692,utterance,speaker,my wife is going overseas with our baby and i'm so nervous!!!
hit:1846_conv:3692,utterance,listener,give her an unlocked phone
hit:1846_conv:3692,utterance,speaker,"she doesn't need it, her phone will work everywhere"
hit:1846_conv:3692,utterance,listener,is she being billed for data though ?
hit:7790_conv:15581,situation,none,"I've got some big medical tests coming up.  I wish they would have done them that day, but I have to wait now."
hit:7790_conv:15581,utterance,speaker,"I""ve got some big medical tests coming up."
hit:7790_conv:15581,utterance,listener,Hopefully you do good on those and the doctor clears you.
hit:7790_conv:15581,utterance,speaker,"I hope so too, I wish they would have done them right then, but they are making me wait.  It's so nerve-wracking!"
hit:7790_conv:15581,utterance,listener,You will be okay and get better.
hit:10408_conv:20816,situation,none,I took a test to get into Mensa. I didn't know how I did and really wanted to get in. I was worried about it!
hit:10408_conv:20816,utterance,speaker,"I took a test to get into Mensa. I didn't know how I did and really wanted to get in. I was worried about it!"""
hit:10408_conv:20816,utterance,listener,Oh man- you must be really intelligent to test for Mensa! I bet it was difficult!
hit:10408_conv:20816,utterance,speaker,"Some parts were, but some parts were easy."
hit:10408_conv:20816,utterance,listener,I hope you hear positive news from them soon!
hit:8496_conv:16992,situation,none,I am trying hard to get my business going before winter. It is really stressing me out as I am just not one that does so good under pressure.
hit:8496_conv:16992,utterance,speaker,I am trying hard to get my business going before winter.
hit:8496_conv:16992,utterance,listener,what kind of buisiness are you running?
hit:8496_conv:16992,utterance,speaker,Retail :) It is really stressing me out as I am just not one that does so good under pressure.
hit:8496_conv:16992,utterance,listener,hrmmm .. seems interesting. hopefully legal.
hit:8496_conv:16992,utterance,speaker,Retail is legal lol. Thats why it's hard ;)
hit:8209_conv:16419,situation,none,I was expecting a person to show up at my meeting. They are not very nice!
hit:8209_conv:16419,utterance,speaker,I have a business meeting today.
hit:8209_conv:16419,utterance,listener,Are you excited about it?
hit:8209_conv:16419,utterance,speaker,"No, I am nervous because there is a mean person that will be there!"
hit:8209_conv:16419,utterance,listener,Maybe you should confront them about it.
hit:8209_conv:16419,utterance,speaker,I'm gonna!
hit:8209_conv:16419,utterance,listener,Heck yeah. Tackle the issue head on! Maybe it'll workout and they'll try to be nicer.
hit:8209_conv:16419,utterance,speaker,"You should be a counselor, thank you!"
hit:8209_conv:16419,utterance,listener,"Aw, thanks. I hope it all works out for you. Have a great day!"
hit:8188_conv:16377,situation,none,"I let my health insurance coverage lapse and don't have any insurance right now. Figured I'd be okay since I'm young and haven't gotten sick or hurt in years. Just yesterday, someone smacked into me and my leg hurts a ton now."
hit:8188_conv:16377,utterance,speaker,"I let my health insurance coverage lapse and don't have any insurance right now. Figured I'd be okay since I'm young and haven't gotten sick or hurt in years. Just yesterday, someone smacked into me and my leg hurts a ton now."
