Dialog_ID,Type,Actor,Text
hit:7104_conv:14208,utterance,listener,That is great you have friends.
hit:7104_conv:14208,utterance,speaker,yea it can be nice when i get to do things with them
hit:7104_conv:14208,utterance,listener,How often do you see them.
hit:10015_conv:20030,situation,none,I got all of my housework done. For the rest of the day I am satisfied to just relax and do whatever I want.
hit:10015_conv:20030,utterance,speaker,"""I got all of my housework done. For the rest of the day I am satisfied to just relax and do whatever I want."
hit:10015_conv:20030,utterance,listener,Good that you done! Have a relaxing day!
hit:10015_conv:20030,utterance,speaker,I intend to. I am going to binge watch one of my favorite shows and snack eat all day.
hit:10015_conv:20030,utterance,listener,Awesome! enjoy your own time!
hit:5340_conv:10680,situation,none,Yesterday I let my kids play on their waterslide while I sit and watched.
hit:5340_conv:10680,utterance,speaker,Yesterday I was so content. i sat outside and watched my kids play on their waterslide.
hit:5340_conv:10680,utterance,listener,So peaceful and relaxing right? What a beautiful sight.
hit:5340_conv:10680,utterance,speaker,Yes I love watching them play and enjoy themselves.
hit:5340_conv:10680,utterance,listener,I would too if I could sit outside and enjoy it like you!
hit:5340_conv:10680,utterance,speaker,Yes I get to sit under the tree too and get some shade.
hit:1850_conv:3701,situation,none,i farted infront of a pretty girl in a train once
hit:1850_conv:3701,utterance,speaker,this pretty girl was on the train and i accidentally farted loud infront of her
hit:1850_conv:3701,utterance,listener,"Oh my, that must have been super embarrassing. Did you get red faced?"
hit:1850_conv:3701,utterance,speaker,no i pretended it wasnt me but she knew
hit:1850_conv:3701,utterance,listener,Did you ask for her number afterwards?
hit:464_conv:928,situation,none,"It was mother's day and it was a pretty, foggy morning. Me and my three kids sat on my bed cuddling and relaxing, and my husband brought us all some breakfast. I was so happy spending time with my family and enjoying such a peaceful morning."
hit:464_conv:928,utterance,speaker,On mother's day my kids and I had a nice relaxing morning just cuddling in bed. My spouse made breakfast in bed and we all just hung out together. It made me feel so peaceful and happy.
hit:464_conv:928,utterance,listener,That is great to hear. I can tell your family loves you a lot!
hit:464_conv:928,utterance,speaker,Oh thank you that's a nice thing to say!
hit:464_conv:928,utterance,listener,It is nice we have days to celebrate mothers and fathers. They deserve the recognition for their hard work!
hit:3873_conv:7747,situation,none,I didn't overeat like I usally do. I hope I can always do this.
hit:3873_conv:7747,utterance,speaker,I didn't overeat like I usally do. I hope I can always do this
hit:3873_conv:7747,utterance,listener,Oh that is good are you dieting or doing portion control?
hit:3873_conv:7747,utterance,speaker,Neither. I just want to stop binge eating.
hit:3873_conv:7747,utterance,listener,Oh binge eating is once in a while eating a lot?
hit:6383_conv:12767,situation,none,I perfectly happy being single for now
hit:6383_conv:12767,utterance,speaker,I am single
hit:6383_conv:12767,utterance,listener,I am also single. I love it.
hit:6383_conv:12767,utterance,speaker,I used to hate it but now I love it too
hit:6383_conv:12767,utterance,listener,Were you ever married in the past?
hit:1725_conv:3450,situation,none,It is nice to have a roof over my head
hit:1725_conv:3450,utterance,speaker,It is nice to have a roof over my head
hit:1725_conv:3450,utterance,listener,I feel the same way. There are so many people who are struggling now.
hit:1725_conv:3450,utterance,speaker,It is sad.  I would like to be a part of the change with that
hit:1725_conv:3450,utterance,listener,It's such a difficult situation that you just don't know where to begin.
hit:8779_conv:17559,situation,none,I've got the rest of the day off and I'm just going to sit in the couch and relax.
hit:8779_conv:17559,utterance,speaker,I've got the rest of the day off and I'm just going to sit in the couch and relax.
hit:8779_conv:17559,utterance,listener,"Sounds like a plan for a day off, I'd love to do that too."
hit:8779_conv:17559,utterance,speaker,"Yeah, sometimes it's nice to just do a lot of nothing."
hit:8779_conv:17559,utterance,listener,We all need time to relax and recharge.
hit:8779_conv:17559,utterance,speaker,"Yeah, I highly recommend it."
hit:7341_conv:14683,situation,none,I felt pretty nice today. Just sat on the patio and relaxed
hit:7341_conv:14683,utterance,speaker,It was a nice day. I just sat on the patio and relaxed
hit:7341_conv:14683,utterance,listener,thats always nice to have time to sit and relax
hit:7341_conv:14683,utterance,speaker,It was really needed
hit:7341_conv:14683,utterance,listener,good for you.
hit:7259_conv:14518,situation,none,I just ate an entire pizza.
hit:7259_conv:14518,utterance,speaker,I just ate an entire pizza and had a cup of nice warm hot coffee.
hit:7259_conv:14518,utterance,listener,Yum! Pizza for breakfast? My favorite.
hit:7259_conv:14518,utterance,speaker,"Yep, it was left over from last night. I feel so utterly content, I think I am going to go back to sleep."
hit:7259_conv:14518,utterance,listener,Yes enjoy the weekend lol
hit:2240_conv:4481,situation,none,I don't have a car anymore but I am satisfied without having one. I don't drive a lot anyway and everything I need is in walking distance.
hit:2240_conv:4481,utterance,speaker,I don't have a car anymore but I am satisfied without having one. I don't drive a lot anyway and everything I need is in walking distance.
hit:2240_conv:4481,utterance,listener,I do not have a car either.
hit:2240_conv:4481,utterance,speaker,I guess for some places it's really mandatory but I honestly didn't need one to begin with.
hit:2240_conv:4481,utterance,listener,I will never buy a car again.
hit:11594_conv:23189,situation,none,"Living with my family, I have no rushes to move out. Love my parents a lot."
hit:11594_conv:23189,utterance,speaker,I'm in no hurry to move out of my parents house.
hit:11594_conv:23189,utterance,listener,I don't blame you. I would be trying to avoid bills too.
hit:11594_conv:23189,utterance,speaker,Plus my moms my bestfriend so its a win win situation.
hit:11594_conv:23189,utterance,listener,It is always good to have a pleasant relationship with your parents.
hit:7797_conv:15595,situation,none,Yesterday my kids played on their waterslide while we grilled some food. I was so content watching them play.
hit:7797_conv:15595,utterance,speaker,It was so relaxing and contenting to watch my kids play on the waterslide while I grilled yesterday.
hit:7797_conv:15595,utterance,listener,I would have had a great time eating your food.
hit:7797_conv:15595,utterance,speaker,"Lol, yes you would have. We made hamburgers and brisket and chicken."
hit:7797_conv:15595,utterance,listener,"I do not eat chicken, but i would have loved the brisket!"
hit:7797_conv:15595,utterance,speaker,Do you not like chicken?
hit:6959_conv:13918,situation,none,"I am feeling this way in my life now, I am so happy"
hit:6959_conv:13918,utterance,speaker,I am so happy with my life right now.
hit:6959_conv:13918,utterance,listener,That's great to hear!
hit:6959_conv:13918,utterance,speaker,Thank you! I have the best family!
hit:6959_conv:13918,utterance,listener,Not many people are thankful for their family. I am glad you are.
hit:3400_conv:6801,situation,none,I stayed in curled up watching netflix all night today.
hit:3400_conv:6801,utterance,speaker,I stayed in curled up watching netflix all night today which was great
hit:3400_conv:6801,utterance,listener,I do like netflix as well
hit:3400_conv:6801,utterance,speaker,yea it was very nice and cozy
hit:3400_conv:6801,utterance,listener,Those are the best days
hit:10649_conv:21298,situation,none,"I am so happy, I just won the lottery!"
hit:10649_conv:21298,utterance,speaker,I am so happy!!
hit:10649_conv:21298,utterance,listener,I'm glad to hear it. What's got you so?
hit:10649_conv:21298,utterance,speaker,I have just won the lottery! Can you believe that!! I am the 1 in 1 million! :D
hit:10649_conv:21298,utterance,listener,Wow! That's unbelievable. Congratulations! How much did you win?
hit:10649_conv:21298,utterance,speaker,I won $15 million dollars! I think I am finally going to be able to buy y dream house and pay for my children's education :)
hit:3208_conv:6417,situation,none,"I didn't have a vacuum for a day and it has not been good for awhile. I got a new vacuum tonight and WOW, nice to finally have a clean floor!"
hit:3208_conv:6417,utterance,speaker,"I didn't have a vacuum for a day and my vacuum hasn't been working for awhile anyhow, so my floor was pretty dirty."
hit:3208_conv:6417,utterance,listener,Yea. Floors get dirty pretty quickly with dust. Will you be replacing the vacuum?
hit:3208_conv:6417,utterance,speaker,"yes I already got a new vacuum tonight and WOW, nice to finally have a clean floor! It shows how bad mine was at picking anything up."
hit:3208_conv:6417,utterance,listener,I actually got a vacuum myself but made a bad decision. The thing does not suck well.
hit:3208_conv:6417,utterance,speaker,"That sucks, no pun intended. Can you return it?"
hit:8840_conv:17680,situation,none,I ate some homemade ice cream the other day. What a wonderful treat.
hit:8840_conv:17680,utterance,speaker,I ate some homemade ice cream the other day. What a wonderful treat.
hit:8840_conv:17680,utterance,listener,did you make it ?
hit:8840_conv:17680,utterance,speaker,No my friend has an ice cream maker and she was trying it out. She's got talent.
hit:8840_conv:17680,utterance,listener,sounds like the start of a business
hit:8840_conv:17680,utterance,speaker,You sound like an enterprising individual.
hit:7630_conv:15261,situation,none,The sun is shining and I have the day to myself
hit:7630_conv:15261,utterance,speaker,The sun is shining and I have no real plans
hit:7630_conv:15261,utterance,listener,Where are you that the sun is up already?
hit:7630_conv:15261,utterance,speaker,Scotland
hit:7630_conv:15261,utterance,listener,"I was there many, many years ago.  I'm in Florida now."
hit:7630_conv:15261,utterance,speaker,Nice - well it's nearly lunchtime here. I bet you the weather will be better in Florida later on.
hit:7630_conv:15261,utterance,listener,Rain or high humidity.  Don't like the humidity.  How is it there?
hit:7630_conv:15261,utterance,speaker,It's been quite humid recently - we don't normally get to hot here though
hit:7630_conv:15261,utterance,listener,"I really liked Scotland, the castles and the history."
hit:5175_conv:10350,situation,none,I love being able to sit out on my porch in the rain with a good book.
hit:5175_conv:10350,utterance,speaker,There's no better feeling than the peace I get sitting outside with a good book and the sounds of the rain.
hit:5175_conv:10350,utterance,listener,It is good to find some time for ourself to rest.
hit:5175_conv:10350,utterance,speaker,"Yes, that's what keeps me in tip top shape."
hit:5175_conv:10350,utterance,listener,That is great.
hit:11758_conv:23517,situation,none,My ex and I went to Branson a few weeks ago. It was so much fun!
hit:11758_conv:23517,utterance,speaker,My ex and I went to Branson a few weeks ago. It was so much fun!
hit:11758_conv:23517,utterance,listener,i have never gone. was it really that much fun going with an ex though?
hit:11758_conv:23517,utterance,speaker,well we broke up afterwards lol. But the trip was still fun. There are some cool things to do there depending on where you live.
hit:11758_conv:23517,utterance,listener,maybe i will check it out. i have heard good things about Branson
hit:7704_conv:15409,situation,none,"After being on this Earth for 32 years. I can honestly say that I'm finally happy with the person I've become. THrough jobs, divorce, kids ettc...I'm happy."
hit:7704_conv:15409,utterance,speaker,"I can honeslty say for the first time in my life, I'm 100% comfortable with who I am."
hit:7704_conv:15409,utterance,listener,Its good to feel good about yourself
hit:7704_conv:15409,utterance,speaker,"Oh yeah, I've never felt like it before"
hit:7704_conv:15409,utterance,listener,Its a very confident attitude
hit:11422_conv:22845,situation,none,I was supporting Real Madrid in UEFA cup 2017. And I was very much pleased when we won the cup
hit:11422_conv:22845,utterance,speaker,I was supporting Real Madrid in UEFA cup 2017. Did you watch the final?
hit:11422_conv:22845,utterance,listener,I didnt I was busy at work. Who won?
hit:11422_conv:22845,utterance,speaker,We won indeed! I was very much pleased when I heard the news.
hit:11422_conv:22845,utterance,listener,That is good to hear! Do you think they can do it again next year?
hit:11422_conv:22845,utterance,speaker,"Yes, I am sure they can. Even if Ronaldo is not playing this time."
hit:11205_conv:22411,situation,none,I watched the movie Ponyo with my kids last night. It was quite wholesome and we all liked it.
hit:11205_conv:22411,utterance,speaker,"I watched the movie Ponyo with my kids last night. It was quite wholesome, cute, and we all liked it!"
hit:11205_conv:22411,utterance,listener,I've never heard of it - what's it about?
hit:11205_conv:22411,utterance,speaker,It's about a child who finds a magic fish and has to love and protect it.
hit:11205_conv:22411,utterance,listener,So cute! I can relate to that on a fundamental level.
hit:2677_conv:5354,situation,none,My mom came over to visit last week. She was very helpful around the house. She really took care of all of my needs.
hit:2677_conv:5354,utterance,speaker,My mom stayed with me for a few days last week. She was very helpful around the house taking care of all of my needs.
hit:2677_conv:5354,utterance,listener,I hope I will still be helping my kids when they are grown up. I like to feel they will always need me.
hit:2677_conv:5354,utterance,speaker,I think they will. Kids usually never outgrow their parents deep down.
hit:2677_conv:5354,utterance,listener,"Yes, but they can be a bit of a challenge when they are growing up!"
hit:3384_conv:6768,situation,none,I spent a long day planting the garden. At the end of it all I was happy with what I had accomplished and felt good about myself.
hit:3384_conv:6768,utterance,speaker,I spent a long day planting the garden. At the end of it all I was happy with what I had accomplished and felt good about myself.
hit:3384_conv:6768,utterance,listener,That sounds great! What are you growing?
hit:3384_conv:6768,utterance,speaker,A variety of vegetables and herbs. I can't wait for the finished product.
hit:3384_conv:6768,utterance,listener,That sounds delicious and healthy also.
hit:442_conv:884,situation,none,Sitting at home after a long day relaxing with my kids is the best
hit:442_conv:884,utterance,speaker,It is so wonderful to just relax at home on the couch with my family after a long day.
hit:442_conv:884,utterance,listener,That is my favorite thing to do. I am sure they are glad when you are home.
hit:442_conv:884,utterance,speaker,Yes it is wonderful. It is like complete peace and harmony. There is nothing better!
hit:442_conv:884,utterance,listener,You definitely deserve it.
hit:5425_conv:10851,situation,none,i turned 29 the other day. i'm pretty happy with everything i've accomplished in my life thus far.
hit:5425_conv:10851,utterance,speaker,"I turned 29 the other day, originally I was kinda feeling bummed out about being in the last year of my 20's."
hit:5425_conv:10851,utterance,listener,I know how you feel! I'm about to be 30 and i feel so old lol
hit:5425_conv:10851,utterance,speaker,I was feeling the same way but then I really looked back and reflected on my life and I'm actually pretty happy with where I am at today. I feel like I've accomplished my goals this far and that made me feel good.
hit:5425_conv:10851,utterance,listener,"that's really great! you are such an optimist, i need to learn from you :)"
hit:10756_conv:21512,situation,none,"For my birthday present this year, my boyfriend got me a new fridge I've never been happier with a birthday gift in my life."
hit:10756_conv:21512,utterance,speaker,My boyfriend got me a new fridge for my bday! I am super happy.
hit:10756_conv:21512,utterance,listener,"Girl,you are so lucky. You got a good one. better things are on the way for you."
hit:10756_conv:21512,utterance,speaker,: ) Thank you. So kind of you to say that. What's the best gift you have ever received?
hit:10756_conv:21512,utterance,listener,"On my 30th birthday, my wife bought me my dream car. A Jeep. I never saw it coming."
hit:10756_conv:21512,utterance,speaker,That is an awesome gift! I bet you guys had fun riding around in nit.
hit:8404_conv:16809,situation,none,I'm pretty happy where my life is right now.
hit:8404_conv:16809,utterance,speaker,I'm fairly happy where my life is right now. At least it's headed in the right direction.
hit:8404_conv:16809,utterance,listener,"thats great to hear, im happy for you and your accomplishements"
hit:8404_conv:16809,utterance,speaker,"It's hard and long work, but at least I'm making it."
hit:8404_conv:16809,utterance,listener,hope your future is bright
hit:3107_conv:6214,situation,none,I got to play hours of video games after a tough week of work last night. It was so refreshing.
hit:3107_conv:6214,utterance,speaker,I got to play hours of video games last night after a tough week at work.
hit:3107_conv:6214,utterance,listener,That sounds relaxing
hit:3107_conv:6214,utterance,speaker,It was! I haven't been able to kick up my feet like that in a coon's age.
hit:3107_conv:6214,utterance,listener,What game did you play?
hit:10012_conv:20024,situation,none,I am ok with coming in third in my race.
hit:10012_conv:20024,utterance,speaker,I am ok with coming in third in my race.
hit:10012_conv:20024,utterance,listener,Third is very good! What kind of race?
hit:10012_conv:20024,utterance,speaker,It was a marathon.
hit:10012_conv:20024,utterance,listener,Oh wow! Do you do a lot of marathons?
hit:5732_conv:11465,situation,none,I am ok with the job I currently have.
hit:5732_conv:11465,utterance,speaker,I am ok with the job I currently have.
hit:5732_conv:11465,utterance,listener,I am also looking for a better job.
hit:5732_conv:11465,utterance,speaker,What do you do currently?
hit:5732_conv:11465,utterance,listener,"I mow lawns for a living, and it is so hot."
hit:11299_conv:22598,situation,none,Things are going well right now. I feel like I'm in a spot in my life where things are falling into place
hit:11299_conv:22598,utterance,speaker,I feel like things are falling into place with my life
hit:11299_conv:22598,utterance,listener,That's great. Any specifics?
hit:11299_conv:22598,utterance,speaker,"Just with my career, relationships and family. I was a little lost there for awhile."
hit:11299_conv:22598,utterance,listener,I'm glad things are on the right track.
hit:1089_conv:2178,situation,none,Finally got a job that pays enough for the bills and a bit left over to save for emergencies.
hit:1089_conv:2178,utterance,speaker,Finally got a job that pays enough for the bills and a bit left over to save for emergencies.
hit:1089_conv:2178,utterance,listener,congrats. what type of job is it?
hit:1089_conv:2178,utterance,speaker,It's for marketing. Thank you!
hit:1089_conv:2178,utterance,listener,sounds like a sweet gig.
hit:4265_conv:8530,situation,none,I wake up every day and go to work.
hit:4265_conv:8530,utterance,speaker,I wake up every morning and go to work.
hit:4265_conv:8530,utterance,listener,Do you like your job or is this something you dread?
hit:4265_conv:8530,utterance,speaker,My job is what it has to be to get through the day.
hit:4265_conv:8530,utterance,listener,Well I hope you find something you love and you're happy to do. Still searching for that myself.
hit:926_conv:1853,situation,none,I finally paid off the car.
hit:926_conv:1853,utterance,speaker,I finally paid off the car.
hit:926_conv:1853,utterance,listener,That's great!
hit:926_conv:1853,utterance,speaker,"I know. Just gotta pay off the house, and no debt."
hit:926_conv:1853,utterance,listener,That is a real blessing. Being debt free is gonna be sweet!
hit:7480_conv:14961,situation,none,"Whenever I return to home from outside, my pet shows his love extremely. I forgot all my tired and get brisk in evening."
hit:7480_conv:14961,utterance,speaker,"My pet shows his love at extreme, whenever I return to home from outside."
hit:7480_conv:14961,utterance,listener,What kind of pet?
hit:7480_conv:14961,utterance,speaker,it's puppy.
hit:7480_conv:14961,utterance,listener,"How cute, what's his name?"
hit:8918_conv:17837,situation,none,I just had a nice lunch... i feel good
hit:8918_conv:17837,utterance,speaker,I just had a nice lunch... i feel good
hit:8918_conv:17837,utterance,listener,"that's great, what did you have for lunch? i had some hot dogs and baked beans"
hit:8918_conv:17837,utterance,speaker,I had some chicken alfredo... now i feel like im ready for a nap
hit:8918_conv:17837,utterance,listener,"i love chicken alfredo! so delicious. I wish i could nap too lol i'm a mom, moms don't nap"
hit:11347_conv:22695,situation,none,"Just moved to another state with my girlfriend. I thought i would be miserable, but I ended up really feeling comfortable here."
hit:11347_conv:22695,utterance,speaker,I just moved across country with my girlfriend.
hit:11347_conv:22695,utterance,listener,"That's a big change, adjusting well?"
hit:11347_conv:22695,utterance,speaker,"I thought i would hate it and be miserable, but actually yea, I am loving it here. So beautiful."
hit:11347_conv:22695,utterance,listener,"Nice, sometimes a change of scenery is good. I need to move out of this crap state."
hit:11347_conv:22695,utterance,speaker,What state is that? Bound to be better than TN was for me.
hit:11347_conv:22695,utterance,listener,haha I live in TN
hit:11347_conv:22695,utterance,speaker,wow! I lived in Hermitage.
hit:11347_conv:22695,utterance,listener,"Nice, i have friends there, i live in lavergne."
hit:10923_conv:21846,situation,none,Last night I got myself all set up to watch some movies. Had popcorn and a blanket and my favorite animal. Felt nice to just veg.
hit:10923_conv:21846,utterance,speaker,Last night I just felt like a couch potato and watched some movies.
hit:10923_conv:21846,utterance,listener,That sounds relaxing! What did you watch
hit:10923_conv:21846,utterance,speaker,I watched tears of the sun. Got myself a blanket and popcorn and my favorite animal to cuddle with. it was nice to just veg out.
hit:10923_conv:21846,utterance,listener,Maybe I'll do that tonight!
hit:10923_conv:21846,utterance,speaker,I hope you do!
hit:10923_conv:21846,utterance,listener,Me too!
hit:9935_conv:19871,situation,none,"I won a pen in a raffle last week, it's ok I guess."
hit:9935_conv:19871,utterance,speaker,"I won a prize at the fair, it was ok I guess."
hit:9935_conv:19871,utterance,listener,What was the prize?
hit:9935_conv:19871,utterance,speaker,A pen
hit:9935_conv:19871,utterance,listener,Did you keep the pen or sell it?
hit:7906_conv:15812,situation,none,I'm pretty happy with how my shed turned out.  It was the first time I built something.
hit:7906_conv:15812,utterance,speaker,I'm pretty happy with how my shed turned out. It was the first time I built something.
hit:7906_conv:15812,utterance,listener,You make it out of wood or is it one of those aluminum ones?
hit:7906_conv:15812,utterance,speaker,"It's an aluminum one, followed some blue prints and it turned out really well."
hit:7906_conv:15812,utterance,listener,Good for you.  There's nothing quite like the sense of pride assocaited with building something!
hit:5851_conv:11703,situation,none,I went to Mcdonald's for dinner earlier.  I was satisfied with the meal.
hit:5851_conv:11703,utterance,speaker,I went to Mcdonald's for dinner earlier.
hit:5851_conv:11703,utterance,listener,I can understand
hit:5851_conv:11703,utterance,speaker,I was satisfied with my meal.
hit:5851_conv:11703,utterance,listener,I though you went earlier to impress a girl
hit:1771_conv:3543,situation,none,I felt very content last week. I was on a boat in the sunshine.
hit:1771_conv:3543,utterance,speaker,I like sailing on yachts.
hit:1771_conv:3543,utterance,listener,That sounds like fun.
hit:1771_conv:3543,utterance,speaker,It is - especially in the sunshine
hit:1771_conv:3543,utterance,listener,"I love the sunshine, it's great."
hit:6269_conv:12538,situation,none,"I had such a nice dinner, I feel great!"
hit:6269_conv:12538,utterance,speaker,"I had such a nice dinner, I feel great!"
hit:6269_conv:12538,utterance,listener,"Nice, what did you have? I am so hungry right now."
hit:6269_conv:12538,utterance,speaker,I went over to a friend's house and she had made lasagna
hit:6269_conv:12538,utterance,listener,"Mmm, I love lasagna. Wish I could have come too."
hit:7863_conv:15727,situation,none,I really can't complain about my life. I have everything I could possibly need. Life is quite good for me.
hit:7863_conv:15727,utterance,speaker,I can't complain about my life. I have everything I have ever wanted. Life is good.
hit:7863_conv:15727,utterance,listener,That is cool. You are very fortunate.
hit:7863_conv:15727,utterance,speaker,Yeah I am happy with what I got. I don't need new things to make me happy.
hit:7863_conv:15727,utterance,listener,That's really great. I wish I felt that way.
hit:8260_conv:16521,situation,none,I'm looking forward to going home and relaxing on the couch.
hit:8260_conv:16521,utterance,speaker,I'm looking forward to going home and relaxing on the couch.
hit:8260_conv:16521,utterance,listener,Sounds wonderful!  Nothing better than putting your feet up at the end of the day.  Think you might watch some tv?
hit:8260_conv:16521,utterance,speaker,You bet.  That's the plan.
hit:8260_conv:16521,utterance,listener,Hope you have an enjoyable evening and relaxing sleep!  Love me some tv too!  I'm watch Great Food Truck Race tonight!
hit:8260_conv:16521,utterance,speaker,That sounds awesome. I hope you have a good night.
hit:2763_conv:5527,situation,none,I just got a new tv today. I think I picked the right one
hit:2763_conv:5527,utterance,speaker,I spent weeks seraching for a new tv online
hit:2763_conv:5527,utterance,listener,"Sometimes it can be hard to find the right one at the right price, did you find one?"
hit:2763_conv:5527,utterance,speaker,I ended up with a samsung. Its an upgrade from the samsung I had before but I think I picked the right one
hit:2763_conv:5527,utterance,listener,"That is awesome, I'm glad you were able to find one. How big is the TV?"
hit:2763_conv:5527,utterance,speaker,"55"""
hit:5135_conv:10270,situation,none,I am feeling this way now in my life. I am so happy.
hit:5135_conv:10270,utterance,speaker,I am so happy with my life now.
hit:5135_conv:10270,utterance,listener,Why are you happy
hit:5135_conv:10270,utterance,speaker,I recently had my first child and my marriage is thriving.
hit:5135_conv:10270,utterance,listener,I am happy for you
hit:2924_conv:5848,situation,none,I have never cheated on my girlfriend.
hit:2924_conv:5848,utterance,speaker,I have never cheated on my girlfriend.
hit:2924_conv:5848,utterance,listener,It's nice to know there are faithful people still out there. Keep it up!
