Dialog_ID,Type,Actor,Text
hit:759_conv:1518,utterance,listener,Nope lock her in the basement
hit:759_conv:1518,utterance,speaker,I think I will
hit:5609_conv:11219,situation,none,My friends went out drinking last weekend without me. They didn't even both sending me a text to see what I was doing.
hit:5609_conv:11219,utterance,speaker,My friends didn't invite me out drinking last weekend. They didn't even bother texting me!
hit:5609_conv:11219,utterance,listener,That's terrible! Did you say anything about it?
hit:5609_conv:11219,utterance,speaker,"Yeah, they said they forgot but I think it's because there a guy I don't get along with that went with them. I'm still pissed though."
hit:5609_conv:11219,utterance,listener,"Yeah, I would be too. Hopefully they'll invite you in the future."
hit:9139_conv:18279,situation,none,Gotta admit it hurt a lot to find out that my ex had moved on so quickly.  But looking back it probably wasn't meant to be...and now I'm living my best life really
hit:9139_conv:18279,utterance,speaker,At first it hurt a lot to find out that my ex had moved on so quickly. But looking back it probably wasn't meant to be...and now I'm living my best life
hit:9139_conv:18279,utterance,listener,I am sorry it didn't work out. But happy to hear you are happy now.
hit:9139_conv:18279,utterance,speaker,"I'm the best I've ever been actually...fully self-employed, eating well, in the company of great friends...it's like life's starting to cut me some slack"
hit:9139_conv:18279,utterance,listener,"That is so wonderful, because that doesn't normally happen."
hit:6017_conv:12034,situation,none,I was really upset when I watched the final episode of the office.  I felt so connected to those characters.  I cried a little
hit:6017_conv:12034,utterance,speaker,Do you ever get really emotional about people and things youve never met?
hit:6017_conv:12034,utterance,listener,I certainly do.  I think it shows you care and have compassion for their situations.  So many people lose that compassion and even practice indifference. How about you?
hit:6017_conv:12034,utterance,speaker,I got really upset when I watched the finale of the office.  I felt like I was part of their team and when the whole thing was over I cried a little.  It was like I was losing some friends.
hit:6017_conv:12034,utterance,listener,"I can understand that.  I mean, you're with them as you watch everything they go through and you start to really like them.  When it ends its like, was this not real?  I hate coming to the end of shows that run for a long time.  So sad."
hit:4058_conv:8116,situation,none,I had a rough time in the hospital back in march of last year. I got pretty sick and was stuck in there for a week.
hit:4058_conv:8116,utterance,speaker,I had a rough time in the hospital back in march of last year. I got pretty sick and was stuck in there for a week.
hit:4058_conv:8116,utterance,listener,So sorry to hear that. What happened? Is it something serious?
hit:4058_conv:8116,utterance,speaker,It was weird and out of the blue. I developed appendicitis and diverticulitis at the same time. My bowels tried to kill me. Just very painful mostly and I had surgery.
hit:4058_conv:8116,utterance,listener,I hope the surgery went successfully and with no hassle. I had a friend who went through the same thing. Wish you all the best
hit:4058_conv:8116,utterance,speaker,I appreciate that. Everything was fine...they just removed my appendix and literally scrubber my intestines clean but I made it out alright.
hit:6715_conv:13430,situation,none,"I moved a great distance away from my family, and even though I enjoy my new location, I miss them."
hit:6715_conv:13430,utterance,speaker,"I recently moved from Alabam aall the way to Indiana. I like it a lot better, but I hate having to leave my family behind. I miss them."
hit:6715_conv:13430,utterance,listener,Yea that is really far. Give it some time and I am sure you will meet some new people.
hit:6715_conv:13430,utterance,speaker,"Thanks for that! I've been feeling pretty blue, so I appreciate it."
hit:6715_conv:13430,utterance,listener,It takes time to adapt to a new city. Get involved in some groups to meet like minded people.
hit:9019_conv:18039,situation,none,"Kind of bummed. I was supposed to meet my best friend tonight, but he got stuck at work."
hit:9019_conv:18039,utterance,speaker,"Kind of bummed now since I was supposed to meet my best friend later tonight, but he got stuck at work suddenly."
hit:9019_conv:18039,utterance,listener,"oh wow, that does suck! Hopefully you can push it to another day this week."
hit:9019_conv:18039,utterance,speaker,"Yeah we are trying to reschedule it now, but alas, life happens I guess."
hit:9019_conv:18039,utterance,listener,"Defenitly, and employers can be unreasonable sometimes."
hit:3137_conv:6275,situation,none,I am super sad that people do not want to change their destructive behaviors. It's very sad especially when you know someone was abused for so long and they just keep ruining their lives. Almost like they are continuing the abuse on themselves.
hit:3137_conv:6275,utterance,speaker,I am super sad that people I've known and cared for do not want to change their destructive behaviors. I
hit:3137_conv:6275,utterance,listener,that sucks
hit:3137_conv:6275,utterance,speaker,Yes... It's very sad especially when you know someone was abused for so long and they just keep ruining their lives. Almost like they are continuing the abuse on themselves.
hit:3137_conv:6275,utterance,listener,you have to let those people go
hit:11089_conv:22178,situation,none,I missed my favorite show on TV.
hit:11089_conv:22178,utterance,speaker,"""I missed my favorite show on TV."""
hit:11089_conv:22178,utterance,listener,"Oh no, is there any ways to stream it online?"
hit:11089_conv:22178,utterance,speaker,Yes but not till tomorrow. Its a bummer.
hit:11089_conv:22178,utterance,listener,That won't be fun waiting. But at least you can skip the commercials.
hit:9917_conv:19835,situation,none,I was feeling down after hearing that my friend's dog passed away. He was such a great dog to everybody.
hit:9917_conv:19835,utterance,speaker,I have been feeling really down about hearing my best friend's doggy passing away.
hit:9917_conv:19835,utterance,listener,"Oh my god, that's so sad to hear. How is he holding up?"
hit:9917_conv:19835,utterance,speaker,"He didn't make it, and he was such a good dog who was friendly with everybody. I've been crying over it."
hit:9917_conv:19835,utterance,listener,"Aw, cheer up, friend. It's rough now, but it will get better! Maybe you two should go to the pet store to try and find a new dog for him!"
hit:7339_conv:14679,situation,none,I was a little upset earlier. My brother was not able to meet me for lunch
hit:7339_conv:14679,utterance,speaker,I was a little upset earlier. My brother did not meet me for lunch
hit:7339_conv:14679,utterance,listener,What happened? Was he honest with you?
hit:7339_conv:14679,utterance,speaker,I did not hear from him at all
hit:7339_conv:14679,utterance,listener,Ugh! Did he offer an explanation yet?
hit:9187_conv:18374,situation,none,My goldfish took his journey into the afterlife today. I was a traumatizing day.
hit:9187_conv:18374,utterance,speaker,My goldfish took his journey into the afterlife today. I was so traumatized.
hit:9187_conv:18374,utterance,listener,Oh man. Did you get a chance to say goodbye?
hit:9187_conv:18374,utterance,speaker,I did. I said goodbye to him while I was feasting upon his delicious corpse. And that is why that will be the last time I take LSD.
hit:9187_conv:18374,utterance,listener,hm must've been a big goldfish.
hit:12285_conv:24570,situation,none,My dog of 10 years recently passed away. I felt so down.
hit:12285_conv:24570,utterance,speaker,My dog of 10 years recently passed away.
hit:12285_conv:24570,utterance,listener,"I truly do feel bad that you have to endure that. My girlfriend and I were just talking about how horrible she's going to feel when she loses her Havanese pup at some point in the distant future, since she's so close to her. I hope you can grieve the loss of your great friend in a healthy way."
hit:12285_conv:24570,utterance,speaker,"Thank you very much. Yes, it's always really hard to lose a pet you are so close to. My finacee is urging me to get another puppy to help the feeling pass."
hit:12285_conv:24570,utterance,listener,"I can appreciate why they'd say that. They just want you to feel better. But it's all about to how you're feeling. You'll know in your gut when to get another pet, if you ever want to get another one. It's important to take the time to reflect on your lost relationship."
hit:1714_conv:3428,situation,none,"I studied all week last week in preparation for my midterm, but when I got the results back, I was disappointed to see a low mark."
hit:1714_conv:3428,utterance,speaker,"I studied all week last week in preparation for my midterm, but when I got the results back, I was disappointed to see a low mark."
hit:1714_conv:3428,utterance,listener,Did you get sleepy while studying?
hit:1714_conv:3428,utterance,speaker,I had lots of coffee so I did not. I was very focused on studying.
hit:1714_conv:3428,utterance,listener,i would have fallen asleep for sure.
hit:6178_conv:12356,situation,none,I get sad when I think of my parents. They have been gone for a few years now
hit:6178_conv:12356,utterance,speaker,I get sad when I think about my parents. They have been gone for a few years now
hit:6178_conv:12356,utterance,listener,Sorry to hear that what do you do to try and stay enlighten and happy when thinking of them?
hit:6178_conv:12356,utterance,speaker,I just have memories I guess
hit:6178_conv:12356,utterance,listener,I know it may be hard but they are always close to you when thinking of them through your memories and the good times.
hit:5012_conv:10024,situation,none,It's always sad to see someone you liked from work find a different job.
hit:5012_conv:10024,utterance,speaker,"It's always sad for me to see a friend from work, leave and get a new job."
hit:5012_conv:10024,utterance,listener,Yeah that is pretty tough. Especially when you really like to work together.
hit:5012_conv:10024,utterance,speaker,"Yeah! It's one of the main reasons for liking a job, is the people you work with and become friends with."
hit:5012_conv:10024,utterance,listener,Then you have to meet their replacement and try to get to know them better. It usually isn't the same.
hit:1517_conv:3034,situation,none,My wife left me last year.
hit:1517_conv:3034,utterance,speaker,My wife up and left me last year
hit:1517_conv:3034,utterance,listener,Ouch! that stinks man why she do it?
hit:1517_conv:3034,utterance,speaker,No one knows and she will not tell me.
hit:1517_conv:3034,utterance,listener,"That is even worse, Like why would someone just do that when commited to someone."
hit:1517_conv:3034,utterance,speaker,If I knew i would tell you all about it.
hit:7946_conv:15893,situation,none,When my dog passed I was very emotional
hit:7946_conv:15893,utterance,speaker,I was extremely emotional when my dog passed away
hit:7946_conv:15893,utterance,listener,"Aww man sorry for your loss, those are the worst, its like losing your best friend. I hope he passed away peacefully and happy."
hit:7946_conv:15893,utterance,speaker,"It was actually rather tragic, but I'll spare you the details. He had a good life though. He was my dad's son lol"
hit:7946_conv:15893,utterance,listener,"Aww shoot, I lost a dog when i was little in a very tragic way as well. I miss that big guy, he was like a brother to me. Hope you're doing good now, he's in a good place."
hit:3525_conv:7051,situation,none,Went to a funeral a couple days ago
hit:3525_conv:7051,utterance,speaker,I had to go to a funeral the other day
hit:3525_conv:7051,utterance,listener,Was it someone you were close to?
hit:3525_conv:7051,utterance,speaker,Not really.  He lived with me YEARS ago but since moved back to his state he came from.  I'm closer to the family though.
hit:3525_conv:7051,utterance,listener,"Oh, well I am still sorry for your loss"
hit:3525_conv:7051,utterance,speaker,It's okay my friend.  Thank you so much!
hit:1481_conv:2962,situation,none,"In school, people would always bully me."
hit:1481_conv:2962,utterance,speaker,"In school, the kids would always bully me and call me names"
hit:1481_conv:2962,utterance,listener,Why did they do tha
hit:1481_conv:2962,utterance,speaker,"I do not know, i was always smarter than the rest so i think they did not like me"
hit:1481_conv:2962,utterance,listener,I am sorry that happened to you
hit:1481_conv:2962,utterance,speaker,I have grown and learned very much from it.
hit:6690_conv:13381,situation,none,I can't believeI will be moving away soon. I will mis the city life
hit:6690_conv:13381,utterance,speaker,I a moving out of the city soon
hit:6690_conv:13381,utterance,listener,Are you happy or sad about moving?
hit:6690_conv:13381,utterance,speaker,"both. I will miss the nightlife, but I have to raise a family"
hit:6690_conv:13381,utterance,listener,"Well, I hope you have a good experience in your new city and raise an amazing family!"
hit:6690_conv:13381,utterance,speaker,me too! good luck with school
hit:350_conv:700,situation,none,"I miss my dog, Baby Girl, poor thing passed away last year after 15 years."
hit:350_conv:700,utterance,speaker,"""I miss my dog, Baby Girl, poor thing passed away last year after 15 years."""
hit:350_conv:700,utterance,listener,"Oh, that is SO hard. It sounds like she had a long and happy life. I'm sure you miss her so much."
hit:350_conv:700,utterance,speaker,"Absolutely she was my favorite pet I ever had,"
hit:350_conv:700,utterance,listener,What kind of dog was she?
hit:5132_conv:10264,situation,none,I woke up feeling down today. Some days the past you are trying to get over and heal from just hits you in moments of weakness
hit:5132_conv:10264,utterance,speaker,I woke up feeling down today.
hit:5132_conv:10264,utterance,listener,I'm sorry to hear that. What's been going on?
hit:5132_conv:10264,utterance,speaker,Memories of things not yet healed. Some days the past you are trying to get over and heal from just hits you in moments of weakness
hit:5132_conv:10264,utterance,listener,Troubling times do make us extra vulnerable.
hit:5132_conv:10264,utterance,speaker,For sure! It really does a lot to your spirit and even changes you..No fun
hit:290_conv:580,situation,none,I cried when my grandma died.
hit:290_conv:580,utterance,speaker,I cried all day when my grandma died.
hit:290_conv:580,utterance,listener,I'm sorry to hear that. You two were close?
hit:290_conv:580,utterance,speaker,Yes. I visited her every summer.
hit:290_conv:580,utterance,listener,I did the same with mine. I lived with her during the summers and went home when school started back.
hit:6809_conv:13619,situation,none,I think my friend stole some money from me. I don't know what to do.
hit:6809_conv:13619,utterance,speaker,I had a few friends over for drinks the other night
hit:6809_conv:13619,utterance,listener,That sounds really nice.  Did you have fun?
hit:6809_conv:13619,utterance,speaker,It was nice until everyone left and Some money was missing from my bedroom.
hit:6809_conv:13619,utterance,listener,"Ugh, that's terrible.  I hope you found the money!"
hit:6809_conv:13619,utterance,speaker,I didn't and I only had friends over. Thats the really bad part
hit:7414_conv:14829,situation,none,i really miss my family. it's hard to be 800 miles away
hit:7414_conv:14829,utterance,speaker,i really miss my family. it's hard to be 800 miles away
hit:7414_conv:14829,utterance,listener,I bet! Hopefully you can take some time off and go see them soon!
hit:7414_conv:14829,utterance,speaker,it's really hard to do that in a one income household.
hit:7414_conv:14829,utterance,listener,"I understand, I'm sure your family misses you as well. Maybe you can meet half way for the holidays."
hit:7414_conv:14829,utterance,speaker,they won't even bother there are too many of them and always say it's cheaper for you guys to just come down.
hit:1573_conv:3147,situation,none,My mom had to put our family dog to sleep the other day. He was very old and sick. We got her when I was in 1st grade.
hit:1573_conv:3147,utterance,speaker,My mom had to put our family dog to sleep last week.
hit:1573_conv:3147,utterance,listener,"Oh, that is so tough. I am sorry. Are you all right?"
hit:1573_conv:3147,utterance,speaker,It's so hard because we have had her since I was in 1st grade. She was so old and sick.
hit:1573_conv:3147,utterance,listener,"That's where you really do have to make the decision for the animal, not us -- that doesn't make it easier when it happens. Do you have other pets?"
hit:6604_conv:13208,situation,none,My cat passed away last weekend. It has been a rough week for me.
hit:6604_conv:13208,utterance,speaker,My 12 year old cat passed away last weekend.
hit:6604_conv:13208,utterance,listener,I'm sorry to hear that. Have you had your cat a long time?
hit:6604_conv:13208,utterance,speaker,Yea I got her when she was a kitten 12 years ago. It has been a rough week for me.
hit:6604_conv:13208,utterance,listener,I bet it has. They become a part of the family and it can be hard to let go
hit:8498_conv:16997,situation,none,I had to take my dog to the vet today.
hit:8498_conv:16997,utterance,speaker,I had to take my dog to the vet today.
hit:8498_conv:16997,utterance,listener,"Hopefully he is ok, did they find anything wrong?"
hit:8498_conv:16997,utterance,speaker,"He has been really sick for a while now, but unfortunately he didn't get to come home with me today."
hit:8498_conv:16997,utterance,listener,"That's pretty scary, hopefully they can get him some meds and he gets to come home."
hit:8788_conv:17576,situation,none,I saw a guy riding on the side of the raod to the store in his scooter. He was very old. I felt bad for him that he didn't have any family to help! he almost got hit a few times.
hit:8788_conv:17576,utterance,speaker,I saw a guy riding on the side of the road to the store in his scooter/wheelchair.
hit:8788_conv:17576,utterance,listener,Man that has to be a rough go.
hit:8788_conv:17576,utterance,speaker,He was very old. I felt bad for him that he didn't have any family to help! he almost got hit a few times. I mean..maybe he is happy? But I just felt bad :(
hit:8788_conv:17576,utterance,listener,Sometimes they enjoy being able to get around on their own even if it is dangerous.
hit:8788_conv:17576,utterance,speaker,true! I would love that. I just felt bad he didn't have any family. I have lost a lot of people too and it would be hard to be all alone.
hit:9329_conv:18659,situation,none,I was really upset when my rabbit died a few years back. My brother wasn't nearly as upset but I couldn't help it.
hit:9329_conv:18659,utterance,speaker,When my rabbit died years back I was really upset.
hit:9329_conv:18659,utterance,listener,"That sounds terrible, I hate losing a pet..."
hit:9329_conv:18659,utterance,speaker,"It really was, I loved that rabbit so much at the time."
hit:9329_conv:18659,utterance,listener,Did you end up getting another ever?
hit:7165_conv:14330,situation,none,Thinking about really morbid stuff always makes me upset. Like how we all die one day and things like that really make me upset from time to time.
hit:7165_conv:14330,utterance,speaker,"Sometimes I think of morbid stuff and, you guessed it, it makes me upset."
hit:7165_conv:14330,utterance,listener,Why do you think about it then?
hit:7165_conv:14330,utterance,speaker,It just kinda happens occasionally.
hit:7165_conv:14330,utterance,listener,That seems weird to me
hit:7162_conv:14325,situation,none,My girlfriend dumped me yesterday.  I am so hurt right now.
hit:7162_conv:14325,utterance,speaker,My girlfriend dumped me yesterday.
hit:7162_conv:14325,utterance,listener,"Oh man, that's a bummer, how did that happened?"
hit:7162_conv:14325,utterance,speaker,She found someone new.  I am so hurt right now.
hit:7162_conv:14325,utterance,listener,Was she honest about it or did you find out the hard way?
hit:2924_conv:5849,situation,none,My best friend and I have lived 5 minutes or less away from each other for the past 20 years. Next week she is moving an 11 hour drive away from here. I don't know how I will cope.
hit:2924_conv:5849,utterance,speaker,My best friend and I have lived 5 minutes or less away from each other for the past 20 years.
hit:2924_conv:5849,utterance,listener,You must see them a lot.
hit:2924_conv:5849,utterance,speaker,"Not yet because she still lives so close, but next week she is moving an 11 hour drive away from me. It is going to be so hard."
hit:2924_conv:5849,utterance,listener,At least you can talk on the phone.
hit:3416_conv:6833,situation,none,i was not payed on time
hit:3416_conv:6833,utterance,speaker,i usually feel mad when am not payed on time
hit:3416_conv:6833,utterance,listener,You should be. You should be paid on time for your hard work.
hit:3416_conv:6833,utterance,speaker,yeah but some dont care about that
hit:3416_conv:6833,utterance,listener,You should report them to the police.
hit:4502_conv:9005,situation,none,Way back in the day we had this rabbit and I loved it so much. When it died I was so sad for weeks.
hit:4502_conv:9005,utterance,speaker,One of the saddest moments of my life was when my rabbit died.
hit:4502_conv:9005,utterance,listener,I could not even imagine how you would have felt.
hit:4502_conv:9005,utterance,speaker,"It was awful, I was sad for weeks because of it,"
hit:4502_conv:9005,utterance,listener,I do not like to be sad.
hit:90_conv:180,situation,none,I lost my wallet and had to get all new cards
hit:90_conv:180,utterance,speaker,So I lost my wallet and had to get a new ID issued to me.
hit:90_conv:180,utterance,listener,I hope someone turns it in soon to you.. did you lose out on money too?
hit:90_conv:180,utterance,speaker,I usually dont have much cash on me but the cards are hard to replace.
hit:90_conv:180,utterance,listener,Yeah a real pain honestly... im sorry that happened to you. :/
hit:3735_conv:7470,situation,none,Yesterday my pet hamster died. He just turned two and was not moving very much. I was tearful when I felt his body and it was cold.
hit:3735_conv:7470,utterance,speaker,Yesterday my hamster passed away. He was barely two years old :(.
hit:3735_conv:7470,utterance,listener,What was your hamster's name?
hit:3735_conv:7470,utterance,speaker,His name was Sparky. I reached into his cage to pick him up because he was not moving. His poor body was cold. I was so tearful.
hit:3735_conv:7470,utterance,listener,Do you know what it was that happened to kill him?
hit:7796_conv:15593,situation,none,My dog got very sick the other day and had to go to the vet. He is my best friend.
hit:7796_conv:15593,utterance,speaker,My dog got very sick the other day and had to go to the vet.
hit:7796_conv:15593,utterance,listener,Did the vet fix the dog?
hit:7796_conv:15593,utterance,speaker,"He did, but my dog is my best friend and he had to stay a few nights away from home so I was upset."
hit:7796_conv:15593,utterance,listener,"My dog is also like family to me, so i understand."
hit:8329_conv:16658,situation,none,My pet gecko died :(
hit:8329_conv:16658,utterance,speaker,My pet gecko died.
hit:8329_conv:16658,utterance,listener,"Aww, that's sad. I love any and all animals, I'm sorry"
hit:8329_conv:16658,utterance,speaker,I know :(  thanks.
hit:8329_conv:16658,utterance,listener,"It can be tough losing a pet, keep your head up"
hit:4396_conv:8793,situation,none,I was devastated my pet gerbil died recently. I loved him so much. I don't know what I will do without him.
hit:4396_conv:8793,utterance,speaker,I was devastated when my pet gerbil Gary passed away recently. I loved Gary so much!
hit:4396_conv:8793,utterance,listener,Oh.. i am so sorry to hear that my friend.. I understand your feelings. Have you thought about getting a new pet?
hit:4396_conv:8793,utterance,speaker,Well I want to but I am afraid I will still miss Gary. We had such a great time together.
hit:4396_conv:8793,utterance,listener,"I feel you.. When my pet dunken passed away, i got a new dog, named him dunken and restarted our relationship from there"
hit:4845_conv:9691,situation,none,I failed my driving test today. It was my second time trying
hit:4845_conv:9691,utterance,speaker,I am very disappointed in myself. I failed my driving test today for the second time. Can't get a car as i need a license
hit:4845_conv:9691,utterance,listener,"Oh no, I am so sorry. How long do you have to wait to take it again?"
hit:4845_conv:9691,utterance,speaker,At least a week. The hardest part is parallel parking where i always touch the yellow bars slightly with the back bump of the car
hit:4845_conv:9691,utterance,listener,I remember struggling with that too when I did my test. I was so nervous.
hit:12203_conv:24406,situation,none,When i was 10 my cat went missing and i found her ran over in the road.
hit:12203_conv:24406,utterance,speaker,so a while aog my cat went missing and i found her ran over in the road.
hit:12203_conv:24406,utterance,listener,That is so sad. Did you find out who did it?
hit:12203_conv:24406,utterance,speaker,Nope. But i did giver her a little funeral though. I loved that cat.
hit:12203_conv:24406,utterance,listener,I feel so sorry for you. I love my pets too.
hit:11448_conv:22896,situation,none,my dog passed away. I am really distrout over it
hit:11448_conv:22896,utterance,speaker,My dog passed away a few days ago and im really upset about it stil
hit:11448_conv:22896,utterance,listener,I'm so sorry! Losing a pet is like losing family.
hit:11448_conv:22896,utterance,speaker,Yeah he was 8 years old. I know it was probably just his time
hit:11448_conv:22896,utterance,listener,You'll always have those memories of you and him together to cherish!
hit:944_conv:1889,situation,none,My sister had a miscarriage
hit:944_conv:1889,utterance,speaker,My sister had a miscarriage :(
hit:944_conv:1889,utterance,listener,Oh no. I'm so sorry.
hit:944_conv:1889,utterance,speaker,"Yeah, it sucks.  They've been trying for years."
hit:944_conv:1889,utterance,listener,"I hope time will heal, and they don't lose hope."
hit:944_conv:1889,utterance,speaker,I think they're going to try one more time... we'll see.
hit:4102_conv:8204,situation,none,I purchased a robot. And the robot got broken after using it for just one week.
hit:4102_conv:8204,utterance,speaker,"Hello, have you ever used a robot before?"
hit:4102_conv:8204,utterance,listener,No I have not? I think it might be fun though. Have you?
hit:4102_conv:8204,utterance,speaker,It is fun and yes I have. I recently purchased one
hit:4102_conv:8204,utterance,listener,What kind of robot is it? What does it do?
hit:4102_conv:8204,utterance,speaker,"It was a smaller red, carpet cleaning one! But it broke down quickly.."
hit:5522_conv:11045,situation,none,"I was upset when I found out my job does not pay for you to take a lunch break, that ruined my day"
hit:5522_conv:11045,utterance,speaker,"I was upset when I found out my job does not pay for you to take a lunch break, that ruined my day"
hit:5522_conv:11045,utterance,listener,"Oh, most jobs don't unfortunately"
hit:5522_conv:11045,utterance,speaker,"Ours does if you are full time, but I have been working full time hours recently but not getting that perk..."
hit:5522_conv:11045,utterance,listener,That's very unusual. Most jobs don't. I would talk to the managers about it! Paid lunch would be great
hit:7850_conv:15701,situation,none,I'm sad the weekend is almost over and I have to go back to work tomorrow!
hit:7850_conv:15701,utterance,speaker,I'm sad the weekend is almost over and I have to go back to work tomorrow!
hit:7850_conv:15701,utterance,listener,Ugh yeah same. Did you have a nice weekend though?
hit:7850_conv:15701,utterance,speaker,"Yeah, it was very relaxing, I chilled with my girlfriend and watched a lot of netflix."
hit:7850_conv:15701,utterance,listener,Those kind of weekends are the best.
hit:1771_conv:3542,situation,none,My dog just passed away.  I am so hurt right now.
hit:1771_conv:3542,utterance,speaker,I can't believe my dog just passed away.
hit:1771_conv:3542,utterance,listener,I'm sorry to hear that. Are you OK?
hit:1771_conv:3542,utterance,speaker,I am so hurt right now.
hit:1771_conv:3542,utterance,listener,Oh man. That's so sad.
hit:9894_conv:19788,situation,none,My cat ignores me until she wants food from me
hit:9894_conv:19788,utterance,speaker,My cat ignores me until she wants food from me
hit:9894_conv:19788,utterance,listener,How long have you had your cat? Mine used to be like that.
hit:9894_conv:19788,utterance,speaker,"A couple years, she's an old cat though, 15 years old"
hit:9894_conv:19788,utterance,listener,ah a little old lady. Has she always ignored you?
hit:7906_conv:15813,situation,none,"i'm really close with my sister, but she is moving away in september"
hit:7906_conv:15813,utterance,speaker,"I'm really close with my sister, but it turns out she is moving out of state in September."
hit:7906_conv:15813,utterance,listener,"Ah, I'm sorry to hear that, is it for work or something else?"
hit:7906_conv:15813,utterance,speaker,"Yeah her husband has to move, it just sucks because we hang out pretty often."
hit:7906_conv:15813,utterance,listener,"That does suck, well maybe you guys can work something out to see each other every so often."
hit:4435_conv:8871,situation,none,My mother passed away today. It was awful.
hit:4435_conv:8871,utterance,speaker,My mother passed away today.
hit:4435_conv:8871,utterance,listener,That is terrible news. I am so sorry.
hit:4435_conv:8871,utterance,speaker,"Eh, it's okay. She was always a terrible person to me anyway, but I did feel somewhat sad because that's what society tells us to feel."
hit:4435_conv:8871,utterance,listener,"You only have one mother, you should love her no matter what."
hit:6364_conv:12729,situation,none,my favorite show is ending. I will be lost
hit:6364_conv:12729,utterance,speaker,i watch a lot of tv. it is my favorite thing
hit:6364_conv:12729,utterance,listener,What is your favorite show?
hit:6364_conv:12729,utterance,speaker,game of thrones. i dont know what to do now
hit:6364_conv:12729,utterance,listener,Maybe you should watch some Netflix.
hit:6364_conv:12729,utterance,speaker,Ive seen it all and nothing is as good
hit:62_conv:125,situation,none,A few years ago when my grandmother died unexpectedly.
hit:62_conv:125,utterance,speaker,My grandmother passed away unexpectedly a few years ago.
hit:62_conv:125,utterance,listener,oh no sorry to hear that. I just lost mine in November. It's hard.
hit:62_conv:125,utterance,speaker,Yes it is. She was the grandparent I was closest to.
hit:62_conv:125,utterance,listener,People say it gets easier. I'm still waiting for that part.
hit:62_conv:125,utterance,speaker,"Yes, I believe that time is the best way to heal."
hit:62_conv:125,utterance,listener,I hope so. Nice chatting with you.
hit:62_conv:125,utterance,speaker,You as well. Have a great day.
hit:4722_conv:9445,situation,none,"Robin williams was my hero, still so sad he passed"
hit:4722_conv:9445,utterance,speaker,i miss robin williams so much
hit:4722_conv:9445,utterance,listener,"I get that, he was a very funny fellow, sad story"
hit:4722_conv:9445,utterance,speaker,i grew up watchim him
hit:4722_conv:9445,utterance,listener,"I did not really, so I see how you would be more attached"
hit:12282_conv:24564,situation,none,I ruined my favorite shorts today. i sharted
hit:12282_conv:24564,utterance,speaker,"my favorite pair of shorts are ruined, thanks to an overtrusted fart"
hit:12282_conv:24564,utterance,listener,Oh no! Was you at least at home when that happened?
hit:12282_conv:24564,utterance,speaker,nope at a bar mitzvah
hit:12282_conv:24564,utterance,listener,I bet that was embarrassing. Was you drunk?
